Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Sander Beck,21,4,3,.571,2.44,17,0,4,0,0,1,44.1,28,18,12,4,21,2,59,2,0,7,182,1.105,5.7,0.8,4.3,12.0,2.81,0
Mark Blackmar,20,4,3,.571,3.57,14,7,1,0,0,0,63.0,65,33,25,1,23,0,29,4,1,4,268,1.397,9.3,0.1,3.3,4.1,1.26,0
Cameron Coffey*,21,3,5,.375,5.23,13,7,1,0,0,0,53.1,55,37,31,4,23,0,33,2,0,2,237,1.463,9.3,0.7,3.9,5.6,1.43,0
Gene Escat,22,0,0,,2.35,7,0,7,0,0,0,7.2,6,2,2,0,5,1,5,0,0,2,31,1.435,7.0,0.0,5.9,5.9,1.00,0
Jaime Esquivel,20,2,3,.400,7.20,8,4,0,0,0,0,25.0,28,24,20,2,19,0,29,2,0,6,124,1.880,10.1,0.7,6.8,10.4,1.53,0
Jesse Fernandez,22,0,1,.000,2.79,10,0,4,0,0,0,19.1,20,6,6,0,11,0,15,1,0,1,87,1.603,9.3,0.0,5.1,7.0,1.36,0
Kevin Gausman,21,0,0,,0.00,2,2,0,0,0,0,6.0,1,0,0,0,0,0,5,0,0,0,19,0.167,1.5,0.0,0.0,7.5,,1
Juan Guzman,21,2,0,1.000,1.66,7,7,0,0,0,0,38.0,27,12,7,3,11,0,43,2,0,4,155,1.000,6.4,0.7,2.6,10.2,3.91,0
Josh Hader*,18,0,0,,0.00,5,0,0,0,0,0,8.1,2,0,0,0,2,0,13,1,0,0,30,0.480,2.2,0.0,2.2,14.0,6.50,1
Enrico Jimenez*,23,0,2,.000,5.63,8,0,6,0,0,0,16.0,17,14,10,1,18,0,10,0,0,2,84,2.188,9.6,0.6,10.1,5.6,0.56,0
Branden Kline,20,0,0,,4.50,4,4,0,0,0,0,12.0,12,7,6,1,4,0,12,0,0,0,48,1.333,9.0,0.8,3.0,9.0,3.00,1
Jason McCracken,20,1,1,.500,2.53,5,0,2,0,0,0,10.2,10,4,3,0,1,0,1,0,0,0,41,1.031,8.4,0.0,0.8,0.8,1.00,0
Jhondaniel Medina,19,0,0,,9.00,1,0,0,0,0,0,4.0,3,4,4,0,3,0,3,2,0,0,20,1.500,6.8,0.0,6.8,6.8,1.00,0
Jose Nivar,23,2,3,.400,4.68,20,0,10,0,0,2,32.2,25,23,17,0,30,0,27,5,0,8,156,1.684,6.9,0.0,8.3,7.4,0.90,0
Ryan Palsha,22,0,0,,11.25,2,0,0,0,0,0,4.0,7,5,5,1,3,0,1,0,0,0,20,2.500,15.8,2.3,6.8,2.3,0.33,0
Bennett Parry*,20,0,3,.000,2.63,11,0,4,0,0,1,27.1,24,12,8,0,12,0,26,1,0,2,115,1.317,7.9,0.0,4.0,8.6,2.17,0
Zach Petersime,23,0,0,,3.00,1,0,0,0,0,0,3.0,4,1,1,0,0,0,0,0,0,0,11,1.333,12.0,0.0,0.0,0.0,,0
Elias Pinales*,19,0,0,,9.53,3,0,1,0,0,0,5.2,8,6,6,0,4,0,9,0,0,3,29,2.118,12.7,0.0,6.4,14.3,2.25,0
David Richardson,21,3,4,.429,5.58,15,12,1,0,0,0,61.1,63,45,38,3,37,0,54,5,0,9,284,1.630,9.2,0.4,5.4,7.9,1.46,0
Jorge Rivera*,21,1,3,.250,3.26,8,8,0,0,0,0,30.1,21,13,11,0,21,0,34,4,1,1,134,1.385,6.2,0.0,6.2,10.1,1.62,0
Lex Rutledge*,21,0,3,.000,9.49,6,6,0,0,0,0,12.1,16,17,13,1,13,0,12,0,0,3,68,2.351,11.7,0.7,9.5,8.8,0.92,0
Domingo Salas,21,0,0,,0.00,1,0,1,0,0,0,1.0,1,2,0,0,2,0,1,0,0,0,7,3.000,9.0,0.0,18.0,9.0,0.50,0
Alex Santana,20,1,0,1.000,0.00,1,0,0,0,0,0,4.0,1,0,0,0,2,0,3,0,0,0,14,0.750,2.3,0.0,4.5,6.8,1.50,0
Alex Schmarzo,23,0,0,,1.77,10,0,5,0,0,1,20.1,11,4,4,1,4,0,15,4,0,0,78,0.738,4.9,0.4,1.8,6.6,3.75,0
Janser Severino,20,0,0,,0.00,3,0,2,0,0,1,2.2,1,0,0,0,1,1,4,0,0,0,10,0.750,3.4,0.0,3.4,13.5,4.00,0
Sebastian Vader,20,1,8,.111,3.71,14,13,0,0,0,0,70.1,77,36,29,1,24,0,49,2,0,10,309,1.436,9.9,0.1,3.1,6.3,2.04,0
Brady Wager,21,0,2,.000,5.06,6,6,0,0,0,0,26.2,30,20,15,2,6,0,18,4,0,4,116,1.350,10.1,0.7,2.0,6.1,3.00,0
Dustin Ward*,22,0,0,,12.00,3,0,1,0,0,0,6.0,11,8,8,0,7,0,10,1,0,0,37,3.000,16.5,0.0,10.5,15.0,1.43,0
Bobby Wilkins,22,1,1,.500,4.66,12,0,6,0,0,1,19.1,25,13,10,2,7,0,22,0,0,2,91,1.655,11.6,0.9,3.3,10.2,3.14,0
Tom Winegardner,22,2,1,.667,0.90,19,0,18,0,0,10,20.0,10,3,2,1,4,0,21,0,0,0,74,0.700,4.5,0.5,1.8,9.5,5.25,0
Kenneth Wise,22,1,2,.333,5.63,10,0,2,0,0,0,16.0,15,13,10,0,19,0,11,2,0,4,82,2.125,8.4,0.0,10.7,6.2,0.58,0
