Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Kelyn Acosta,20,0,1,.000,1.42,11,0,8,0,0,5,12.2,10,2,2,0,3,0,6,0,0,1,48,1.026,7.1,0.0,2.1,4.3,2.00,,0
Timothy Alvarez*,24,1,1,.500,5.08,25,0,12,0,0,1,33.2,40,25,19,2,15,2,34,4,0,2,163,1.634,10.7,0.5,4.0,9.1,2.27,,0
Adam Gardner*,23,3,1,.750,3.44,39,1,16,0,0,1,68.0,59,32,26,2,25,0,80,6,1,5,292,1.235,7.8,0.3,3.3,10.6,3.20,,0
Doug MacKay,22,1,0,1.000,1.96,10,0,2,0,0,0,18.1,19,6,4,0,12,0,13,0,0,1,85,1.691,9.3,0.0,5.9,6.4,1.08,,0
Sean Martin,25,6,1,.857,3.74,46,0,18,0,0,7,86.2,96,39,36,6,19,0,70,6,0,2,373,1.327,10.0,0.6,2.0,7.3,3.68,,0
Osiris Matos,20,8,8,.500,4.99,29,22,3,0,0,0,135.1,162,83,75,12,31,0,79,8,1,1,594,1.426,10.8,0.8,2.1,5.3,2.55,,1
Arnoldo Mercado,23,0,2,.000,3.94,16,1,2,0,0,0,32.0,22,14,14,3,14,0,27,8,0,5,137,1.125,6.2,0.8,3.9,7.6,1.93,,0
Matthew Minor,22,0,1,.000,7.00,8,0,6,0,0,1,9.0,14,7,7,2,8,0,4,1,0,1,47,2.444,14.0,2.0,8.0,4.0,0.50,,0
Oscar Montero,27,1,0,1.000,0.00,2,0,0,0,0,0,4.1,1,0,0,0,1,0,10,1,0,0,16,0.462,2.1,0.0,2.1,20.8,10.00,,0
Anthony Moreno,22,6,0,1.000,3.81,16,0,7,0,0,1,26.0,20,13,11,3,12,0,31,3,0,2,108,1.231,6.9,1.0,4.2,10.7,2.58,,0
Mike Musgrave,21,3,3,.500,4.93,21,17,0,0,0,0,87.2,96,59,48,7,43,0,48,2,1,9,399,1.586,9.9,0.7,4.4,4.9,1.12,,0
John Odom,23,1,1,.500,4.91,3,1,1,0,0,0,7.1,9,4,4,0,1,0,7,0,0,0,33,1.364,11.0,0.0,1.2,8.6,7.00,,0
Anthony Pannone,23,2,1,.667,2.90,10,7,1,0,0,1,40.1,37,16,13,4,14,0,30,1,0,0,171,1.264,8.3,0.9,3.1,6.7,2.14,,0
Ronnie Ray,21,0,1,.000,3.38,1,1,0,0,0,0,5.1,6,4,2,0,3,0,6,0,0,1,27,1.688,10.1,0.0,5.1,10.1,2.00,,0
Darren Sack,22,8,7,.533,5.08,26,25,1,2,1,0,125.2,144,90,71,10,38,0,114,11,0,6,561,1.448,10.3,0.7,2.7,8.2,3.00,,0
Caleb Salankey,23,12,8,.600,4.20,28,17,2,0,0,0,111.1,93,58,52,6,38,0,116,5,0,8,454,1.177,7.5,0.5,3.1,9.4,3.05,,0
Jonathan Sanchez*,22,5,7,.417,4.08,25,25,0,0,0,0,125.2,122,59,57,8,39,0,166,7,0,7,534,1.281,8.7,0.6,2.8,11.9,4.26,,1
Carlos Sosa,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,3,1.000,9.0,0.0,0.0,0.0,,,0
Brian Stirm,23,7,7,.500,3.89,41,4,17,0,0,4,83.1,82,41,36,4,46,2,72,1,1,10,375,1.536,8.9,0.4,5.0,7.8,1.57,,0
Ben Thurmond,23,5,4,.556,3.72,19,9,1,1,0,0,65.1,72,38,27,6,15,0,59,4,0,2,289,1.332,9.9,0.8,2.1,8.1,3.93,,0
Craig Whitaker,20,3,4,.429,4.66,29,6,11,0,0,5,58.0,54,36,30,3,39,0,72,7,1,8,269,1.603,8.4,0.5,6.1,11.2,1.85,,0
Brian Wilson,23,5,1,.833,0.82,26,0,24,0,0,13,33.0,23,7,3,0,7,0,30,3,0,0,132,0.909,6.3,0.0,1.9,8.2,4.29,,1
22 Players,22.3,77,59,.566,4.13,136,136,133,3,3,39,1170.0,1182,633,537,78,423,4,1074,78,5,71,5110,1.372,9.1,0.6,3.3,8.3,2.54,,0
