Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Nick Bartolone,21,18,60,56,6,10,1,0,0,7,0,2,4,12,.179,.233,.196,.430,11,2,0,0,0,0,,0
Marcus Bradley*,21,11,27,25,5,6,0,0,0,1,1,0,2,11,.240,.296,.240,.536,6,1,0,0,0,0,,0
Jordan Casas*,24,29,118,105,13,25,6,0,0,6,5,0,6,21,.238,.293,.295,.588,31,1,3,2,2,0,,0
Leo Castillo,18,116,457,425,37,92,21,5,4,48,1,0,19,88,.216,.254,.318,.572,135,21,4,5,4,1,,0
Robel Garcia#,19,63,264,233,24,49,12,1,3,23,2,2,27,68,.210,.298,.309,.607,72,3,2,2,0,1,,1
Todd Hankins,21,78,308,268,40,65,11,5,2,26,30,3,34,79,.243,.332,.343,.676,92,1,3,1,2,2,,0
Jack Hannahan*,32,2,8,8,0,1,0,0,0,1,0,0,0,4,.125,.125,.125,.250,1,0,0,0,0,0,,1
Alex Lavisky,21,93,385,342,44,84,18,0,12,49,2,0,34,95,.246,.314,.404,.718,138,8,2,3,4,0,,0
Francisco Lindor#,18,122,567,490,83,126,24,3,6,42,27,12,61,78,.257,.352,.355,.707,174,19,11,4,1,8,,1
Jake Lowery*,21,39,165,137,25,34,10,2,7,28,1,0,24,39,.248,.358,.504,.862,69,3,0,3,1,0,,0
Zach MacPhee,22,75,281,239,27,53,6,3,2,26,2,6,33,49,.222,.319,.297,.616,71,6,2,5,2,1,,0
Yhoxian Medina,22,19,65,56,5,12,1,0,0,2,0,1,7,11,.214,.297,.232,.529,13,4,0,1,1,0,,0
Alex Monsalve,20,73,313,283,36,75,17,1,7,36,1,2,23,35,.265,.324,.406,.730,115,9,3,1,3,1,,0
Bryson Myles,22,102,418,369,40,107,20,2,3,59,20,12,33,85,.290,.355,.379,.734,140,7,7,4,5,0,,0
Jose Ramirez#,19,67,313,277,54,98,13,4,3,27,15,6,24,26,.354,.403,.462,.865,128,4,1,8,3,1,,1
Luigi Rodriguez*,19,117,521,463,75,124,21,5,11,48,24,9,50,133,.268,.338,.406,.744,188,5,1,3,4,2,,0
Jerrud Sabourin*,22,130,538,472,60,140,26,2,3,66,4,0,51,77,.297,.369,.379,.748,179,8,7,1,7,3,,0
Carlos Santana#,26,1,4,4,1,1,0,0,1,2,0,0,0,0,.250,.250,1.000,1.250,4,0,0,0,0,0,,1
Jordan Smith*,21,116,513,468,70,148,23,7,9,74,9,3,35,52,.316,.367,.453,.820,212,5,5,1,4,4,,0
Patric Tolentino,22,13,45,40,4,8,2,0,2,7,0,0,4,13,.200,.289,.400,.689,16,1,1,0,0,0,,0
Charlie Valerio#,21,3,12,11,0,0,0,0,0,0,0,0,1,5,.000,.083,.000,.083,0,0,0,0,0,1,,0
LeVon Washington*,20,6,32,25,8,11,1,0,0,1,0,3,6,8,.440,.563,.480,1.043,12,0,1,0,0,0,,0
22 Players,20.3,139,5414,4796,657,1269,233,40,75,579,144,61,478,989,.265,.335,.377,.712,1807,108,53,44,43,25,,0
