Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Josh Adams,23,127,546,489,60,129,33,0,14,84,1,2,45,96,.264,.327,.417,.744,204,13,4,2,6,0,,0
Austin Barnes,22,123,566,478,76,152,36,3,12,65,9,2,59,61,.318,.401,.481,.882,230,14,9,17,3,0,,1
Tony Caldwell,23,45,170,147,18,35,3,1,1,12,1,1,17,29,.238,.327,.293,.620,43,3,3,2,1,0,,0
Terrence Dayleg,24,72,293,265,33,58,9,0,3,26,0,0,15,55,.219,.273,.287,.560,76,4,6,4,3,0,,0
Wilfredo Gimenez,21,87,349,323,36,86,11,2,2,24,0,0,22,43,.266,.311,.331,.643,107,14,0,2,2,0,,0
Ryan Goetz*,24,96,440,384,53,105,18,5,5,40,2,1,43,54,.273,.347,.385,.733,148,4,3,5,5,1,,0
Anthony Gomez,21,6,24,22,3,4,1,0,0,0,0,0,2,2,.182,.250,.227,.477,5,1,0,0,0,0,,0
Yeison Hernandez#,20,5,21,19,1,4,0,0,0,1,0,0,1,0,.211,.250,.211,.461,4,0,0,1,0,0,,0
Brent Keys*,21,95,422,370,72,124,21,3,5,51,18,5,34,30,.335,.394,.449,.843,166,4,4,11,3,0,,0
Alfredo Lopez,22,10,33,28,6,7,1,0,0,1,4,1,1,4,.250,.344,.286,.629,8,1,3,1,0,0,,0
Ryan McIntyre*,22,88,350,314,44,84,16,4,6,32,5,7,26,61,.268,.335,.401,.737,126,6,6,4,0,0,,0
Austin Nola,22,50,205,175,20,38,10,0,1,16,5,2,24,26,.217,.313,.291,.605,51,6,1,4,1,0,,1
Ryan Rieger*,21,108,460,388,46,92,25,1,7,53,3,1,67,99,.237,.352,.361,.713,140,1,3,0,2,2,,0
John Schultz*,23,51,214,188,22,58,9,1,3,15,3,2,23,29,.309,.383,.415,.798,78,2,1,0,2,0,,0
Aaron Senne*,24,84,375,342,40,97,16,2,10,53,1,2,26,78,.284,.342,.430,.772,147,12,5,1,1,1,,0
Matt Smith,24,90,383,340,63,95,15,1,20,74,0,1,35,104,.279,.358,.506,.864,172,12,7,0,1,0,,0
Rand Smith,25,48,180,155,24,41,5,1,1,20,3,1,21,36,.265,.354,.329,.683,51,3,1,2,1,0,,0
James Wooster*,23,97,403,366,52,95,21,2,11,47,3,6,33,94,.260,.319,.418,.737,153,7,0,2,2,0,,0
18 Players,22.7,139,5434,4793,669,1304,250,26,101,614,58,34,494,901,.272,.345,.398,.743,1909,107,56,58,33,4,,0
