Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Marcos Almonte,21,84,342,322,39,80,14,1,9,38,11,8,10,84,.248,.276,.382,.658,123,6,3,5,2,0,0
Yordan Álvarez*,20,32,139,111,26,40,6,0,9,33,2,0,23,36,.360,.468,.658,1.125,73,0,2,0,3,3,1
Jonathan Arauz#,18,36,149,127,23,28,3,2,0,4,0,1,20,18,.220,.331,.276,.607,35,1,1,1,0,1,1
Rodrigo Ayarza*,22,37,145,136,23,43,10,0,7,29,3,0,5,14,.316,.345,.544,.889,74,4,2,0,2,0,0
Carmen Benedetti*,22,69,295,241,49,80,20,0,4,32,1,0,51,47,.332,.446,.465,.910,112,4,0,1,2,0,0
Cody Bohanek,21,10,39,36,5,10,1,0,0,1,0,1,2,14,.278,.333,.306,.639,11,0,1,0,0,0,0
Gabriel Bracamonte,22,12,35,34,2,6,1,0,0,2,0,0,0,10,.176,.171,.206,.377,7,0,0,0,1,0,0
Daz Cameron,20,120,511,446,79,121,29,8,14,73,32,12,45,108,.271,.349,.466,.815,208,10,12,1,7,2,1
Randy Cesar,22,27,117,106,16,32,8,0,3,22,0,0,11,29,.302,.368,.462,.830,49,1,0,0,0,0,0
Ronnie Dawson*,22,116,505,438,81,119,23,4,14,62,17,8,55,101,.272,.362,.438,.801,192,10,9,0,3,0,1
Alex De Goti,22,34,145,119,22,31,4,1,3,8,4,3,24,29,.261,.393,.387,.780,46,2,2,0,0,0,1
Bryan De La Cruz,20,10,40,37,6,10,2,0,0,2,1,1,3,7,.270,.325,.324,.649,12,0,0,0,0,0,1
Osvaldo Duarte,21,47,187,160,22,31,9,1,4,22,10,2,24,55,.194,.301,.338,.639,54,1,1,1,1,0,0
Wander Franco#,20,64,246,226,25,52,9,1,6,30,1,1,18,66,.230,.285,.358,.643,81,5,0,0,2,0,0
Raymond Henderson,21,60,226,197,23,41,11,0,3,29,0,0,19,55,.208,.288,.310,.597,61,1,5,0,5,0,0
Spencer Johnson,23,20,83,75,16,19,5,2,3,16,0,1,7,23,.253,.313,.493,.807,37,0,0,0,1,0,0
Taylor Jones,23,50,202,174,23,38,8,0,5,28,0,0,17,50,.218,.303,.351,.654,61,4,6,1,4,0,1
J.J. Matijevic*,21,6,26,24,2,3,0,0,1,4,0,1,1,9,.125,.192,.250,.442,6,0,1,0,0,0,0
Chas McCormick,22,39,136,122,21,32,6,1,2,18,1,3,11,16,.262,.319,.377,.696,46,2,0,1,2,0,1
Colin Moran*,24,3,12,10,0,1,1,0,0,2,0,0,2,4,.100,.250,.200,.450,2,0,0,0,0,0,1
Luis Payano,21,24,92,83,10,21,6,0,2,12,1,1,7,18,.253,.326,.398,.724,33,2,2,0,0,0,0
Chuckie Robinson,22,108,467,430,69,118,32,2,15,77,7,1,31,98,.274,.330,.463,.793,199,15,5,0,1,1,0
Jake Rogers,22,27,116,102,17,26,7,1,6,15,1,0,9,28,.255,.336,.520,.856,53,3,4,0,1,0,1
Josh Rojas*,23,52,219,195,33,50,5,5,10,40,0,0,15,43,.256,.306,.487,.793,95,1,2,0,7,0,1
Troy Sieber*,22,55,230,190,34,55,11,0,7,33,0,1,37,47,.289,.404,.458,.862,87,2,1,0,2,1,0
Aníbal Sierra,23,9,35,32,2,8,1,0,0,3,2,1,3,9,.250,.314,.281,.596,9,0,0,0,0,0,0
Abraham Toro#,20,37,158,134,25,28,3,2,9,17,2,0,21,30,.209,.323,.463,.785,62,1,2,0,1,0,1
Kristian Trompiz,21,40,157,142,16,37,5,1,0,13,6,5,14,21,.261,.331,.310,.641,44,5,1,0,0,0,0
Tyler Wolfe,23,16,63,51,5,8,2,1,0,4,1,0,11,6,.157,.317,.235,.553,12,1,1,0,0,0,0
Stephen Wrenn,22,42,182,160,29,46,10,2,3,11,8,2,18,46,.288,.363,.431,.794,69,0,1,3,0,0,0
