Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Arnaldo Berrios#,21,57,221,202,15,39,8,3,1,14,4,3,14,72,.193,.248,.277,.525,56,2,1,3,1,0,0
Quinn Brodey*,21,9,40,35,4,8,1,1,1,7,0,0,4,14,.229,.300,.400,.700,14,1,0,0,1,0,0
Brandon Brosher,22,67,260,217,28,48,7,0,13,31,8,3,30,103,.221,.346,.433,.779,94,2,12,0,1,1,0
Luis Carpio,19,125,535,474,53,110,18,3,3,36,17,5,53,95,.232,.308,.302,.610,143,15,2,0,6,0,0
Ricardo Cespedes*,19,5,12,12,1,5,1,0,0,3,0,0,0,3,.417,.417,.500,.917,6,0,0,0,0,0,0
Gene Cone*,22,84,370,315,41,69,11,3,0,29,6,3,48,70,.219,.323,.273,.596,86,5,2,2,3,1,0
Anthony Dimino*,23,3,12,10,4,7,1,0,0,0,1,1,2,0,.700,.750,.800,1.550,8,1,0,0,0,0,0
J.J. Franco,25,36,162,137,17,38,6,0,0,10,3,1,23,27,.277,.381,.321,.702,44,4,0,2,0,0,0
Reed Gamache,23,42,152,131,13,31,5,1,1,12,0,1,15,28,.237,.329,.313,.642,41,2,4,0,2,0,0
Andres Gimenez*,18,92,399,347,50,92,9,4,4,31,14,8,28,61,.265,.346,.349,.695,121,5,16,6,2,0,1
Jay Jabs*,22,90,353,320,38,66,18,3,7,35,4,0,31,100,.206,.278,.347,.625,111,3,1,1,0,0,0
Desmond Lindsay,20,65,251,214,40,47,10,1,8,30,4,2,33,77,.220,.327,.388,.715,83,2,2,0,2,0,0
Jose Medina,20,25,93,88,13,18,1,0,0,3,3,1,3,26,.205,.239,.216,.455,19,4,1,1,0,0,0
Michael Paez,22,64,263,224,32,65,21,2,8,43,8,5,27,56,.290,.376,.509,.885,114,1,7,0,5,1,0
Oliver Pascual#,20,5,16,14,1,4,0,0,0,2,0,0,1,2,.286,.313,.286,.598,4,0,0,0,1,0,0
Milton Ramos,21,57,197,181,19,41,7,1,0,18,9,0,11,41,.227,.272,.276,.548,50,9,1,2,2,1,0
Natanael Ramos,24,12,47,44,4,10,2,0,0,3,0,1,1,9,.227,.277,.273,.549,12,2,2,0,0,0,0
Dan Rizzie,23,52,202,184,8,48,8,0,0,15,0,0,15,38,.261,.317,.304,.621,56,8,0,3,0,0,0
Ali Sanchez,20,56,200,182,20,42,3,0,1,15,2,3,13,26,.231,.288,.264,.552,48,6,2,2,1,0,1
Vinny Siena,23,22,80,72,7,14,3,2,0,6,1,0,5,30,.194,.275,.292,.567,21,0,3,0,0,0,0
Ian Strom,22,41,162,143,23,42,7,4,3,17,11,1,11,29,.294,.370,.462,.832,66,4,7,0,1,0,0
Tim Tebow*,29,64,244,214,29,47,14,1,3,23,0,1,24,69,.220,.311,.336,.648,72,8,5,0,1,0,0
Blake Tiberi*,22,5,22,18,3,3,1,0,0,2,1,0,4,5,.167,.318,.222,.540,4,0,0,0,0,0,0
Dash Winningham*,21,114,474,426,42,101,15,1,13,70,3,2,37,104,.237,.304,.369,.672,157,8,6,0,5,1,0
Colby Woodmansee,22,37,132,121,10,16,4,0,0,3,0,0,9,42,.132,.197,.165,.362,20,4,1,0,1,0,0
Jacob Zanon,22,50,207,179,26,44,8,2,1,16,28,3,24,43,.246,.338,.330,.668,59,5,2,0,2,0,0
