Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Tyler Baker*,24,2,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,0
Luis Alejandro Basabe#,20,53,201,175,21,40,13,0,2,7,8,4,22,54,.229,.318,.337,.655,59,0,1,3,0,0,0
Jazz Chisholm*,19,29,125,109,14,27,5,2,1,12,3,0,10,39,.248,.325,.358,.683,39,1,3,2,1,0,1
Francis Christy*,21,21,79,78,7,14,1,0,0,2,3,0,1,25,.179,.190,.192,.382,15,1,0,0,0,0,0
Paxton De La Garza,23,37,142,125,13,28,8,0,4,19,1,1,15,41,.224,.305,.384,.689,48,3,0,1,1,0,0
Ben DeLuzio,22,46,202,186,20,59,14,3,0,18,13,7,13,33,.317,.366,.425,.791,79,2,2,0,1,0,0
Billy Endris*,23,22,82,75,7,14,1,0,0,10,1,3,5,20,.187,.235,.200,.435,15,1,0,1,1,0,0
Raymel Flores#,22,32,107,97,12,20,5,1,0,9,4,2,5,26,.206,.260,.278,.538,27,0,2,3,0,0,0
Anfernee Grier,21,123,547,475,69,119,20,3,4,36,30,11,58,114,.251,.340,.331,.671,157,9,8,3,3,0,0
Ramon Hernandez,21,114,480,445,46,131,21,2,13,72,3,6,20,87,.294,.338,.438,.776,195,16,11,0,4,0,0
Jose Herrera#,20,58,238,221,14,46,15,0,1,22,0,0,16,32,.208,.261,.290,.550,64,6,0,0,1,0,0
Manny Jefferson,22,121,471,420,41,93,20,3,2,40,7,2,35,105,.221,.291,.298,.588,125,8,9,0,7,0,0
Mark Karaviotis,21,57,236,202,35,62,13,1,2,21,1,0,21,54,.307,.398,.411,.809,83,2,11,0,2,0,0
BJ Lopez,22,28,101,82,9,23,6,0,0,9,0,1,16,9,.280,.394,.354,.748,29,2,0,2,1,0,0
Jason Morozowski,23,11,53,49,3,14,0,0,0,3,1,0,2,8,.286,.340,.286,.625,14,0,2,0,0,1,0
Zach Nehrir,24,6,22,18,3,2,0,0,0,0,0,2,3,8,.111,.273,.111,.384,2,0,1,0,0,0,0
Alexis Olmeda,23,33,120,104,12,19,3,0,0,6,2,3,14,27,.183,.277,.212,.489,22,5,0,1,1,0,0
Connor Owings*,23,7,32,29,4,6,0,0,1,4,0,0,2,10,.207,.281,.310,.592,9,0,1,0,0,0,0
Fernery Ozuna,21,30,104,90,13,24,4,1,2,16,3,3,8,32,.267,.337,.400,.737,36,3,2,3,1,0,0
Jose Queliz,24,5,19,17,3,6,1,0,0,1,0,0,2,4,.353,.421,.412,.833,7,1,0,0,0,0,0
Eudy Ramos,21,30,125,119,8,26,2,0,1,11,0,2,4,25,.218,.248,.261,.509,31,6,1,0,1,0,0
Yan Sanchez,20,33,143,138,18,28,6,2,2,13,2,4,4,32,.203,.231,.319,.550,44,4,1,0,0,0,0
Luis Silverio,22,101,418,385,62,104,22,6,5,37,10,5,26,83,.270,.323,.397,.720,153,6,5,0,2,0,0
Kyle Smith,23,26,107,99,11,18,8,0,4,14,0,0,7,50,.182,.234,.384,.617,38,2,0,0,1,0,0
Stephen Smith,22,42,157,126,19,36,10,2,2,19,2,3,27,41,.286,.427,.444,.871,56,3,4,0,0,0,0
David Sopilka,23,5,18,18,1,5,1,0,0,1,0,0,0,3,.278,.278,.333,.611,6,0,0,0,0,0,0
Seth Spivey*,24,7,30,26,2,3,3,0,0,5,0,0,3,4,.115,.233,.231,.464,6,0,1,0,0,0,0
Cole Thompson,23,14,54,51,4,9,3,0,1,6,0,1,2,17,.176,.204,.294,.498,15,2,0,0,1,0,0
Adam Walton,23,72,266,244,26,65,15,1,2,25,6,2,17,60,.266,.321,.361,.681,88,7,3,1,1,0,0
Marcus Wilson,20,103,445,383,56,113,21,5,9,54,15,7,55,90,.295,.383,.446,.829,171,7,2,1,4,2,0
