Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mitch Atkins,28,6,1,.857,3.45,17,17,0,1,0,0,107.0,100,43,41,13,19,0,90,6,0,5,436,1.112,8.4,1.1,1.6,7.6,4.74,,1
Lay Batista,24,0,1,.000,8.22,3,1,0,0,0,0,7.2,8,7,7,0,7,0,2,1,1,1,38,1.957,9.4,0.0,8.2,2.3,0.29,,0
Eric Berger*,28,1,1,.500,8.22,11,0,2,0,0,0,15.1,21,16,14,0,6,0,15,1,0,2,73,1.761,12.3,0.0,3.5,8.8,2.50,,0
David Bromberg,26,2,3,.400,4.14,8,8,0,0,0,0,37.0,35,23,17,3,15,0,37,2,0,1,160,1.351,8.5,0.7,3.6,9.0,2.47,,0
John Cornely,25,7,3,.700,2.49,46,0,19,0,0,7,68.2,45,19,19,2,34,4,71,1,0,3,284,1.150,5.9,0.3,4.5,9.3,2.09,,1
Brandon Cunniff,25,3,0,1.000,2.05,33,0,6,0,0,0,52.2,39,14,12,2,20,2,50,1,0,4,214,1.120,6.7,0.3,3.4,8.5,2.50,,1
Terry Doyle,28,1,0,1.000,2.79,5,0,0,0,0,0,9.2,9,3,3,1,0,0,8,0,0,0,38,0.931,8.4,0.9,0.0,7.4,,,0
Cody Fassold,25,0,0,,6.00,6,0,0,0,0,0,9.0,9,6,6,1,4,1,10,0,0,1,41,1.444,9.0,1.0,4.0,10.0,2.50,,0
Gavin Floyd,31,0,1,.000,7.71,1,1,0,0,0,0,4.2,4,5,4,0,1,0,6,1,0,1,20,1.071,7.7,0.0,1.9,11.6,6.00,,1
Joe Gardner,26,2,1,.667,2.81,3,3,0,0,0,0,16.0,13,5,5,1,3,0,7,0,0,0,60,1.000,7.3,0.6,1.7,3.9,2.33,,0
J.R. Graham,24,1,5,.167,5.55,27,19,1,0,0,0,71.1,79,47,44,2,26,0,50,6,0,1,319,1.472,10.0,0.3,3.3,6.3,1.92,,1
Ryne Harper,25,9,5,.643,2.58,48,0,22,0,0,1,76.2,69,24,22,5,24,2,93,2,0,6,317,1.213,8.1,0.6,2.8,10.9,3.88,,1
James Hoyt,27,2,2,.500,1.14,28,0,12,0,0,6,31.2,19,5,4,1,10,0,43,0,0,2,126,0.916,5.4,0.3,2.8,12.2,4.30,,1
Jason Hursh,22,11,7,.611,3.58,27,26,0,1,1,0,148.1,151,70,59,5,43,0,83,7,0,6,615,1.308,9.2,0.3,2.6,5.0,1.93,,1
Ryan Kelly,26,2,2,.500,3.21,22,0,17,0,0,5,28.0,18,10,10,3,10,1,35,0,0,1,113,1.000,5.8,1.0,3.2,11.3,3.50,,1
Mike Minor*,26,0,2,.000,8.00,2,2,0,0,0,0,9.0,14,8,8,5,0,0,7,0,0,0,39,1.556,14.0,5.0,0.0,7.0,,,1
Aaron Northcraft,24,7,3,.700,2.88,13,12,1,0,0,0,65.2,57,21,21,2,24,0,62,3,0,2,279,1.234,7.8,0.3,3.3,8.5,2.58,,1
Gustavo Nunez,26,0,0,,13.50,1,0,0,0,0,0,0.2,0,1,1,0,3,0,0,1,0,1,6,4.500,0.0,0.0,40.5,0.0,0.00,,0
Ronan Pacheco*,25,2,1,.667,10.80,9,0,2,0,0,0,8.1,7,10,10,0,14,0,3,1,0,0,45,2.520,7.6,0.0,15.1,3.2,0.21,,0
Carlos Perez*,22,0,0,,19.29,4,0,0,0,0,0,2.1,2,6,5,0,11,0,2,0,1,0,21,5.571,7.7,0.0,42.4,7.7,0.18,,0
Williams Perez,23,7,6,.538,2.91,26,25,0,0,0,0,133.0,119,49,43,4,39,0,94,11,2,9,555,1.188,8.1,0.3,2.6,6.4,2.41,,1
Jorge Reyes,26,0,1,.000,2.25,19,0,6,0,0,1,32.0,19,12,8,4,12,0,30,2,0,2,129,0.969,5.3,1.1,3.4,8.4,2.50,,0
Andrew Robinson,26,5,0,1.000,2.54,17,0,5,0,0,1,28.1,27,8,8,2,3,1,29,3,0,0,117,1.059,8.6,0.6,1.0,9.2,9.67,,0
David Rohm,24,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,,0
Greg Ross,24,7,3,.700,2.08,13,12,0,1,1,0,78.0,63,22,18,4,20,0,44,2,0,6,315,1.064,7.3,0.5,2.3,5.1,2.20,,0
Chasen Shreve*,23,3,2,.600,2.48,36,0,21,0,0,7,54.1,42,16,15,2,9,1,76,1,0,1,207,0.939,7.0,0.3,1.5,12.6,8.44,,1
Shae Simmons,23,0,0,,0.78,20,0,19,0,0,14,23.0,15,2,2,0,6,0,30,1,0,0,89,0.913,5.9,0.0,2.3,11.7,5.00,,1
Ian Thomas*,27,0,0,,5.40,4,0,0,0,0,0,3.1,4,2,2,1,2,0,4,0,0,0,15,1.800,10.8,2.7,5.4,10.8,2.00,,1
Ryan Weber,23,5,6,.455,4.53,32,13,2,0,0,0,101.1,129,59,51,7,16,0,62,1,2,1,436,1.431,11.5,0.6,1.4,5.5,3.88,,1
29 Players,24.6,83,56,.597,3.37,139,139,136,3,16,42,1223.1,1117,513,458,70,381,12,1043,54,6,56,5108,1.225,8.2,0.5,2.8,7.7,2.74,,0
