Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Willy Adames,19,106,456,396,51,102,24,6,4,46,10,1,54,123,.258,.342,.379,.721,150,12,0,0,6,1,1
Armando Araiza,22,84,300,276,23,56,8,0,4,24,1,1,20,68,.203,.259,.275,.535,76,6,1,3,0,1,0
Yoel Araujo,21,100,377,347,32,75,14,3,5,38,7,4,23,130,.216,.267,.317,.584,110,4,2,3,2,0,0
Jake Bauers*,19,59,249,217,33,58,14,2,6,38,2,3,29,33,.267,.357,.433,.791,94,5,2,0,1,1,1
Tim Beckham,25,4,12,12,1,3,1,0,0,0,0,0,0,5,.250,.250,.333,.583,4,1,0,0,0,0,1
Pat Blair,23,89,343,300,34,70,17,0,3,35,8,7,31,73,.233,.308,.320,.628,96,7,4,2,6,0,0
Ryan Brett#,23,1,4,3,2,2,1,0,0,0,0,1,0,0,.667,.750,1.000,1.750,3,0,1,0,0,0,1
Carter Burgess,22,6,23,22,5,4,0,0,0,1,0,0,1,4,.182,.217,.182,.399,4,3,0,0,0,0,0
Jace Conrad*,22,52,203,185,13,39,5,0,1,13,11,3,10,28,.211,.264,.254,.518,47,4,4,2,2,0,0
Marty Gantt,25,73,284,247,36,58,12,2,4,25,9,4,32,48,.235,.327,.348,.676,86,11,3,0,2,0,0
Casey Gillaspie#,22,13,45,41,3,6,0,1,1,4,0,0,4,9,.146,.222,.268,.491,11,0,0,0,0,0,0
Granden Goetzman,22,93,358,329,38,79,16,1,3,34,16,3,23,66,.240,.292,.322,.614,106,8,2,2,2,0,0
Hector Guevara,23,17,69,62,10,16,1,1,0,6,1,0,5,8,.258,.324,.306,.630,19,1,1,1,0,0,0
John Jaso*,31,6,23,21,3,6,2,0,0,0,0,0,2,4,.286,.348,.381,.729,8,1,0,0,0,0,1
Desmond Jennings,28,2,8,7,0,3,0,0,0,1,0,0,1,1,.429,.500,.429,.929,3,0,0,0,0,0,1
Braxton Lee*,21,115,422,374,48,105,7,1,0,24,23,13,36,67,.281,.347,.305,.652,114,5,3,7,2,0,1
James Loney*,31,3,11,11,0,4,1,0,0,0,0,0,0,3,.364,.364,.455,.818,5,0,0,0,0,0,1
Mike Marjama,25,90,351,334,46,101,22,4,9,52,3,3,11,52,.302,.328,.473,.801,158,4,3,0,3,1,1
Juniel Querecuto#,22,41,169,150,23,44,7,1,1,23,1,1,14,26,.293,.355,.373,.729,56,3,1,3,1,0,1
Joey Rickard,24,23,94,71,8,19,3,0,0,12,3,2,20,13,.268,.436,.310,.746,22,2,2,0,1,0,1
Alexander Simon#,22,9,25,25,1,2,0,0,0,0,0,0,0,4,.080,.080,.080,.160,2,0,0,0,0,0,0
Grady Sizemore*,32,6,25,23,4,6,4,0,0,2,0,0,2,5,.261,.320,.435,.755,10,0,0,0,0,0,1
Alec Sole*,22,1,4,3,0,1,0,0,0,0,0,0,1,1,.333,.500,.333,.833,1,0,0,0,0,0,0
Steven Souza Jr.,26,2,7,6,1,1,1,0,0,0,0,0,1,1,.167,.286,.333,.619,2,0,0,0,0,0,1
Maxx Tissenbaum*,23,74,278,245,25,63,10,1,1,33,1,0,22,32,.257,.337,.318,.655,78,8,8,2,1,2,0
Dayron Varona,27,15,70,69,9,26,7,1,1,10,2,3,1,7,.377,.386,.551,.936,38,1,0,0,0,0,0
Andrew Velazquez#,20,47,203,186,29,54,9,2,0,10,5,8,15,53,.290,.343,.360,.703,67,2,0,2,0,0,1
Justin Williams*,19,23,84,83,8,20,5,0,0,6,3,1,1,14,.241,.250,.301,.551,25,7,0,0,0,0,1
Kean Wong*,20,103,438,394,46,108,14,3,1,36,15,6,29,65,.274,.319,.332,.652,131,12,0,9,6,0,1
