Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Humberto Arteaga,21,48,196,179,21,42,7,0,1,16,3,3,7,31,.235,.271,.291,.561,52,5,3,4,3,0,1,2015,Adv A,KCR
Kenny Diekroeger,24,13,39,37,2,10,1,0,0,3,2,0,1,12,.270,.282,.297,.579,11,0,0,0,1,0,0,2015,Adv A,KCR
Brandon Downes,22,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2015,Adv A,KCR
Alfredo Escalera-Maldonado,20,57,222,199,18,41,7,2,2,14,7,3,17,61,.206,.285,.291,.577,58,4,5,1,0,1,0,2015,Adv A,KCR
Zane Evans,23,28,116,107,12,29,8,0,4,15,0,0,6,22,.271,.319,.458,.777,49,2,2,0,1,0,0,2015,Adv A,KCR
Rafael Furcal#,37,4,17,16,2,3,1,0,0,0,0,0,1,2,.188,.235,.250,.485,4,2,0,0,0,0,1,2015,Adv A,KCR
Cam Gallagher,22,77,290,253,24,62,15,0,5,23,0,0,28,34,.245,.323,.364,.686,92,11,2,5,2,2,1,2015,Adv A,KCR
Carlos Garcia#,23,78,352,307,36,84,11,8,1,26,21,8,30,56,.274,.345,.371,.716,114,6,5,7,3,1,0,2015,Adv A,KCR
Elier Hernandez,20,50,196,177,15,41,7,2,1,12,4,2,10,47,.232,.281,.311,.591,55,5,4,0,5,0,0,2015,Adv A,KCR
Mike Hill*,23,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2015,Adv A,KCR
Dexter Kjerstad,23,51,170,158,12,39,3,1,2,15,6,5,7,47,.247,.288,.316,.605,50,1,3,0,2,0,0,2015,Adv A,KCR
Jack Lopez,22,116,487,429,52,102,15,1,6,43,13,10,32,88,.238,.299,.319,.619,137,12,7,16,3,1,1,2015,Adv A,KCR
Logan Moon,23,121,429,386,39,98,12,4,0,28,12,7,35,93,.254,.314,.306,.619,118,12,0,5,3,0,0,2015,Adv A,KCR
Parker Morin*,23,3,10,8,0,0,0,0,0,1,0,0,0,1,.000,.100,.000,.100,0,0,1,0,1,0,0,2015,Adv A,KCR
Santiago Nessy,22,49,171,155,12,36,10,0,3,19,0,0,11,41,.232,.294,.355,.649,55,8,3,1,1,0,0,2015,Adv A,KCR
Ryan O'Hearn*,21,46,181,161,14,38,10,0,8,21,0,0,19,54,.236,.315,.447,.762,72,1,0,0,1,2,1,2015,Adv A,KCR
Robert Pehl,22,81,300,258,23,58,8,0,4,22,2,2,30,61,.225,.323,.302,.626,78,12,9,0,3,1,0,2015,Adv A,KCR
Mauricio Ramos,23,123,507,468,54,124,22,2,8,59,1,1,25,89,.265,.313,.372,.685,174,18,9,2,3,0,0,2015,Adv A,KCR
Daniel Rockett,24,27,99,85,8,12,4,1,1,6,0,2,11,23,.141,.245,.247,.492,21,2,1,1,1,0,0,2015,Adv A,KCR
Frank Schwindel,23,73,293,274,30,76,28,1,3,32,0,1,12,52,.277,.315,.420,.735,115,9,4,1,2,1,1,2015,Adv A,KCR
Bubba Starling,22,12,51,44,6,17,4,0,2,12,2,1,7,17,.386,.471,.614,1.084,27,0,0,0,0,1,1,2015,Adv A,KCR
Cody Stubbs*,24,35,138,127,15,36,8,2,4,17,0,1,7,33,.283,.324,.472,.796,60,1,1,2,1,2,0,2015,Adv A,KCR
Dominique Taylor,22,110,389,349,45,75,17,3,1,26,10,4,21,83,.215,.275,.289,.564,101,6,9,7,3,0,0,2015,Adv A,KCR
Ramon Torres#,22,71,308,288,29,74,10,3,1,18,14,7,11,32,.257,.287,.323,.610,93,6,1,8,0,0,1,2015,Adv A,KCR
Luis Villegas,22,6,20,18,0,5,1,0,0,2,0,0,2,2,.278,.350,.333,.683,6,1,0,0,0,0,0,2015,Adv A,KCR
