Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Mike Augliera,24,8,10,.444,4.56,25,24,0,1,0,0,148.0,171,82,75,12,20,0,76,5,1,4,620,1.291,10.4,0.7,1.2,4.6,3.80,0
Wilfredo Boscan,24,1,7,.125,3.88,20,5,4,0,0,1,62.2,75,38,27,6,15,0,44,1,0,4,272,1.436,10.8,0.9,2.2,6.3,2.93,1
Miguel Celestino,24,1,2,.333,3.07,23,0,20,0,0,6,29.1,25,10,10,2,8,0,34,1,0,3,120,1.125,7.7,0.6,2.5,10.4,4.25,0
Keith Couch,24,8,2,.800,2.96,18,17,1,2,0,1,100.1,105,41,33,3,22,0,72,6,0,7,428,1.266,9.4,0.3,2.0,6.5,3.27,0
Dayan Diaz,25,2,1,.667,2.76,11,0,5,0,0,1,16.1,16,5,5,0,7,0,16,1,0,0,72,1.408,8.8,0.0,3.9,8.8,2.29,1
Luis Diaz,22,3,4,.429,3.72,13,13,0,1,0,0,77.1,71,34,32,7,26,0,63,3,0,3,323,1.254,8.3,0.8,3.0,7.3,2.42,0
Felix Doubront*,26,0,0,,4.50,1,1,0,0,0,0,4.0,4,2,2,0,0,0,2,0,0,0,15,1.000,9.0,0.0,0.0,4.5,,1
Justin Haley,23,3,2,.600,1.19,6,6,0,0,0,0,37.2,30,5,5,2,16,0,33,2,0,1,155,1.221,7.2,0.5,3.8,7.9,2.06,1
Peter Hissey*,24,1,0,1.000,9.00,1,0,1,0,0,0,1.0,2,1,1,0,0,0,0,0,0,1,5,2.000,18.0,0.0,0.0,0.0,,0
Brian Johnson*,23,10,2,.833,1.75,20,20,0,2,0,0,118.0,78,29,23,6,32,0,99,0,0,5,452,0.932,5.9,0.5,2.4,7.6,3.09,1
Jeremy Kehrt,28,1,2,.333,6.00,7,3,2,0,0,0,24.0,33,16,16,4,8,0,15,1,0,4,113,1.708,12.4,1.5,3.0,5.6,1.88,0
Kyle Kraus,24,0,0,,21.60,1,0,0,0,0,0,1.2,7,4,4,1,2,0,0,0,0,0,13,5.400,37.8,5.4,10.8,0.0,0.00,0
Aaron Kurcz,23,3,2,.600,2.14,34,0,25,0,0,3,42.0,32,11,10,0,22,0,54,2,0,6,182,1.286,6.9,0.0,4.7,11.6,2.45,0
Mike McCarthy,26,10,4,.714,4.82,27,12,4,0,0,0,97.0,100,54,52,13,21,0,68,7,0,3,408,1.247,9.3,1.2,1.9,6.3,3.24,0
Michael Olmsted,27,3,0,1.000,4.45,22,0,9,0,0,1,32.1,29,21,16,4,24,0,37,6,0,0,157,1.639,8.1,1.1,6.7,10.3,1.54,0
Matty Ott,24,1,2,.333,6.11,12,0,0,0,0,0,17.2,23,12,12,0,7,0,11,0,0,2,82,1.698,11.7,0.0,3.6,5.6,1.57,0
Henry Owens*,21,14,4,.778,2.60,20,20,0,3,2,0,121.0,89,36,35,6,47,0,126,3,0,6,493,1.124,6.6,0.4,3.5,9.4,2.68,1
Miguel Pena*,23,2,2,.500,6.41,13,13,0,0,0,0,60.1,75,44,43,6,25,0,47,3,1,5,275,1.657,11.2,0.9,3.7,7.0,1.88,0
Noe Ramirez,24,2,1,.667,2.14,42,0,31,0,0,18,67.1,56,17,16,0,16,1,56,3,1,6,268,1.069,7.5,0.0,2.1,7.5,3.50,1
Nate Reed*,26,0,1,.000,6.75,6,0,0,0,0,0,13.1,23,10,10,1,6,0,11,0,0,1,66,2.175,15.5,0.7,4.1,7.4,1.83,0
Eduardo Rodriguez*,21,3,1,.750,0.96,6,6,0,0,0,0,37.1,30,4,4,1,8,0,39,2,0,2,147,1.018,7.2,0.2,1.9,9.4,4.88,1
Pete Ruiz,26,3,2,.600,4.15,12,0,5,0,0,0,26.0,24,12,12,1,10,1,21,4,0,4,112,1.308,8.3,0.3,3.5,7.3,2.10,0
Robby Scott*,24,8,2,.800,1.96,35,1,16,0,0,3,59.2,55,17,13,3,15,0,51,0,1,5,242,1.173,8.3,0.5,2.3,7.7,3.40,1
Jose Valdez,31,0,1,.000,1.59,13,0,10,0,0,4,17.0,18,4,3,1,4,0,13,3,0,0,74,1.294,9.5,0.5,2.1,6.9,3.25,1
Steven Wright,29,1,0,1.000,3.60,1,1,0,0,0,0,5.0,5,3,2,1,1,0,4,0,0,0,19,1.200,9.0,1.8,1.8,7.2,4.00,1
