Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Tim Adleman,26,3,8,.273,2.85,30,6,11,0,0,0,79.0,70,28,25,7,20,1,69,2,0,2,314,1.139,8.0,0.8,2.3,7.9,3.45,1
Joel Bender*,22,0,0,,4.50,1,1,0,0,0,0,4.0,3,2,2,0,1,0,3,0,0,0,15,1.000,6.8,0.0,2.3,6.8,3.00,0
Sean Black,26,1,1,.500,10.57,5,0,1,0,0,0,7.2,10,9,9,1,5,0,9,0,0,1,38,1.957,11.7,1.2,5.9,10.6,1.80,0
Jonathan Broxton,30,0,0,,0.00,2,2,0,0,0,0,2.0,1,0,0,0,0,0,2,1,0,0,8,0.500,4.5,0.0,0.0,9.0,,1
Fabio Castillo,25,0,0,,2.35,7,0,3,0,0,0,7.2,10,5,2,2,3,0,5,0,0,0,35,1.696,11.7,2.3,3.5,5.9,1.67,1
Carlos Contreras,23,2,1,.667,2.70,9,3,3,0,0,0,20.0,15,7,6,0,11,0,27,1,0,3,89,1.300,6.8,0.0,5.0,12.2,2.45,1
Daniel Corcino,23,10,11,.476,4.13,26,25,0,0,0,0,143.2,123,73,66,16,70,1,113,16,0,3,629,1.343,7.7,1.0,4.4,7.1,1.61,1
Ryan Dennick*,27,0,0,,0.00,1,0,0,0,0,0,0.1,2,0,0,0,0,0,1,0,0,0,3,6.000,54.0,0.0,0.0,27.0,,1
Shane Dyer,26,0,3,.000,3.26,43,0,34,0,0,22,49.2,50,21,18,3,19,2,35,1,0,0,214,1.389,9.1,0.5,3.4,6.3,1.84,0
Justin Freeman,27,1,0,1.000,4.24,15,0,12,0,0,2,17.0,17,10,8,2,4,0,16,0,0,1,74,1.235,9.0,1.1,2.1,8.5,4.00,1
Carlos Gonzalez,24,3,0,1.000,3.63,21,0,4,0,0,0,22.1,28,9,9,2,14,2,19,1,0,2,109,1.881,11.3,0.8,5.6,7.7,1.36,0
Drew Hayes,26,5,3,.625,4.04,52,1,16,0,0,4,71.1,63,33,32,4,39,0,76,6,0,4,311,1.430,7.9,0.5,4.9,9.6,1.95,1
Lee Hyde*,29,0,0,,6.75,4,0,0,0,0,0,4.0,3,3,3,1,3,0,3,0,0,0,17,1.500,6.8,2.3,6.8,6.8,1.00,0
Ben Klimesh,24,1,1,.500,6.19,15,0,5,0,0,1,16.0,17,11,11,1,7,0,24,0,0,5,72,1.500,9.6,0.6,3.9,13.5,3.43,0
Mat Latos,26,0,0,,6.75,1,1,0,0,0,0,4.0,7,5,3,1,2,1,3,1,0,0,23,2.250,15.8,2.3,4.5,6.8,1.50,1
Ben Lively,22,3,6,.333,3.88,13,13,0,0,0,0,72.0,60,32,31,7,36,0,76,4,1,2,306,1.333,7.5,0.9,4.5,9.5,2.11,1
Michael Lorenzen,22,4,6,.400,3.13,24,24,0,0,0,0,120.2,112,50,42,9,44,0,84,6,0,7,504,1.293,8.4,0.7,3.3,6.3,1.91,1
Scott Maine*,29,1,0,1.000,6.10,13,0,1,0,0,0,10.1,12,10,7,1,8,0,9,0,0,0,49,1.935,10.5,0.9,7.0,7.8,1.13,1
Kyle McMyne,24,0,1,.000,5.91,7,0,2,0,0,0,10.2,15,7,7,1,6,0,8,0,0,2,50,1.969,12.7,0.8,5.1,6.8,1.33,0
Jon Moscot,22,7,10,.412,3.13,25,25,0,2,0,0,149.1,145,60,52,11,43,2,111,8,0,5,634,1.259,8.7,0.7,2.6,6.7,2.58,1
Hector Nelo,27,0,0,,7.04,5,0,1,0,0,0,7.2,9,8,6,1,4,0,9,0,0,1,36,1.696,10.6,1.2,4.7,10.6,2.25,0
Mikey O'Brien,24,3,3,.500,3.80,19,11,0,1,0,0,66.1,63,38,28,4,28,0,54,9,0,6,294,1.372,8.5,0.5,3.8,7.3,1.93,0
Brooks Pinckard,25,1,1,.500,6.21,22,0,6,0,0,0,29.0,32,21,20,2,19,2,11,4,0,4,138,1.759,9.9,0.6,5.9,3.4,0.58,0
Radhames Quezada,23,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1,3,0.000,0.0,0.0,0.0,9.0,,0
Elvin Ramirez,26,0,2,.000,5.06,16,0,5,0,0,0,21.1,21,12,12,0,10,0,10,1,0,1,94,1.453,8.9,0.0,4.2,4.2,1.00,1
Daniel Renken,24,0,0,,4.61,8,1,2,0,0,0,13.2,15,11,7,1,10,0,18,2,0,1,66,1.829,9.9,0.7,6.6,11.9,1.80,0
Robert Stephenson,21,7,10,.412,4.74,27,26,0,0,0,0,136.2,114,81,72,18,74,0,140,5,0,9,601,1.376,7.5,1.2,4.9,9.2,1.89,1
Jamie Walczak,27,6,7,.462,4.52,51,1,17,0,0,4,73.2,67,41,37,6,40,4,85,2,1,12,313,1.452,8.2,0.7,4.9,10.4,2.13,0
Fabian Williamson*,25,2,6,.250,4.03,50,0,14,0,0,1,58.0,55,32,26,5,28,1,66,7,0,5,264,1.431,8.5,0.8,4.3,10.2,2.36,0
