Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Tyler Anderson*,24,7,4,.636,1.98,23,23,0,0,0,0,118.1,91,37,26,3,40,0,106,4,3,8,474,1.107,6.9,0.2,3.0,8.1,2.65,1,2014,AA,COL
Jayson Aquino*,21,0,0,,3.00,2,2,0,0,0,0,12.0,9,4,4,0,8,1,9,0,1,3,52,1.417,6.8,0.0,6.0,6.8,1.13,1,2014,AA,COL
Ryan Arrowood,23,7,0,1.000,3.80,40,2,4,0,0,1,87.2,83,41,37,6,34,1,46,2,0,1,376,1.335,8.5,0.6,3.5,4.7,1.35,0,2014,AA,COL
Christian Bergman,26,0,1,.000,3.00,2,2,0,0,0,0,9.0,8,3,3,1,5,0,5,0,0,2,36,1.444,8.0,1.0,5.0,5.0,1.00,1,2014,AA,COL
Shane Broyles,22,0,1,.000,1.17,3,1,0,0,0,0,7.2,5,1,1,0,1,0,5,0,0,0,30,0.783,5.9,0.0,1.2,5.9,5.00,0,2014,AA,COL
Eddie Butler,23,6,9,.400,3.58,18,18,0,0,0,0,108.0,104,46,43,10,32,0,63,2,0,6,450,1.259,8.7,0.8,2.7,5.3,1.97,1,2014,AA,COL
Chris Capuano*,35,0,0,,1.93,1,1,0,0,0,0,4.2,4,1,1,0,2,0,7,0,0,0,20,1.286,7.7,0.0,3.9,13.5,3.50,1,2014,AA,COL
Richard Castillo,24,3,12,.200,5.41,25,25,0,0,0,0,136.1,153,97,82,17,46,1,69,7,3,5,599,1.460,10.1,1.1,3.0,4.6,1.50,0,2014,AA,COL
Brandon Erbe,26,0,0,,16.62,5,0,3,0,0,0,4.1,6,8,8,1,8,0,6,0,0,5,26,3.231,12.5,2.1,16.6,12.5,0.75,0,2014,AA,COL
Leuris Gomez,27,0,0,,4.50,3,0,0,0,0,0,4.0,1,2,2,0,3,0,6,0,0,0,16,1.000,2.3,0.0,6.8,13.5,2.00,0,2014,AA,COL
Nelson Gonzalez,24,6,3,.667,4.14,47,0,15,0,0,0,67.1,63,39,31,3,26,0,54,2,2,8,291,1.322,8.4,0.4,3.5,7.2,2.08,0,2014,AA,COL
Jon Gray,22,10,5,.667,3.91,24,24,0,0,0,0,124.1,107,58,54,10,41,0,113,4,0,5,508,1.190,7.7,0.7,3.0,8.2,2.76,1,2014,AA,COL
Carlos Hernandez*,27,5,7,.417,2.68,28,20,0,0,0,0,124.1,130,49,37,6,21,1,94,3,0,2,519,1.214,9.4,0.4,1.5,6.8,4.48,0,2014,AA,COL
Dan Houston,27,0,1,.000,7.11,3,0,0,0,0,0,6.1,7,6,5,0,7,1,6,0,0,1,32,2.211,9.9,0.0,9.9,8.5,0.86,0,2014,AA,COL
Bruce Kern,26,0,1,.000,0.00,1,0,0,0,0,0,0.2,1,2,0,0,1,0,0,0,0,2,5,3.000,13.5,0.0,13.5,0.0,0.00,0,2014,AA,COL
Ryan Kulik*,28,1,3,.250,7.92,6,5,0,0,0,0,25.0,39,23,22,3,13,0,17,0,0,3,122,2.080,14.0,1.1,4.7,6.1,1.31,0,2014,AA,COL
Mike McClendon,29,1,0,1.000,5.14,1,1,0,0,0,0,7.0,8,5,4,1,0,0,4,0,0,0,28,1.143,10.3,1.3,0.0,5.1,,1,2014,AA,COL
Josh Mueller,25,2,0,1.000,2.89,16,0,2,0,0,0,18.2,17,6,6,0,18,2,14,1,0,2,90,1.875,8.2,0.0,8.7,6.8,0.78,0,2014,AA,COL
Scott Oberg,24,0,1,.000,2.63,27,0,24,0,0,15,27.1,22,8,8,1,6,0,21,1,0,1,109,1.024,7.2,0.3,2.0,6.9,3.50,1,2014,AA,COL
Mike Piazza,27,0,2,.000,3.94,4,2,1,0,0,0,16.0,18,7,7,1,10,0,7,0,0,2,73,1.750,10.1,0.6,5.6,3.9,0.70,0,2014,AA,COL
Kenny Roberts*,26,9,2,.818,2.30,47,0,17,0,0,2,78.1,52,22,20,3,20,2,54,2,0,2,298,0.919,6.0,0.3,2.3,6.2,2.70,1,2014,AA,COL
R.J. Seidel,26,0,1,.000,6.57,5,1,0,0,0,0,12.1,16,14,9,3,6,0,9,0,0,2,60,1.784,11.7,2.2,4.4,6.6,1.50,0,2014,AA,COL
Kraig Sitton*,25,4,8,.333,3.68,48,0,20,0,0,4,66.0,63,35,27,8,24,2,43,1,0,7,281,1.318,8.6,1.1,3.3,5.9,1.79,0,2014,AA,COL
Nate Striz,25,2,2,.500,6.34,29,0,13,0,0,0,38.1,49,30,27,4,19,0,31,0,1,4,182,1.774,11.5,0.9,4.5,7.3,1.63,0,2014,AA,COL
Cole White,26,3,3,.500,2.96,44,0,38,0,0,16,48.2,36,21,16,3,33,2,42,2,0,3,209,1.418,6.7,0.6,6.1,7.8,1.27,0,2014,AA,COL
Dan Winkler,24,5,2,.714,1.41,12,12,0,1,1,0,70.0,33,11,11,5,17,0,71,6,0,1,262,0.714,4.2,0.6,2.2,9.1,4.18,1,2014,AA,COL
Joey Wong,26,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,0,2014,AA,COL
