Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
A.J. Achter,25,0,0,,0.00,3,0,1,0,0,1,6.2,3,0,0,0,1,0,11,0,0,0,23,0.600,4.1,0.0,1.4,14.9,11.00,1
Jason Adam,22,0,0,,5.14,2,1,1,0,0,0,7.0,10,4,4,0,2,0,3,0,0,1,32,1.714,12.9,0.0,2.6,3.9,1.50,1
DJ Baxendale,23,0,3,.000,5.76,7,4,1,0,0,0,25.0,32,20,16,2,5,0,14,0,0,0,110,1.480,11.5,0.7,1.8,5.0,2.80,0
Jose Berrios,20,3,4,.429,3.54,8,8,0,1,0,0,40.2,33,17,16,2,12,0,28,2,1,1,163,1.107,7.3,0.4,2.7,6.2,2.33,1
Madison Boer,24,0,0,,2.70,2,0,0,0,0,0,3.1,4,1,1,0,2,0,2,0,0,0,16,1.800,10.8,0.0,5.4,5.4,1.00,0
Pat Dean*,25,8,9,.471,4.81,26,26,0,1,0,0,144.0,192,91,77,20,31,0,83,8,0,3,647,1.549,12.0,1.3,1.9,5.2,2.68,1
Tyler Duffey,23,8,3,.727,3.80,18,18,0,0,0,0,111.1,104,52,47,14,19,0,84,5,0,4,452,1.105,8.4,1.1,1.5,6.8,4.42,1
Jim Fuller*,27,3,1,.750,2.41,38,0,13,0,0,1,56.0,48,16,15,2,30,0,68,4,0,5,247,1.393,7.7,0.3,4.8,10.9,2.27,0
Sean Gilmartin*,24,7,3,.700,3.13,12,12,0,0,0,0,72.0,76,30,25,2,16,0,74,3,1,3,302,1.278,9.5,0.3,2.0,9.3,4.63,1
Matt Guerrier,35,0,0,,0.00,3,0,1,0,0,0,4.0,4,1,0,0,2,0,5,1,0,0,17,1.500,9.0,0.0,4.5,11.3,2.50,1
Mark Hamburger,27,0,1,.000,3.38,8,1,1,0,0,1,16.0,16,9,6,2,5,0,17,1,0,3,70,1.313,9.0,1.1,2.8,9.6,3.40,1
B.J. Hermsen,24,0,0,,13.50,3,0,0,0,0,0,4.0,9,8,6,0,2,0,0,1,0,0,24,2.750,20.3,0.0,4.5,0.0,0.00,0
Edgar Ibarra*,25,2,1,.667,6.91,9,0,6,0,0,1,14.1,17,12,11,1,5,0,16,1,0,1,64,1.535,10.7,0.6,3.1,10.0,3.20,1
Cole Johnson,25,3,8,.273,3.84,49,2,29,0,0,9,72.2,71,36,31,6,21,2,82,4,0,6,311,1.266,8.8,0.7,2.6,10.2,3.90,0
Mason Melotakis*,23,1,0,1.000,2.25,13,0,7,0,0,2,16.0,17,5,4,0,3,0,17,1,0,2,67,1.250,9.6,0.0,1.7,9.6,5.67,0
Ryan O'Rourke*,26,2,4,.333,3.98,50,0,17,0,0,4,40.2,36,24,18,5,16,1,52,0,0,1,174,1.279,8.0,1.1,3.5,11.5,3.25,1
Lester Oliveros,26,3,1,.750,0.89,26,0,24,0,0,12,30.1,17,6,3,0,14,1,36,3,0,2,125,1.022,5.0,0.0,4.2,10.7,2.57,1
Taylor Rogers*,23,11,6,.647,3.29,24,24,0,1,0,0,145.0,150,63,53,4,37,0,113,6,0,4,606,1.290,9.3,0.2,2.3,7.0,3.05,1
Adrian Salcedo,23,3,9,.250,4.19,39,6,10,0,0,2,73.0,78,39,34,2,24,0,76,3,0,15,318,1.397,9.6,0.2,3.0,9.4,3.17,0
Matt Summers,24,2,4,.333,6.79,28,6,11,0,0,1,53.0,64,46,40,5,21,0,54,5,0,7,245,1.604,10.9,0.8,3.6,9.2,2.57,0
Daniel Turpen,27,5,2,.714,4.48,40,1,11,0,0,3,62.1,53,33,31,5,30,0,62,3,0,7,270,1.332,7.7,0.7,4.3,9.0,2.07,0
Virgil Vasquez,32,6,6,.500,4.09,22,20,0,3,2,0,123.1,118,58,56,12,31,0,92,8,0,3,514,1.208,8.6,0.9,2.3,6.7,2.97,1
Jason Wheeler*,23,5,4,.556,2.78,12,12,0,1,0,0,74.1,69,23,23,9,16,0,55,4,1,1,305,1.143,8.4,1.1,1.9,6.7,3.44,1
Alex Wimmers,25,1,0,1.000,3.74,13,1,2,0,0,1,21.2,19,9,9,3,6,0,27,0,0,1,89,1.154,7.9,1.2,2.5,11.2,4.50,1
