Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Chad Allen,26,6,27,22,4,8,2,0,1,1,2,0,4,1,.364,.481,.591,1.072,13,0,1,0,0,0,,1
Danny Ardoin,26,88,331,302,37,77,18,1,5,37,2,6,22,81,.255,.304,.371,.675,112,8,1,2,4,1,,1
John Barnes,25,81,351,311,42,91,21,2,8,42,3,2,27,28,.293,.368,.450,.818,140,8,11,0,2,2,,1
Casey Blake,27,94,417,375,64,116,24,6,10,49,14,3,34,66,.309,.376,.485,.861,182,11,6,2,0,0,,1
Edwin Diaz,26,113,419,381,59,104,26,3,11,56,3,6,25,65,.273,.324,.444,.767,169,5,5,5,3,0,,1
Mike Duvall,26,55,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Hanley Frias#,27,49,153,142,15,26,6,0,0,7,2,3,10,28,.183,.237,.225,.462,32,3,0,1,0,0,,1
Damon Hollins,27,69,259,232,29,64,8,2,6,30,3,3,22,44,.276,.342,.405,.748,94,8,2,2,1,0,,1
Larry Huff,29,27,78,67,10,21,2,2,1,11,2,1,7,13,.313,.368,.448,.816,30,3,0,2,2,0,,0
Bobby Kielty#,24,94,404,341,58,98,25,2,12,50,5,0,53,76,.287,.391,.478,.869,163,11,6,2,2,1,,1
Matt LeCroy,25,101,441,396,53,130,17,0,20,80,0,2,36,95,.328,.390,.523,.913,207,8,6,0,3,1,,1
Quinton McCracken#,30,81,390,361,53,122,27,4,4,45,8,10,21,54,.338,.374,.468,.842,169,5,1,5,2,1,,1
Mike Moriarty,27,131,482,404,66,98,17,2,13,50,5,4,58,94,.243,.354,.391,.745,158,12,13,5,2,0,,1
J.C. Romero#,25,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Mike Ryan*,23,135,585,527,89,152,36,7,18,73,1,6,52,121,.288,.353,.486,.839,256,17,2,1,3,1,,1
Marc Sagmoen*,30,9,39,37,2,3,1,0,0,1,0,0,2,8,.081,.128,.108,.236,4,1,0,0,0,0,,1
Todd Sears,25,118,456,408,61,127,25,2,13,50,2,1,41,71,.311,.376,.478,.854,195,16,3,1,3,2,,1
Jason Simontacchi,27,33,1,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Larry Sutton*,31,45,174,147,23,37,7,3,3,24,0,1,23,32,.252,.351,.401,.752,59,4,1,0,3,2,,1
Javier Valentin#,25,121,489,431,53,121,29,2,17,71,0,1,47,108,.281,.352,.476,.827,205,14,4,0,7,5,,1
20 Players,26.0,143,5498,4887,719,1395,291,38,142,677,52,49,484,987,.285,.355,.448,.803,2188,134,62,28,37,16,,0
