Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Anthony Bass,23,6,4,.600,3.75,13,13,0,0,0,0,69.2,62,31,29,6,21,0,62,0,0,3,282,1.191,8.0,0.8,2.7,8.0,2.95,,1
Brad Brach,25,2,2,.500,2.25,42,0,40,0,0,23,44.0,32,11,11,3,5,1,64,2,0,3,169,0.841,6.5,0.6,1.0,13.1,12.80,,1
Aaron Breit,25,4,3,.571,6.51,24,8,2,0,0,0,56.2,80,44,41,5,34,1,48,1,1,6,270,2.012,12.7,0.8,5.4,7.6,1.41,,0
Matt Buschmann,27,6,1,.857,3.94,12,7,2,0,0,0,45.2,42,22,20,5,19,0,32,2,0,1,193,1.336,8.3,1.0,3.7,6.3,1.68,,1
Simon Castro,23,5,6,.455,4.33,16,16,0,0,0,0,89.1,95,48,43,9,16,0,73,6,1,3,375,1.243,9.6,0.9,1.6,7.4,4.56,,1
Robbie Erlin*,20,1,0,1.000,1.38,6,6,0,0,0,0,26.0,26,4,4,2,4,0,31,0,0,0,103,1.154,9.0,0.7,1.4,10.7,7.75,,1
Erik Hamren,24,3,0,1.000,0.92,33,0,16,0,0,0,49.0,34,7,5,0,12,2,48,6,0,3,192,0.939,6.2,0.0,2.2,8.8,4.00,,1
Pedro Hernandez*,22,3,2,.600,3.48,9,8,0,0,0,0,41.1,39,17,16,4,10,0,43,0,0,0,171,1.185,8.5,0.9,2.2,9.4,4.30,,1
Colt Hynes*,26,0,6,.000,3.72,45,0,17,0,0,1,58.0,64,29,24,1,20,2,41,2,0,3,250,1.448,9.9,0.2,3.1,6.4,2.05,,1
Craig Italiano,24,6,1,.857,5.00,55,0,11,0,0,0,66.2,78,40,37,6,28,0,48,11,1,8,302,1.590,10.5,0.8,3.8,6.5,1.71,,0
Casey Kelly,21,11,6,.647,3.98,27,27,0,0,0,0,142.1,153,74,63,8,46,0,105,8,2,7,615,1.398,9.7,0.5,2.9,6.6,2.28,,1
Eddie Kunz,25,2,1,.667,4.30,52,0,7,0,0,0,73.1,72,42,35,4,34,0,27,8,0,5,318,1.445,8.8,0.5,4.2,3.3,0.79,,1
Alexis Lara,24,2,0,1.000,2.84,11,0,1,0,0,0,12.2,13,5,4,3,8,1,15,1,0,0,58,1.658,9.2,2.1,5.7,10.7,1.88,,0
Chase Marona,22,1,0,1.000,0.00,2,0,0,0,0,0,2.0,1,0,0,0,3,0,4,0,0,0,10,2.000,4.5,0.0,13.5,18.0,1.33,,0
Miles Mikolas,22,1,0,1.000,1.67,28,0,20,0,0,9,32.1,29,6,6,0,6,0,27,0,0,1,130,1.082,8.1,0.0,1.7,7.5,4.50,,1
Rob Musgrave*,25,7,2,.778,3.30,23,12,0,0,0,0,79.0,77,31,29,3,25,0,65,5,0,5,330,1.291,8.8,0.3,2.8,7.4,2.60,,0
Juan Oramas*,21,10,5,.667,3.10,19,18,0,0,0,0,104.2,99,39,36,10,28,1,102,4,0,9,432,1.213,8.5,0.9,2.4,8.8,3.64,,0
Jason Ray,26,0,0,,3.00,2,0,0,0,0,0,3.0,4,2,1,0,1,0,5,0,0,1,13,1.667,12.0,0.0,3.0,15.0,5.00,,0
Jorge Reyes,23,10,3,.769,3.12,33,20,1,0,0,0,112.2,111,42,39,6,30,0,98,4,0,4,466,1.251,8.9,0.5,2.4,7.8,3.27,,0
Josh Spence*,23,3,1,.750,1.71,35,0,7,0,0,0,47.1,29,9,9,4,11,1,42,1,1,0,176,0.845,5.5,0.8,2.1,8.0,3.82,,1
Nick Vincent,24,8,2,.800,2.27,66,0,16,0,0,3,79.1,54,20,20,6,20,2,89,3,0,1,310,0.933,6.1,0.7,2.3,10.1,4.45,,1
Joe Wieland,21,3,1,.750,2.77,5,5,0,0,0,0,26.0,23,10,8,0,6,0,18,2,0,1,108,1.115,8.0,0.0,2.1,6.2,3.00,,1
22 Players,23.6,94,46,.671,3.43,140,140,140,0,12,36,1261.0,1217,533,480,85,387,11,1087,66,6,64,5273,1.272,8.7,0.6,2.8,7.8,2.81,,0
