Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Nick Additon*,23,4,1,.800,2.93,10,10,0,0,0,0,61.1,50,23,20,8,15,1,48,4,0,3,247,1.060,7.3,1.2,2.2,7.0,3.20,,0
Michael Blazek,22,11,6,.647,5.45,24,24,0,0,0,0,133.2,148,90,81,25,64,2,128,9,5,11,612,1.586,10.0,1.7,4.3,8.6,2.00,,1
Daniel Calhoun*,24,0,0,,4.66,5,0,2,0,0,0,9.2,16,8,5,2,0,0,7,0,0,1,45,1.655,14.9,1.9,0.0,6.5,,,0
Richard Castillo,21,1,1,.500,4.30,24,2,6,0,0,0,44.0,61,25,21,4,21,1,42,5,0,6,215,1.864,12.5,0.8,4.3,8.6,2.00,,0
Maikel Cleto,22,2,2,.500,3.93,7,6,0,0,0,0,34.1,40,19,15,2,12,1,36,5,0,1,154,1.515,10.5,0.5,3.1,9.4,3.00,,1
Jermaine Curtis,23,0,0,,0.00,2,0,2,0,0,0,1.2,0,0,0,0,0,0,1,0,0,0,5,0.000,0.0,0.0,0.0,5.4,,,1
Ramon Delgado,24,0,1,.000,9.00,2,0,1,0,0,0,3.0,6,3,3,0,2,1,2,1,0,0,16,2.667,18.0,0.0,6.0,6.0,1.00,,0
Sam Freeman*,24,2,2,.500,3.03,52,0,25,0,0,3,59.1,53,28,20,5,28,0,52,2,1,3,255,1.365,8.0,0.8,4.2,7.9,1.86,,1
Matthew Frevert,24,1,1,.500,7.50,14,0,9,0,0,4,18.0,20,15,15,4,8,0,7,2,0,1,81,1.556,10.0,2.0,4.0,3.5,0.88,,0
John Gast*,22,4,4,.500,4.08,13,13,0,1,0,0,79.1,80,42,36,9,33,0,54,4,0,4,345,1.424,9.1,1.0,3.7,6.1,1.64,,1
Nick Greenwood*,23,2,4,.333,4.31,59,0,15,0,0,2,77.1,79,42,37,9,21,0,52,5,0,5,330,1.293,9.2,1.0,2.4,6.1,2.48,,1
Deryk Hooker,22,2,6,.250,4.94,11,11,0,0,0,0,58.1,58,34,32,8,18,0,39,5,0,3,244,1.303,8.9,1.2,2.8,6.0,2.17,,0
Joe Kelly,23,6,4,.600,5.01,11,11,0,0,0,0,59.1,70,40,33,7,25,2,51,5,1,2,264,1.601,10.6,1.1,3.8,7.7,2.04,,1
Blake King,24,0,0,,13.50,2,0,0,0,0,0,1.1,7,2,2,1,4,0,0,0,0,0,12,8.250,47.3,6.8,27.0,0.0,0.00,,0
David Kopp,25,3,5,.375,5.95,23,9,9,0,0,4,65.0,76,50,43,12,25,1,40,6,1,4,299,1.554,10.5,1.7,3.5,5.5,1.60,,0
Ryan Kulik*,25,0,1,.000,8.38,7,0,1,0,0,0,9.2,15,12,9,1,8,0,6,2,2,2,52,2.379,14.0,0.9,7.4,5.6,0.75,,0
Jeff Lyman,24,0,0,,5.23,17,0,4,0,0,0,20.2,18,12,12,4,13,2,17,0,0,2,93,1.500,7.8,1.7,5.7,7.4,1.31,,0
Shelby Miller,20,9,3,.750,2.70,16,16,0,0,0,0,86.2,72,28,26,2,33,0,89,4,2,3,355,1.212,7.5,0.2,3.4,9.2,2.70,,1
Casey Mulligan,23,0,1,.000,2.57,6,0,5,0,0,4,7.0,4,3,2,1,2,0,6,0,0,0,29,0.857,5.1,1.3,2.6,7.7,3.00,,0
Arquimedes Nieto,22,0,2,.000,10.00,2,2,0,0,0,0,9.0,14,11,10,2,6,1,6,1,0,1,47,2.222,14.0,2.0,6.0,6.0,1.00,,0
Jose Rada,23,1,4,.200,6.75,32,0,12,0,0,1,40.0,53,31,30,9,15,2,38,3,1,0,188,1.700,11.9,2.0,3.4,8.6,2.53,,0
Cory Rauschenberger,26,1,0,1.000,1.69,3,0,0,0,0,0,5.1,3,1,1,1,3,0,3,0,0,1,21,1.125,5.1,1.7,5.1,5.1,1.00,,0
Chase Reid,23,0,1,.000,3.91,18,0,1,0,0,0,23.0,19,12,10,1,13,5,17,3,0,5,103,1.391,7.4,0.4,5.1,6.7,1.31,,0
Jorge Rondon,23,1,8,.111,9.16,37,0,24,0,0,7,37.1,43,45,38,4,33,2,30,5,0,8,188,2.036,10.4,1.0,8.0,7.2,0.91,,1
Francisco Samuel,24,0,1,.000,10.38,11,0,1,0,0,0,8.2,11,13,10,0,10,0,9,0,0,4,47,2.423,11.4,0.0,10.4,9.3,0.90,,0
Eduardo Sanchez,22,0,1,.000,4.15,3,0,0,0,0,0,4.1,3,3,2,0,2,0,3,2,0,2,20,1.154,6.2,0.0,4.2,6.2,1.50,,1
Scott Schneider,23,7,10,.412,5.98,35,20,0,0,0,0,117.1,133,96,78,15,48,1,88,5,4,11,535,1.543,10.2,1.2,3.7,6.8,1.83,,0
