Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Benny Agbayani,27,28,121,101,21,36,8,1,8,32,5,3,16,19,.356,.446,.693,1.139,70,2,2,0,2,1,1,1999,AAA,NYM
Jermaine Allensworth,27,81,319,273,44,72,20,5,5,20,10,5,36,39,.264,.363,.429,.791,117,3,7,2,1,0,1,1999,AAA,NYM
Kevin Baez,32,60,197,175,15,46,5,0,1,26,2,0,17,21,.263,.330,.309,.639,54,2,2,0,3,1,1,1999,AAA,NYM
Jose Bautista,34,20,10,9,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,0,0,0,1,0,0,1,1999,AAA,NYM
Mike Bell,24,39,148,135,11,37,11,1,1,25,4,2,9,23,.274,.324,.393,.717,53,5,2,0,2,1,1,1999,AAA,NYM
Rigo Beltran*,29,21,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,1,1999,AAA,NYM
Bobby Bonilla#,36,3,13,13,1,3,0,0,0,1,0,0,0,1,.231,.231,.231,.462,3,0,0,0,0,0,1,1999,AAA,NYM
Jerry Brooks,32,79,278,241,32,57,13,1,9,27,0,2,34,50,.237,.335,.411,.745,99,3,2,0,1,2,1,1999,AAA,NYM
Jim Buccheri,30,32,97,92,9,21,3,0,0,5,4,1,4,15,.228,.260,.261,.521,24,4,0,1,0,0,0,1999,AAA,NYM
Tony Darden,25,18,41,33,4,4,1,0,0,3,2,2,7,4,.121,.268,.152,.420,5,2,0,0,1,1,0,1999,AAA,NYM
Octavio Dotel,25,13,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,NYM
Ben Fleetham,26,6,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,1999,AAA,NYM
Pedro Grifol,29,59,196,177,11,46,5,0,4,27,1,1,12,33,.260,.301,.356,.656,63,3,0,3,4,1,0,1999,AAA,NYM
Mark Guerra,27,64,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,1999,AAA,NYM
Shane Halter,29,127,554,474,77,130,22,3,6,35,19,18,60,90,.274,.354,.371,.725,176,10,0,17,3,0,1,1999,AAA,NYM
Garrick Haltiwanger,24,6,13,13,2,0,0,0,0,0,0,0,0,8,.000,.000,.000,.000,0,1,0,0,0,0,0,1999,AAA,NYM
Todd Haney,33,122,529,447,82,139,25,6,5,48,7,9,73,43,.311,.406,.427,.834,191,10,3,0,6,1,1,1999,AAA,NYM
Ryan Henderson,29,7,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,1,0,0,0,0,0,1999,AAA,NYM
Scott Hunter,23,50,194,180,20,41,4,0,8,23,6,6,8,42,.228,.269,.383,.653,69,2,3,1,2,0,0,1999,AAA,NYM
Jason Isringhausen,26,13,11,11,0,2,0,0,0,0,0,0,0,3,.182,.182,.182,.364,2,0,0,0,0,0,1,1999,AAA,NYM
Bobby Jones,29,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,NYM
Mike Kinkade,26,84,340,312,53,96,20,2,7,49,7,1,21,31,.308,.359,.452,.811,141,9,5,0,2,2,1,1999,AAA,NYM
Richie Lewis,33,25,17,15,1,4,0,0,0,0,1,1,0,4,.267,.267,.267,.533,4,0,0,2,0,0,1,1999,AAA,NYM
Scott Livingstone*,33,36,123,114,10,34,7,0,1,20,2,0,7,9,.298,.336,.386,.722,44,6,0,1,1,0,1,1999,AAA,NYM
Terrence Long*,23,78,329,304,41,99,20,4,7,47,14,6,23,41,.326,.374,.487,.861,148,6,1,0,1,4,1,1999,AAA,NYM
Johan Lopez,24,34,16,15,2,4,0,0,0,1,0,0,0,2,.267,.267,.267,.533,4,0,0,1,0,0,0,1999,AAA,NYM
Pat Mahomes,28,9,11,8,2,3,0,0,0,0,0,0,0,0,.375,.375,.375,.750,3,0,0,3,0,0,1,1999,AAA,NYM
Hector Mercado*,25,2,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,1,1999,AAA,NYM
Jose Mercedes,28,6,9,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,2,0,0,1,1999,AAA,NYM
Melvin Mora,27,82,360,304,55,92,17,2,8,36,18,8,41,54,.303,.393,.451,.844,137,8,7,4,4,0,1,1999,AAA,NYM
Dan Murray,25,31,27,17,1,1,0,0,0,0,0,0,4,10,.059,.238,.059,.297,1,1,0,6,0,0,1,1999,AAA,NYM
Garrett Neubart,25,13,47,38,6,6,0,0,0,2,5,1,6,7,.158,.319,.158,.477,6,2,3,0,0,0,0,1999,AAA,NYM
Craig Paquette,30,70,302,283,40,77,20,3,15,54,3,0,10,47,.272,.298,.523,.821,148,4,3,0,6,1,1,1999,AAA,NYM
Jay Payton,26,38,158,144,27,56,13,2,8,35,2,2,12,13,.389,.437,.674,1.110,97,2,1,0,1,1,1,1999,AAA,NYM
Dan Pontes,28,15,3,2,0,0,0,0,0,0,0,1,1,0,.000,.333,.000,.333,0,0,0,0,0,0,0,1999,AAA,NYM
Grant Roberts,21,5,5,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,1,0,1,0,0,1,1999,AAA,NYM
Sammy Rodriguez,23,5,12,9,2,2,0,0,2,4,0,0,3,2,.222,.417,.889,1.306,8,0,0,0,0,0,0,1999,AAA,NYM
Mandy Romero#,31,28,109,97,7,25,6,0,1,9,0,0,9,18,.258,.324,.351,.675,34,5,1,1,1,0,1,1999,AAA,NYM
Matt Ruebel*,29,7,4,4,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,NYM
Scott Stewart,23,35,10,8,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,2,0,0,1,1999,AAA,NYM
Jeff Tam,28,16,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,1,0,0,0,0,1,1999,AAA,NYM
Jorge Toca,28,49,185,176,25,59,12,1,5,29,0,3,6,23,.335,.357,.500,.857,88,9,1,0,2,0,1,1999,AAA,NYM
Andy Tomberlin*,32,97,352,303,60,94,21,1,16,61,2,1,40,74,.310,.401,.545,.945,165,4,7,0,2,5,1,1999,AAA,NYM
Jody Treadwell,30,11,3,3,0,2,0,0,0,0,0,0,0,1,.667,.667,.667,1.333,2,0,0,0,0,0,0,1999,AAA,NYM
Jason Tyner*,22,3,8,8,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,NYM
Yohanny Valera,22,23,71,65,3,10,2,0,1,6,0,0,4,16,.154,.214,.231,.445,15,0,1,1,0,0,1,1999,AAA,NYM
Derek Wallace,27,36,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,NYM
Mike Welch*,26,24,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,NYM
Vance Wilson,26,15,58,53,10,14,3,0,3,5,1,0,4,8,.264,.328,.491,.818,26,4,1,0,0,2,1,1999,AAA,NYM
