Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Roger Bailey,28,6,7,4,1,1,1,0,0,0,1,0,1,1,.250,.400,.500,.900,2,0,0,2,0,0,1,1999,AAA,COL
Jeff Barry#,29,64,204,185,36,63,15,0,10,27,6,3,19,31,.341,.402,.584,.986,108,6,0,0,0,2,1,1999,AAA,COL
Henry Blanco,27,15,60,57,8,19,4,0,3,12,0,1,1,12,.333,.339,.561,.900,32,1,0,1,1,0,1,1999,AAA,COL
Heath Bost,24,38,15,12,1,1,0,0,0,0,0,0,0,1,.083,.083,.083,.167,1,0,0,3,0,0,0,1999,AAA,COL
Anthony Briggs,25,10,3,3,1,1,0,0,1,3,0,0,0,1,.333,.333,1.333,1.667,4,0,0,0,0,0,0,1999,AAA,COL
Mark Brownson*,24,18,32,28,4,7,1,0,0,0,0,0,1,8,.250,.276,.286,.562,8,0,0,3,0,0,1,1999,AAA,COL
John Cangelosi#,36,29,136,109,22,36,7,0,1,13,4,3,24,16,.330,.452,.422,.874,46,4,1,1,1,0,1,1999,AAA,COL
Edgard Clemente,23,75,296,273,45,83,24,1,16,59,5,5,20,55,.304,.355,.575,.930,157,6,2,0,1,1,1,1999,AAA,COL
John Cotton,28,70,255,235,50,74,18,1,15,48,4,2,14,64,.315,.354,.591,.946,139,6,2,1,3,4,0,1999,AAA,COL
Maximo De La Rosa,27,8,2,2,1,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500,2,0,0,0,0,0,0,1999,AAA,COL
Mike Farmer#,30,29,33,31,6,10,3,2,0,1,1,0,1,8,.323,.364,.548,.912,17,0,1,0,0,0,1,1999,AAA,COL
Derrick Gibson,24,110,423,385,68,106,19,6,17,67,12,6,30,82,.275,.336,.488,.824,188,5,6,0,2,0,1,1999,AAA,COL
Lariel Gonzalez,23,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,COL
Luther Hackman,24,15,25,18,1,7,1,0,0,1,0,0,2,7,.389,.450,.444,.894,8,0,0,5,0,0,1,1999,AAA,COL
Dave Hajek,31,127,568,533,84,157,43,3,8,58,13,8,25,42,.295,.322,.432,.754,230,12,0,3,7,0,1,1999,AAA,COL
Chris Hatcher,30,98,372,334,63,115,24,2,21,69,12,4,23,89,.344,.398,.617,1.015,206,12,10,0,5,1,1,1999,AAA,COL
Mark Holzemer*,29,41,8,8,0,2,0,0,0,1,0,0,0,2,.250,.250,.250,.500,2,0,0,0,0,0,1,1999,AAA,COL
Bobby Jones,27,3,3,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,COL
Mike Kelly,29,114,465,394,69,109,27,3,9,50,10,7,57,93,.277,.381,.429,.810,169,4,11,1,2,1,1,1999,AAA,COL
David Lee,26,6,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,COL
Kirt Manwaring,33,7,23,22,3,5,0,0,1,2,0,0,1,2,.227,.261,.364,.625,8,1,0,0,0,0,1,1999,AAA,COL
Elvis Pena#,22,13,47,43,5,7,1,0,0,1,4,1,3,7,.163,.234,.186,.420,8,0,1,0,0,0,1,1999,AAA,COL
Chris Petersen,28,107,411,370,56,96,21,1,6,33,4,0,29,85,.259,.324,.370,.694,137,12,7,3,2,1,1,1999,AAA,COL
Ben Petrick,22,84,335,282,56,88,16,5,19,64,9,6,44,58,.312,.403,.606,1.009,171,4,3,0,6,1,1,1999,AAA,COL
J.R. Phillips*,29,124,537,479,87,149,22,0,41,100,4,3,54,143,.311,.380,.614,.994,294,13,1,0,3,6,1,1999,AAA,COL
