Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chad Alexander,25,28,104,96,7,23,5,0,2,8,0,1,6,22,.240,.279,.354,.633,34,3,0,0,2,0,0,1999,AAA,HOU
Paul Bako*,27,12,49,47,2,9,3,1,1,4,0,0,1,11,.191,.208,.362,.570,17,1,0,1,0,0,1,1999,AAA,HOU
Sean Bergman,29,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,HOU
Lance Berkman#,23,64,267,226,42,73,20,0,8,49,7,1,39,47,.323,.419,.518,.937,117,10,0,0,2,1,1,1999,AAA,HOU
Jim Betzsold,26,63,217,198,29,43,15,0,7,27,3,2,14,64,.217,.276,.399,.675,79,1,3,0,2,0,0,1999,AAA,HOU
Jose Cabrera,27,31,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,HOU
Ken Caminiti#,36,6,22,20,6,7,4,0,0,3,0,0,2,1,.350,.409,.550,.959,11,0,0,0,0,0,1,1999,AAA,HOU
Casey Candaele#,38,126,519,467,56,124,34,3,7,42,3,9,47,54,.266,.337,.396,.733,185,7,3,2,0,1,1,1999,AAA,HOU
Ryan Creek,26,6,8,6,1,1,0,0,1,2,0,0,0,2,.167,.167,.667,.833,4,0,0,2,0,0,0,1999,AAA,HOU
Dean Crow*,26,34,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,HOU
Mike Diorio,26,50,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,1999,AAA,HOU
Robert Ellis,28,27,39,36,3,5,0,0,0,1,0,0,2,8,.139,.184,.139,.323,5,0,0,1,0,0,1,1999,AAA,HOU
Rene Gonzales,38,27,93,79,9,20,4,0,0,11,1,0,11,11,.253,.341,.304,.644,24,3,0,2,1,0,1,1999,AAA,HOU
Ricky Gutierrez,29,4,16,14,0,3,0,0,0,1,0,0,2,3,.214,.313,.214,.527,3,2,0,0,0,0,1,1999,AAA,HOU
Carlos Hernandez,23,94,398,355,56,104,14,0,0,43,22,13,27,65,.293,.357,.332,.689,118,5,10,3,3,1,1,1999,AAA,HOU
Kevin Hodges,26,5,4,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,1,0,0,1,0,0,1,1999,AAA,HOU
Rick Huisman,30,35,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,1,0,0,0,0,1,1999,AAA,HOU
Pete Incaviglia,35,18,72,62,6,12,3,1,1,6,1,2,8,15,.194,.292,.323,.614,20,0,1,0,1,0,1,1999,AAA,HOU
Russ Johnson,26,22,94,77,17,27,6,0,1,12,1,3,16,13,.351,.468,.468,.936,36,2,1,0,0,0,1,1999,AAA,HOU
Randy Knorr,30,77,294,270,33,95,22,1,11,41,0,1,20,41,.352,.395,.563,.958,152,5,1,0,3,1,1,1999,AAA,HOU
Pedro Lopez,30,19,69,60,11,16,4,0,2,11,0,0,7,8,.267,.343,.433,.777,26,0,0,2,0,1,0,1999,AAA,HOU
Brian Maxcy,28,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,HOU
Rusty Meacham,31,17,8,7,1,2,1,1,0,1,0,0,0,1,.286,.286,.714,1.000,5,0,0,1,0,0,1,1999,AAA,HOU
Ryan Miller,26,64,181,174,19,48,8,0,1,25,0,2,5,29,.276,.298,.339,.637,59,3,1,0,1,0,0,1999,AAA,HOU
Wade Miller,22,26,36,29,0,5,0,0,0,2,0,0,2,8,.172,.219,.172,.391,5,0,0,4,1,0,1,1999,AAA,HOU
Mike Neal,27,94,274,243,33,49,10,1,6,28,3,0,27,61,.202,.285,.325,.610,79,3,2,0,2,0,0,1999,AAA,HOU
Brian Powell,25,9,13,10,1,1,0,0,0,1,0,0,0,3,.100,.091,.100,.191,1,0,0,2,1,0,1,1999,AAA,HOU
Omar Ramirez,28,110,415,379,56,96,15,2,6,51,8,3,30,49,.253,.310,.351,.661,133,13,2,2,2,2,0,1999,AAA,HOU
Paul Russo,29,48,154,133,19,35,6,0,4,18,1,0,21,28,.263,.364,.398,.762,53,8,0,0,0,0,0,1999,AAA,HOU
Jamie Saylor*,24,113,373,330,38,74,14,5,4,36,8,10,34,83,.224,.299,.333,.633,110,6,3,2,4,1,0,1999,AAA,HOU
Bob Scanlan,32,28,31,29,0,3,1,0,0,3,0,0,1,10,.103,.133,.138,.271,4,0,0,1,0,0,1,1999,AAA,HOU
Brian Sikorski,24,36,45,36,2,5,1,0,0,1,0,0,1,10,.139,.162,.167,.329,6,0,0,8,0,0,1,1999,AAA,HOU
Joe Slusarski,32,40,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AAA,HOU
Ryan Thompson,31,112,445,404,60,125,23,2,16,58,4,9,37,78,.309,.369,.495,.864,200,17,2,0,2,0,1,1999,AAA,HOU
Jerrey Thurston,27,21,66,59,7,13,0,0,0,4,0,1,4,15,.220,.292,.220,.513,13,3,2,1,0,0,0,1999,AAA,HOU
Carlos Villalobos,24,133,564,499,82,141,33,1,9,50,11,3,54,100,.283,.352,.407,.759,203,11,2,5,4,0,0,1999,AAA,HOU
Kent Wallace*,28,37,8,7,4,1,0,0,0,0,0,0,0,2,.143,.143,.143,.286,1,0,0,1,0,0,0,1999,AAA,HOU
Daryle Ward*,24,61,267,241,56,85,15,1,28,65,1,1,23,43,.353,.416,.772,1.188,186,3,3,0,0,5,1,1999,AAA,HOU
George Williams#,30,29,116,100,18,24,5,0,3,14,1,1,13,19,.240,.336,.380,.716,38,6,2,0,1,2,1,1999,AAA,HOU
