Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Danny Ardoin,24,109,405,336,53,85,13,2,8,46,3,3,50,78,.253,.364,.375,.739,126,12,9,9,1,0,1
Jeff Ball,30,96,397,346,50,107,22,2,8,51,7,2,37,57,.309,.377,.454,.831,157,19,3,7,4,0,1
Ryan Christenson,25,33,150,128,30,44,8,1,1,16,7,2,22,21,.344,.440,.445,.885,57,4,0,0,0,2,1
Mario Encarnacion,23,39,155,145,18,35,5,0,3,17,5,4,6,44,.241,.277,.338,.615,49,7,2,0,2,0,1
Joe Espada,23,6,29,26,2,8,1,0,0,0,1,2,3,4,.308,.379,.346,.725,9,0,0,0,0,0,0
Ricky Freeman,27,61,227,202,27,45,14,0,4,24,0,0,20,39,.223,.302,.351,.654,71,4,3,2,0,0,0
Ramon Hernandez,23,77,327,291,38,76,11,3,13,55,1,2,23,37,.261,.326,.454,.780,132,13,7,2,4,1,1
AJ Hinch,25,15,65,61,9,23,3,0,2,7,1,1,3,12,.377,.415,.525,.940,32,0,1,0,0,1,1
Bill King,26,45,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Sean Lawrence*,28,25,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Brian Lesher,28,103,441,387,66,113,29,2,14,64,8,2,41,71,.292,.364,.486,.850,188,16,6,2,5,0,1
Terrence Long*,23,40,165,154,16,38,6,2,2,21,7,5,10,29,.247,.297,.351,.648,54,4,1,0,0,2,1
Brian Luderer,20,10,33,28,6,9,1,0,0,4,0,0,4,2,.321,.424,.357,.781,10,0,1,0,0,0,0
Ron Mahay*,28,33,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Eric Martins,26,97,341,301,39,72,15,5,3,33,2,1,31,47,.239,.317,.352,.669,106,8,4,3,2,2,0
Jason McDonald#,27,32,152,129,27,42,9,1,4,18,8,5,19,33,.326,.420,.504,.924,65,0,2,2,0,1,1
Frank Menechino,28,130,589,501,103,155,31,9,15,88,4,5,73,97,.309,.403,.497,.900,249,12,9,1,5,7,1
Willie Morales,26,5,17,14,2,2,1,0,0,2,0,0,1,4,.143,.188,.214,.402,3,2,0,1,1,0,1
Mike Neill*,29,96,430,365,61,108,23,2,10,61,10,5,57,97,.296,.390,.452,.842,165,11,2,2,4,3,1
Marc Newfield,26,7,29,28,1,4,0,0,0,1,0,0,1,2,.143,.172,.143,.315,4,1,0,0,0,0,1
Jose Ortiz,22,107,422,377,66,107,29,2,9,45,13,4,29,50,.284,.346,.443,.789,167,8,9,3,4,1,1
Adam Piatt,23,6,24,18,1,4,1,0,0,3,0,0,6,2,.222,.417,.278,.694,5,2,0,0,0,0,1
Olmedo Saenz,28,2,7,5,1,3,1,0,0,2,0,0,0,0,.600,.571,.800,1.371,4,0,1,0,1,0,1
Chris Sheff,28,118,473,421,62,121,24,1,15,70,9,6,45,87,.287,.355,.456,.811,192,15,1,3,3,1,0
Scott Spiezio#,26,28,122,105,27,41,7,1,6,27,0,0,15,16,.390,.475,.648,1.123,68,3,2,0,0,2,1
Blake Stein,25,19,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1
Roberto Vaz*,24,109,427,367,54,97,18,4,7,38,7,5,51,72,.264,.355,.392,.748,144,8,2,5,2,3,0
