Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Japhet Amador,27,7,31,28,0,6,2,0,0,8,0,0,2,7,.214,.258,.286,.544,8,1,0,0,1,0,,0
Andrew Aplin*,23,28,116,96,14,25,3,1,0,15,5,3,15,15,.260,.348,.313,.660,30,3,0,1,4,1,,0
Erik Castro*,26,35,118,103,9,18,4,1,2,6,0,0,13,34,.175,.274,.291,.565,30,3,1,1,0,0,,0
Adron Chambers*,27,25,102,89,14,25,6,0,2,15,1,3,10,14,.281,.356,.416,.772,37,2,1,1,1,1,,1
Matt Duffy,25,87,352,315,47,88,11,3,12,49,0,3,21,70,.279,.333,.448,.781,141,17,7,4,5,0,,1
Dexter Fowler#,28,4,12,10,1,3,0,0,0,1,0,0,2,0,.300,.417,.300,.717,3,1,0,0,0,0,,1
Robbie Grossman#,24,44,199,175,30,59,16,0,4,15,10,8,22,38,.337,.417,.497,.914,87,4,2,0,0,1,,1
Jesus Guzman,30,4,17,13,3,8,3,0,0,5,0,0,3,2,.615,.647,.846,1.493,11,0,0,0,1,0,,1
Enrique Hernandez,22,67,289,264,41,89,17,2,8,31,6,5,18,25,.337,.380,.508,.887,134,10,2,2,3,1,,1
L.J. Hoes,24,35,148,128,21,38,6,0,2,15,5,4,16,30,.297,.381,.391,.772,50,4,2,1,1,0,,1
Marc Krauss*,26,42,184,159,22,46,12,0,5,38,1,0,22,43,.289,.375,.459,.834,73,7,1,0,2,3,,1
Ryan McCurdy,26,11,20,19,1,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,0,0,0,1,0,0,,0
Jonathan Meyer,23,43,170,154,19,34,4,0,2,10,0,0,12,30,.221,.282,.286,.568,44,3,2,0,2,0,,0
Jiovanni Mier,23,41,118,100,14,25,3,0,1,8,1,3,14,30,.250,.348,.310,.658,31,6,1,3,0,0,,0
Carlos Perez,23,88,340,301,33,78,16,2,6,34,3,0,29,54,.259,.323,.385,.709,116,10,1,6,3,0,,1
Gregorio Petit,29,85,347,317,46,94,19,1,10,43,1,3,20,52,.297,.340,.457,.798,145,8,3,3,4,2,,1
Domingo Santana,21,120,513,443,63,131,27,2,16,81,6,4,64,149,.296,.384,.474,.858,210,3,2,0,4,1,,1
Joe Sclafani#,24,62,226,192,38,65,7,3,2,25,7,2,26,27,.339,.420,.438,.858,84,5,1,7,0,0,,0
Andrew Simunic,28,30,106,95,11,25,5,0,1,10,1,2,10,22,.263,.333,.347,.681,33,7,0,1,0,0,,0
Jon Singleton*,22,54,239,195,37,52,10,1,14,43,1,1,42,52,.267,.397,.544,.941,106,4,1,0,1,6,,1
Ruben Sosa#,23,26,65,56,11,15,4,1,1,9,5,3,5,14,.268,.323,.429,.751,24,0,0,3,1,0,,0
George Springer,24,13,61,51,17,18,4,1,3,9,4,0,9,15,.353,.459,.647,1.106,33,0,1,0,0,0,,1
Max Stassi,23,101,425,392,49,97,20,2,9,45,1,0,22,103,.247,.296,.378,.674,148,14,6,3,2,1,,1
Ronald Torreyes,21,126,519,460,65,137,20,5,2,46,12,9,25,26,.298,.345,.376,.721,173,10,10,21,3,0,,1
Preston Tucker*,23,73,309,275,38,79,18,0,7,51,2,0,31,74,.287,.356,.429,.785,118,4,0,0,3,3,,1
Jonathan Villar#,23,51,225,190,34,49,2,3,3,27,24,6,31,61,.258,.363,.347,.711,66,1,1,2,1,0,,1
Austin Wates,25,74,331,281,44,84,11,3,2,30,31,4,43,45,.299,.396,.381,.776,107,3,2,5,0,2,,0
27 Players,23.7,144,5582,4901,722,1388,250,31,114,669,127,63,527,1037,.283,.356,.417,.772,2042,130,47,65,42,22,,0
