Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Cristhian Adames#,22,38,163,145,19,49,12,0,1,14,5,1,13,25,.338,.392,.441,.834,64,3,0,5,0,0,,1
Nolan Arenado,23,5,20,20,2,7,2,0,0,3,0,0,0,3,.350,.350,.450,.800,9,1,0,0,0,0,,1
Christian Bergman,26,15,22,22,2,2,1,0,0,0,0,0,0,2,.091,.091,.136,.227,3,0,0,0,0,0,,1
Chad Bettis,25,20,12,10,2,1,0,0,0,1,0,0,1,3,.100,.167,.100,.267,1,0,0,0,1,0,,1
Brooks Brown*,29,37,4,4,1,2,1,0,0,1,0,0,0,1,.500,.500,.750,1.250,3,0,0,0,0,0,,1
Greg Burke,31,36,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Brian Burres*,33,15,10,8,0,0,0,0,0,0,0,0,1,4,.000,.111,.000,.111,0,1,0,1,0,0,,1
Eddie Butler,23,1,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,0,0,0,,1
Chris Capuano*,35,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,3,0,0,,1
Jhoulys Chacin,26,2,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Delta Cleary#,24,16,58,52,5,13,3,0,0,7,2,2,6,14,.250,.328,.308,.635,16,1,0,0,0,1,,0
Manny Corpas,31,28,10,7,0,0,0,0,0,0,0,0,1,3,.000,.125,.000,.125,0,0,0,2,0,0,,1
Michael Cuddyer,35,1,2,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0,0,0,0,0,0,,1
Charlie Culberson,25,2,8,7,1,3,2,0,0,0,0,0,1,2,.429,.500,.714,1.214,5,0,0,0,0,0,,1
Corey Dickerson*,25,3,14,13,2,5,1,1,0,1,0,0,1,4,.385,.429,.615,1.044,8,0,0,0,0,0,,1
Yohan Flande*,28,18,24,22,1,3,0,0,0,0,0,0,0,11,.136,.136,.136,.273,3,0,0,2,0,0,,1
Evan Frey*,28,63,184,161,21,34,8,1,1,15,2,3,21,30,.211,.301,.292,.592,47,4,0,1,1,0,,0
Christian Friedrich,26,27,19,15,1,2,0,0,0,0,0,0,0,5,.133,.133,.133,.267,2,0,0,4,0,0,,1
Drew Garcia#,28,96,334,304,31,72,19,1,4,36,6,2,20,100,.237,.293,.345,.638,105,7,4,6,0,2,,0
Dustin Garneau,26,44,166,148,17,32,9,2,5,22,2,1,14,21,.216,.297,.405,.702,60,4,3,1,0,0,,1
Leuris Gomez,27,33,7,7,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Carlos Gonzalez*,28,4,15,13,4,5,1,1,2,6,0,0,1,3,.385,.467,1.077,1.544,14,0,1,0,0,0,,1
Jose Gonzalez,27,2,5,4,2,2,0,0,1,3,0,0,1,1,.500,.600,1.250,1.850,5,0,0,0,0,0,,0
Pedro Hernandez*,25,19,21,19,0,1,0,0,0,1,0,0,1,10,.053,.100,.053,.153,1,0,0,1,0,0,,1
James Houser*,29,5,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Dan Houston,27,31,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,0
Paul Janish,31,67,226,209,18,49,9,1,1,19,1,2,13,35,.234,.284,.301,.586,63,6,2,1,1,0,,1
Jair Jurrjens,28,8,6,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,2,0,0,,1
David Kandilas,23,2,9,9,0,1,0,0,0,0,0,0,0,2,.111,.111,.111,.222,1,0,0,0,0,0,,0
Ryan Kulik*,28,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Wilton Lopez,30,23,7,7,1,1,0,0,0,0,0,0,0,3,.143,.143,.143,.286,1,0,0,0,0,0,,1
Jordan Lyles,23,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,,1
Chris Martin,28,25,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Tyler Matzek*,23,12,18,16,3,3,0,0,1,3,0,0,0,5,.188,.176,.375,.551,6,0,0,1,1,0,,1
Matt McBride,29,51,206,187,27,57,11,1,7,35,0,1,12,19,.305,.345,.487,.831,91,2,2,0,5,0,,1
Mike McClendon,29,17,9,8,0,1,0,0,0,0,0,0,0,5,.125,.125,.125,.250,1,0,0,1,0,0,,1
Michael McKenry,29,23,93,83,15,26,6,0,3,12,3,0,7,13,.313,.370,.494,.864,41,2,1,1,1,0,,1
Justin Morneau*,33,1,4,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,0,,1
Juan Nicasio,27,10,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,,1
Angelys Nina,25,107,422,390,51,109,18,3,7,53,6,7,23,64,.279,.321,.395,.715,154,6,2,4,3,0,,0
Kyle Parker,24,128,542,502,73,145,30,3,15,72,4,3,33,102,.289,.336,.450,.786,226,14,4,0,3,1,,1
Ben Paulsen*,26,117,497,435,76,128,32,6,20,76,4,5,58,119,.294,.378,.533,.912,232,10,2,0,2,4,,1
Jason Pridie*,30,108,463,418,61,116,17,6,12,51,28,6,40,74,.278,.341,.433,.774,181,4,1,2,2,2,,1
Michael Ramirez,24,7,27,24,1,5,0,0,1,4,0,0,0,8,.208,.200,.333,.533,8,0,0,2,1,0,,0
Josh Roenicke,31,6,2,2,1,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,,1
Wilin Rosario,25,2,6,6,0,2,1,0,0,0,0,0,0,1,.333,.333,.500,.833,3,0,0,0,0,0,,1
Josh Rutledge,25,15,64,54,7,18,3,0,1,5,3,3,7,12,.333,.413,.444,.857,24,1,1,1,1,1,,1
Rob Scahill*,27,41,4,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,1,0,0,1,0,0,,1
R.J. Seidel,26,9,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,,0
Tim Smalling,26,62,239,215,33,57,15,3,4,22,4,4,20,46,.265,.331,.419,.749,90,5,2,0,2,0,,0
Brett Tomko,41,10,7,5,0,0,0,0,0,0,0,0,0,1,.000,.167,.000,.167,0,0,1,1,0,0,,1
Ryan Wheeler*,25,59,230,210,18,51,9,0,4,20,0,2,15,43,.243,.293,.343,.635,72,8,1,1,3,0,,1
Tim Wheeler*,26,119,472,416,51,97,25,3,11,45,9,10,36,109,.233,.313,.387,.700,161,6,13,5,2,2,,0
Jackson Williams,28,72,286,242,26,62,15,0,4,34,3,3,37,57,.256,.353,.368,.721,89,6,1,3,3,1,,1
Rafael Ynoa#,26,115,473,427,66,127,31,3,5,32,7,7,38,78,.297,.356,.419,.775,179,10,2,4,2,2,,1
55 Players,26.7,144,5437,4880,639,1294,281,35,110,594,89,62,422,1054,.265,.327,.405,.732,1975,101,43,58,34,16,,0
