Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Luis Angeles,21,2,1,.667,7.43,16,3,3,0,0,1,23.0,31,22,19,4,7,0,19,1,0,6,108,1.652,12.1,1.6,2.7,7.4,2.71,,0
Demondre Arnold,19,1,0,1.000,1.69,16,0,2,0,0,1,26.2,16,6,5,0,8,0,32,1,0,1,99,0.900,5.4,0.0,2.7,10.8,4.00,,0
Ryan Bean,21,2,1,.667,4.15,13,3,1,0,0,0,21.2,27,14,10,1,15,0,28,0,1,8,107,1.938,11.2,0.4,6.2,11.6,1.87,,0
Andrew Berger,23,1,0,1.000,12.00,16,0,3,0,0,0,15.0,20,21,20,0,9,0,15,5,0,4,79,1.933,12.0,0.0,5.4,9.0,1.67,,0
Keith Bilodeau,21,1,0,1.000,0.00,5,0,2,0,0,0,8.0,6,0,0,0,2,0,7,0,0,0,29,1.000,6.8,0.0,2.3,7.9,3.50,,0
Clayton Blackburn,18,3,1,.750,1.08,12,6,2,0,0,0,33.1,16,6,4,2,3,1,30,3,0,1,120,0.570,4.3,0.5,0.8,8.1,10.00,,0
Kyle Crick,18,1,0,1.000,6.43,7,0,1,0,0,0,7.0,9,8,5,0,8,0,8,1,0,2,37,2.429,11.6,0.0,10.3,10.3,1.00,,1
Paul Davis,21,0,0,,3.44,12,9,0,0,0,0,36.2,32,16,14,1,11,0,27,0,0,1,151,1.173,7.9,0.2,2.7,6.6,2.45,,0
Steve Edlefsen,26,0,0,,2.70,4,0,0,0,0,0,3.1,4,4,1,0,4,1,6,0,0,1,20,2.400,10.8,0.0,10.8,16.2,1.50,,1
Edwin Escobar*,19,2,4,.333,5.09,15,12,0,0,0,0,46.0,51,30,26,2,17,0,42,5,2,3,201,1.478,10.0,0.4,3.3,8.2,2.47,,1
Keurin Feliz*,20,2,2,.500,5.14,20,0,10,0,0,7,21.0,23,14,12,0,12,3,19,2,0,1,97,1.667,9.9,0.0,5.1,8.1,1.58,,0
Miguel Ferrer,20,6,1,.857,1.53,16,0,4,0,0,2,29.1,14,6,5,1,7,1,36,3,0,1,112,0.716,4.3,0.3,2.1,11.0,5.14,,0
Austin Fleet,24,1,0,1.000,0.00,3,0,1,0,0,1,4.0,3,0,0,0,1,0,3,0,0,0,16,1.000,6.8,0.0,2.3,6.8,3.00,,0
Chris Gloor*,24,1,1,.500,8.44,5,0,0,0,0,0,5.1,6,5,5,1,3,0,5,2,0,2,27,1.688,10.1,1.7,5.1,8.4,1.67,,0
Joan Gregorio,19,3,0,1.000,2.32,12,12,0,0,0,0,50.1,43,14,13,1,16,0,43,3,2,4,205,1.172,7.7,0.2,2.9,7.7,2.69,,0
Ariel Hernandez,19,1,0,1.000,8.40,17,0,3,0,0,1,15.0,19,22,14,0,14,0,15,4,0,8,86,2.200,11.4,0.0,8.4,9.0,1.07,,1
Derek Law,20,0,0,,2.50,15,0,8,0,0,4,18.0,16,6,5,0,2,0,19,0,0,2,72,1.000,8.0,0.0,1.0,9.5,9.50,,1
Brian Maloney*,22,1,0,1.000,3.55,9,1,3,0,0,1,12.2,10,6,5,0,5,0,21,0,0,2,51,1.184,7.1,0.0,3.6,14.9,4.20,,0
Chris Marlowe,21,1,0,1.000,0.00,3,0,1,0,0,0,3.0,3,0,0,0,1,0,5,0,0,1,14,1.333,9.0,0.0,3.0,15.0,5.00,,0
Osiris Matos,26,0,0,,4.50,2,0,0,0,0,0,2.0,4,1,1,0,0,0,1,0,0,0,9,2.000,18.0,0.0,0.0,4.5,,,1
Raymundo Montero,22,0,1,.000,6.35,7,1,0,0,0,0,11.1,10,10,8,0,8,1,6,0,0,1,51,1.588,7.9,0.0,6.4,4.8,0.75,,0
Steven Neff*,22,0,0,,29.25,7,0,1,0,0,1,4.0,16,13,13,1,1,0,6,0,0,1,30,4.250,36.0,2.3,2.3,13.5,6.00,,0
Armando Paniagua,20,3,0,1.000,7.50,11,0,1,0,0,0,12.0,13,10,10,0,5,0,13,0,0,4,54,1.500,9.8,0.0,3.8,9.8,2.60,,0
Addison Proszek,24,1,0,1.000,2.05,12,0,0,0,0,0,22.0,16,5,5,1,3,0,21,0,0,2,85,0.864,6.5,0.4,1.2,8.6,7.00,,0
Dashenko Ricardo,21,1,0,1.000,9.00,3,0,0,0,0,0,3.0,5,3,3,0,0,0,6,0,0,1,14,1.667,15.0,0.0,0.0,18.0,,,0
Sergio Romo,28,0,0,,0.00,1,1,0,0,0,0,1.0,1,0,0,0,0,0,3,0,0,0,4,1.000,9.0,0.0,0.0,27.0,,,1
Danny Sandbrink,22,1,0,1.000,2.53,15,0,6,0,0,1,21.1,27,10,6,3,3,1,21,2,0,2,91,1.406,11.4,1.3,1.3,8.9,7.00,,0
Jake Shadle,21,1,0,1.000,6.00,3,0,1,0,0,0,3.0,5,2,2,0,0,0,7,0,0,1,14,1.667,15.0,0.0,0.0,21.0,,,0
Kyle Vazquez,23,2,2,.500,7.36,13,8,0,0,0,0,29.1,37,29,24,2,17,0,21,3,1,2,145,1.841,11.4,0.6,5.2,6.4,1.24,,0
Sundrendy Windster,22,3,1,.750,5.64,17,0,3,0,0,0,22.1,31,17,14,1,14,1,11,0,1,2,110,2.015,12.5,0.4,5.6,4.4,0.79,,0
30 Players,20.8,41,15,.732,4.34,56,56,56,0,2,20,510.2,514,300,246,21,196,9,496,35,7,64,2238,1.390,9.1,0.4,3.5,8.7,2.53,,0
