Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Travis Anderson,25,2,0,1.000,0.00,12,0,4,0,0,2,22.2,10,1,0,0,1,0,23,2,0,4,82,0.485,4.0,0.0,0.4,9.1,23.00,0,2003,Adv A,CHC
B.J. Benik,24,4,2,.667,3.61,25,2,12,0,0,0,47.1,59,25,19,3,14,2,32,0,0,0,210,1.542,11.2,0.6,2.7,6.1,2.29,0,2003,Adv A,CHC
Jared Blasdell,24,3,4,.429,3.20,56,0,47,0,0,27,59.0,52,25,21,1,34,4,84,3,0,5,266,1.458,7.9,0.2,5.2,12.8,2.47,0,2003,Adv A,CHC
Chadd Blasko,22,10,5,.667,1.98,24,24,0,1,1,0,136.1,100,33,30,3,43,0,131,6,0,5,545,1.049,6.6,0.2,2.8,8.6,3.05,0,2003,Adv A,CHC
Bobby Brownlie,22,5,4,.556,3.00,13,13,0,1,1,0,66.0,48,26,22,2,24,0,59,1,0,4,268,1.091,6.5,0.3,3.3,8.0,2.46,0,2003,Adv A,CHC
Mark Carter*,22,0,1,.000,5.60,16,0,6,0,0,0,17.2,20,12,11,1,8,0,17,1,1,1,80,1.585,10.2,0.5,4.1,8.7,2.13,0,2003,Adv A,CHC
Ben Christensen,25,0,2,.000,5.27,14,3,2,0,0,0,27.1,32,18,16,3,11,0,21,3,0,2,125,1.573,10.5,1.0,3.6,6.9,1.91,0,2003,Adv A,CHC
Evan Fahrner,25,1,2,.333,0.46,13,0,4,0,0,0,19.2,13,4,1,1,7,1,28,1,0,1,80,1.017,5.9,0.5,3.2,12.8,4.00,0,2003,Adv A,CHC
Nate Fernley,26,2,2,.500,5.76,17,0,4,0,0,0,29.2,40,20,19,2,10,2,29,3,0,1,141,1.685,12.1,0.6,3.0,8.8,2.90,0,2003,Adv A,CHC
Yorkin Ferreras*,22,0,2,.000,6.86,11,0,2,0,0,0,21.0,26,16,16,2,15,1,19,0,0,0,104,1.952,11.1,0.9,6.4,8.1,1.27,0,2003,Adv A,CHC
Dan Foli,22,1,1,.500,8.10,6,0,1,0,0,0,10.0,12,11,9,1,8,0,7,1,0,1,52,2.000,10.8,0.9,7.2,6.3,0.88,0,2003,Adv A,CHC
Micah Hoffpauir*,23,0,0,,0.00,1,0,1,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,3.000,27.0,0.0,0.0,0.0,,1,2003,Adv A,CHC
Nick Martin*,23,6,10,.375,4.20,33,17,6,0,0,0,115.2,121,71,54,11,41,1,85,4,1,9,510,1.401,9.4,0.9,3.2,6.6,2.07,0,2003,Adv A,CHC
Anderson Mejia,21,0,0,,4.50,1,0,0,0,0,0,2.0,2,1,1,0,2,0,1,0,0,0,9,2.000,9.0,0.0,9.0,4.5,0.50,0,2003,Adv A,CHC
Nathan Mitchell,23,3,4,.429,3.21,42,3,11,0,0,0,70.0,66,29,25,3,33,4,66,6,0,4,312,1.414,8.5,0.4,4.2,8.5,2.00,0,2003,Adv A,CHC
Joey Monahan,22,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,0,0,1,0,0,1,2,0.000,0.0,0.0,0.0,13.5,,0,2003,Adv A,CHC
Ricky Nolasco,20,11,5,.688,2.96,26,26,0,1,0,0,149.0,129,58,49,7,48,0,136,8,1,12,620,1.188,7.8,0.4,2.9,8.2,2.83,1,2003,Adv A,CHC
Carmen Pignatiello*,20,8,11,.421,4.38,26,26,0,1,0,0,156.1,144,87,76,13,55,0,140,13,2,7,674,1.273,8.3,0.7,3.2,8.1,2.55,1,2003,Adv A,CHC
Renyel Pinto*,20,3,8,.273,3.22,20,19,0,0,0,0,114.2,91,47,41,4,45,1,104,9,3,6,476,1.186,7.1,0.3,3.5,8.2,2.31,1,2003,Adv A,CHC
Emmanuel Ramirez,23,2,0,1.000,3.14,11,0,3,0,0,0,14.1,11,5,5,0,6,0,13,2,0,0,62,1.186,6.9,0.0,3.8,8.2,2.17,0,2003,Adv A,CHC
Russ Rohlicek*,23,2,3,.400,2.40,41,0,14,0,0,0,48.2,34,13,13,1,21,2,50,7,0,1,203,1.130,6.3,0.2,3.9,9.2,2.38,0,2003,Adv A,CHC
Jae Kuk Ryu,20,0,1,.000,3.05,4,4,0,0,0,0,20.2,14,14,7,1,11,0,22,2,0,2,90,1.210,6.1,0.4,4.8,9.6,2.00,1,2003,Adv A,CHC
Jason Szuminski,24,2,1,.667,3.65,13,0,5,0,0,0,24.2,29,12,10,0,9,1,23,1,0,0,111,1.541,10.6,0.0,3.3,8.4,2.56,1,2003,Adv A,CHC
Adam Wynegar*,22,1,3,.250,5.40,19,0,10,0,0,1,25.0,21,21,15,2,27,2,14,8,0,3,129,1.920,7.6,0.7,9.7,5.0,0.52,0,2003,Adv A,CHC
