Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Mike Fiers,32,8,10,.444,5.22,29,28,0,0,0,0,153.1,157,95,89,32,62,0,146,13,1,11,671,1.428,9.2,1.9,3.6,8.6,2.35,1,2017,MLB,HOU
Charlie Morton,33,14,7,.667,3.62,25,25,0,0,0,0,146.2,125,65,59,14,50,1,163,13,0,4,617,1.193,7.7,0.9,3.1,10.0,3.26,1,2017,MLB,HOU
Dallas Keuchel*,29,14,5,.737,2.90,23,23,0,1,0,0,145.2,116,50,47,15,47,0,125,2,0,1,584,1.119,7.2,0.9,2.9,7.7,2.66,1,2017,MLB,HOU
Brad Peacock,29,13,2,.867,3.00,34,21,7,0,0,0,132.0,100,46,44,10,57,0,161,3,1,6,546,1.189,6.8,0.7,3.9,11.0,2.82,1,2017,MLB,HOU
Lance McCullers Jr.,23,7,4,.636,4.25,22,22,0,0,0,0,118.2,114,61,56,8,40,1,132,11,1,8,512,1.298,8.6,0.6,3.0,10.0,3.30,1,2017,MLB,HOU
Collin McHugh,30,5,2,.714,3.55,12,12,0,0,0,0,63.1,62,27,25,7,20,0,62,5,0,4,271,1.295,8.8,1.0,2.8,8.8,3.10,1,2017,MLB,HOU
Ken Giles,26,1,3,.250,2.30,63,0,55,0,0,34,62.2,44,16,16,4,21,0,83,1,0,3,247,1.037,6.3,0.6,3.0,11.9,3.95,1,2017,MLB,HOU
Chris Devenski,26,8,5,.615,2.68,62,0,10,0,0,4,80.2,50,26,24,11,26,3,100,2,0,2,316,0.942,5.6,1.2,2.9,11.2,3.85,1,2017,MLB,HOU
Luke Gregerson,33,2,3,.400,4.57,65,0,13,0,0,1,61.0,62,31,31,13,20,4,70,0,1,5,263,1.344,9.1,1.9,3.0,10.3,3.50,1,2017,MLB,HOU
Michael Feliz,24,4,2,.667,5.63,46,0,13,0,0,0,48.0,53,31,30,8,22,1,70,0,0,7,218,1.563,9.9,1.5,4.1,13.1,3.18,1,2017,MLB,HOU
Will Harris,32,3,2,.600,2.98,46,0,5,0,0,2,45.1,37,15,15,7,7,0,52,0,0,1,177,0.971,7.3,1.4,1.4,10.3,7.43,1,2017,MLB,HOU
Joe Musgrove,24,7,8,.467,4.77,38,15,5,0,0,2,109.1,117,59,58,18,28,1,98,4,0,4,462,1.326,9.6,1.5,2.3,8.1,3.50,1,2017,MLB,HOU
Francis Martes,21,5,2,.714,5.80,32,4,7,0,0,0,54.1,51,40,35,7,31,3,69,8,0,8,249,1.509,8.4,1.2,5.1,11.4,2.23,1,2017,MLB,HOU
James Hoyt,30,1,0,1.000,4.38,43,0,7,0,0,0,49.1,51,24,24,7,14,0,66,2,0,4,211,1.318,9.3,1.3,2.6,12.0,4.71,1,2017,MLB,HOU
Tony Sipp*,33,0,1,.000,5.79,46,0,12,0,0,0,37.1,36,25,24,8,16,2,39,1,0,1,165,1.393,8.7,1.9,3.9,9.4,2.44,1,2017,MLB,HOU
Justin Verlander,34,5,0,1.000,1.06,5,5,0,0,0,0,34.0,17,4,4,4,5,0,43,1,0,0,120,0.647,4.5,1.1,1.3,11.4,8.60,1,2017,MLB,HOU
David Paulino,23,2,0,1.000,6.52,6,6,0,0,0,0,29.0,36,21,21,8,7,0,34,0,0,5,128,1.483,11.2,2.5,2.2,10.6,4.86,1,2017,MLB,HOU
Reymin Guduan*,25,0,0,,7.88,22,0,3,0,0,0,16.0,24,14,14,1,12,0,16,0,0,3,83,2.250,13.5,0.6,6.8,9.0,1.33,1,2017,MLB,HOU
Francisco Liriano*,33,0,2,.000,4.40,20,0,3,0,0,0,14.1,14,9,7,0,10,1,11,2,0,1,64,1.674,8.8,0.0,6.3,6.9,1.10,1,2017,MLB,HOU
Tyler Clippard,32,0,2,.000,6.43,16,0,9,0,0,2,14.0,11,10,10,3,7,0,18,1,0,3,62,1.286,7.1,1.9,4.5,11.6,2.57,1,2017,MLB,HOU
Dayan Diaz,28,1,1,.500,9.00,10,1,4,0,0,0,13.0,17,14,13,3,4,0,20,0,0,4,58,1.615,11.8,2.1,2.8,13.8,5.00,1,2017,MLB,HOU
Jandel Gustave,24,0,0,,5.40,6,0,2,0,0,0,5.0,5,4,3,0,7,0,2,0,0,0,25,2.400,9.0,0.0,12.6,3.6,0.29,1,2017,MLB,HOU
Ashur Tolliver*,29,0,0,,3.60,3,0,0,0,0,0,5.0,4,2,2,0,4,0,5,1,0,1,22,1.600,7.2,0.0,7.2,9.0,1.25,1,2017,MLB,HOU
Jordan Jankowski,28,1,0,1.000,12.46,3,0,2,0,0,0,4.1,7,6,6,3,2,0,5,0,0,0,22,2.077,14.5,6.2,4.2,10.4,2.50,1,2017,MLB,HOU
J.D. Davis,24,0,0,,0.00,2,0,2,0,0,0,1.2,1,0,0,0,1,0,3,0,0,0,7,1.200,5.4,0.0,5.4,16.2,3.00,1,2017,MLB,HOU
Nori Aoki,35,0,0,,27.00,1,0,1,0,0,0,1.0,1,3,3,0,2,0,0,0,0,0,6,3.000,9.0,0.0,18.0,0.0,0.00,1,2017,MLB,HOU
Tyler White,26,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,1,0,0,0,0,0,0,5,2.000,18.0,9.0,0.0,0.0,,1,2017,MLB,HOU
