Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Aaron Nola,24,12,11,.522,3.54,27,27,0,0,0,0,168.0,154,67,66,18,49,2,184,2,0,1,693,1.208,8.3,1.0,2.6,9.9,3.76,1
Nick Pivetta,24,8,10,.444,6.02,26,26,0,0,0,0,133.0,144,91,89,25,57,0,140,4,2,11,584,1.511,9.7,1.7,3.9,9.5,2.46,1
Jerad Eickhoff,26,4,8,.333,4.71,24,24,0,0,0,0,128.0,142,74,67,16,53,4,118,5,1,6,576,1.523,10.0,1.1,3.7,8.3,2.23,1
Jeremy Hellickson,30,6,5,.545,4.73,20,20,0,0,0,0,112.1,111,62,59,22,30,2,65,6,1,3,472,1.255,8.9,1.8,2.4,5.2,2.17,1
Ben Lively,25,4,7,.364,4.26,15,15,0,1,0,0,88.2,90,45,42,13,24,1,52,8,1,1,372,1.286,9.1,1.3,2.4,5.3,2.17,1
Vince Velasquez,25,2,7,.222,5.13,15,15,0,0,0,0,72.0,74,44,41,15,34,1,68,3,1,2,315,1.500,9.3,1.9,4.3,8.5,2.00,1
Hector Neris,28,4,5,.444,3.01,74,0,56,0,0,26,74.2,68,26,25,9,26,3,86,6,1,2,320,1.259,8.2,1.1,3.1,10.4,3.31,1
Luis Garcia,30,2,5,.286,2.65,66,0,16,0,0,2,71.1,61,22,21,3,26,5,60,0,0,9,295,1.220,7.7,0.4,3.3,7.6,2.31,1
Edubray Ramos,24,2,7,.222,4.21,59,0,18,0,0,0,57.2,57,29,27,4,28,3,75,0,1,5,256,1.474,8.9,0.6,4.4,11.7,2.68,1
Joaquin Benoit,39,1,4,.200,4.07,44,0,12,0,0,2,42.0,32,19,19,5,16,1,43,0,0,0,171,1.143,6.9,1.1,3.4,9.2,2.69,1
Pat Neshek,36,3,2,.600,1.12,43,0,5,0,0,1,40.1,28,5,5,2,5,0,45,0,0,0,148,0.818,6.2,0.4,1.1,10.0,9.00,1
Mark Leiter Jr.,26,3,6,.333,4.96,27,11,5,0,0,0,90.2,90,59,50,18,31,2,84,7,0,3,395,1.335,8.9,1.8,3.1,8.3,2.71,1
Zach Eflin,23,1,5,.167,6.16,11,11,0,0,0,0,64.1,79,45,44,16,12,0,35,5,0,2,280,1.415,11.1,2.2,1.7,4.9,2.92,1
Adam Morgan*,27,3,3,.500,4.12,37,0,6,0,0,0,54.2,51,25,25,10,18,2,63,0,0,1,229,1.262,8.4,1.6,3.0,10.4,3.50,1
Jake Thompson,23,3,2,.600,3.88,11,8,1,0,0,0,46.1,50,27,20,9,22,0,35,5,0,1,210,1.554,9.7,1.7,4.3,6.8,1.59,1
Hoby Milner*,26,0,0,,2.01,37,0,5,0,0,0,31.1,30,7,7,2,16,3,22,4,0,0,139,1.468,8.6,0.6,4.6,6.3,1.38,1
Ricardo Pinto,23,1,2,.333,7.89,25,0,6,0,0,0,29.2,39,28,26,7,17,1,25,1,1,1,147,1.888,11.8,2.1,5.2,7.6,1.47,1
Joely Rodriguez*,25,1,2,.333,6.33,26,0,4,0,0,0,27.0,37,26,19,4,15,3,18,4,1,0,134,1.926,12.3,1.3,5.0,6.0,1.20,1
Jeanmar Gomez,29,3,2,.600,7.25,18,0,12,0,0,2,22.1,31,19,18,7,7,2,21,2,0,1,100,1.701,12.5,2.8,2.8,8.5,3.00,1
Jesen Therrien,24,0,0,,8.35,15,0,1,0,0,0,18.1,24,17,17,5,7,0,10,1,0,0,86,1.691,11.8,2.5,3.4,4.9,1.43,1
Yacksel Rios,24,1,0,1.000,4.41,13,0,7,0,0,0,16.1,15,8,8,4,9,1,17,0,0,0,73,1.469,8.3,2.2,5.0,9.4,1.89,1
Henderson Alvarez III,27,0,1,.000,4.30,3,3,0,0,0,0,14.2,14,7,7,2,11,1,6,0,1,0,67,1.705,8.6,1.2,6.8,3.7,0.55,1
Victor Arano,22,1,0,1.000,1.69,10,0,2,0,0,0,10.2,6,2,2,0,4,0,13,0,0,0,42,0.938,5.1,0.0,3.4,11.0,3.25,1
Clay Buchholz,32,0,1,.000,12.27,2,2,0,0,0,0,7.1,16,10,10,1,3,0,5,0,0,0,40,2.591,19.6,1.2,3.7,6.1,1.67,1
Casey Fien,33,0,1,.000,10.50,4,0,2,0,0,0,6.0,14,7,7,2,2,2,4,0,0,0,33,2.667,21.0,3.0,3.0,6.0,2.00,1
Kevin Siegrist*,27,0,0,,3.60,7,0,0,0,0,0,5.0,4,2,2,1,2,0,7,0,0,1,21,1.200,7.2,1.8,3.6,12.6,3.50,1
Zac Curtis*,24,0,0,,2.45,3,0,1,0,0,0,3.2,3,1,1,0,2,0,4,0,0,0,15,1.364,7.4,0.0,4.9,9.8,2.00,1
Drew Anderson,23,0,0,,23.14,2,0,1,0,0,0,2.1,6,7,6,0,1,0,2,0,0,0,14,3.000,23.1,0.0,3.9,7.7,2.00,1
Juan Nicasio,30,1,0,1.000,0.00,2,0,0,0,0,0,1.1,0,0,0,0,0,0,1,0,0,0,4,0.000,0.0,0.0,0.0,6.8,,1
Pedro Beato,30,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,2,0.000,0.0,0.0,0.0,13.5,,1
Andres Blanco,33,0,0,,27.00,1,0,1,0,0,0,0.1,1,1,1,1,0,0,0,0,0,0,2,3.000,27.0,27.0,0.0,0.0,,1
