Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Brian Allen,24,4,2,.667,2.36,26,0,8,0,0,0,49.2,38,20,13,3,5,0,40,1,0,3,193,0.866,6.9,0.5,0.9,7.2,8.00,0,2004,A,TBR
Manny Basilio,24,1,0,1.000,6.27,10,0,2,0,0,0,18.2,19,13,13,3,15,0,11,3,0,2,93,1.821,9.2,1.4,7.2,5.3,0.73,0,2004,A,TBR
Brian Bulger,23,10,8,.556,3.58,37,17,9,0,0,1,123.1,103,58,49,5,50,2,120,8,0,13,517,1.241,7.5,0.4,3.6,8.8,2.40,0,2004,A,TBR
Calvin Carpenter,21,1,0,1.000,7.36,10,0,7,0,0,0,14.2,19,13,12,0,15,1,14,1,0,6,79,2.318,11.7,0.0,9.2,8.6,0.93,0,2004,A,TBR
Bobby Cramer*,24,6,4,.600,3.32,35,0,12,0,0,4,62.1,52,27,23,4,12,0,48,4,1,6,254,1.027,7.5,0.6,1.7,6.9,4.00,1,2004,A,TBR
Jon Dobyns,22,0,0,,7.71,5,1,2,0,0,0,11.2,11,10,10,3,6,0,3,0,0,0,49,1.457,8.5,2.3,4.6,2.3,0.50,0,2004,A,TBR
Jeremy Flanagan,23,4,1,.800,3.86,18,5,5,0,0,0,44.1,43,23,19,5,12,0,38,4,0,2,191,1.241,8.7,1.0,2.4,7.7,3.17,0,2004,A,TBR
Aaron Gangi*,22,2,9,.182,8.19,31,11,4,0,0,1,85.2,134,84,78,8,31,0,46,3,0,7,410,1.926,14.1,0.8,3.3,4.8,1.48,0,2004,A,TBR
Jino Gonzalez*,21,9,5,.643,4.56,24,23,0,0,0,0,120.1,128,74,61,11,53,0,98,13,0,6,539,1.504,9.6,0.8,4.0,7.3,1.85,0,2004,A,TBR
Jason Hammel,21,4,7,.364,3.23,18,18,0,0,0,0,94.2,94,54,34,7,27,0,88,2,0,8,405,1.278,8.9,0.7,2.6,8.4,3.26,1,2004,A,TBR
James Houser*,19,3,1,.750,2.20,7,7,0,0,0,0,32.2,27,9,8,1,13,0,27,3,1,0,131,1.224,7.4,0.3,3.6,7.4,2.08,1,2004,A,TBR
Tim King*,20,0,3,.000,23.14,3,2,0,0,0,0,7.0,14,20,18,3,11,0,4,1,0,1,47,3.571,18.0,3.9,14.1,5.1,0.36,0,2004,A,TBR
Josh Kranawetter,24,6,2,.750,1.79,12,11,0,1,1,0,65.1,54,21,13,2,21,0,69,5,0,3,264,1.148,7.4,0.3,2.9,9.5,3.29,0,2004,A,TBR
Joe Little*,22,1,3,.250,6.49,10,9,0,0,0,0,43.0,54,36,31,13,17,0,44,4,0,1,202,1.651,11.3,2.7,3.6,9.2,2.59,0,2004,A,TBR
Ryan McCally,23,2,3,.400,5.35,15,2,2,0,0,0,38.2,60,25,23,2,7,0,25,3,0,0,179,1.733,14.0,0.5,1.6,5.8,3.57,0,2004,A,TBR
Seth McClung,23,0,0,,0.00,3,3,0,0,0,0,9.1,5,0,0,0,4,0,10,0,0,0,39,0.964,4.8,0.0,3.9,9.6,2.50,1,2004,A,TBR
Jordan Olson*,23,0,0,,6.39,16,0,7,0,0,0,25.1,21,20,18,3,19,0,19,4,0,1,121,1.579,7.5,1.1,6.8,6.8,1.00,0,2004,A,TBR
Chad Orvella,23,1,0,1.000,1.33,22,0,10,0,0,4,47.1,28,9,7,4,5,0,76,1,0,0,177,0.697,5.3,0.8,1.0,14.5,15.20,1,2004,A,TBR
Tony Peguero,23,10,6,.625,3.32,23,23,0,1,1,0,133.0,135,61,49,9,22,0,87,4,1,4,532,1.180,9.1,0.6,1.5,5.9,3.95,0,2004,A,TBR
Antonio Perez*,23,4,3,.571,2.17,45,0,14,0,0,1,74.2,77,38,18,1,22,1,51,1,0,2,324,1.326,9.3,0.1,2.7,6.1,2.32,0,2004,A,TBR
Todd Ritchie,32,1,1,.500,4.09,2,2,0,0,0,0,11.0,13,6,5,0,3,0,13,0,0,2,45,1.455,10.6,0.0,2.5,10.6,4.33,1,2004,A,TBR
Andy Sonnanstine,21,2,0,1.000,0.59,8,5,1,0,0,0,30.2,18,5,2,0,7,0,42,0,0,0,116,0.815,5.3,0.0,2.1,12.3,6.00,1,2004,A,TBR
Brent Speigner,23,0,0,,5.40,2,0,2,0,0,0,1.2,1,1,1,0,1,0,0,0,0,0,7,1.200,5.4,0.0,5.4,0.0,0.00,0,2004,A,TBR
Scott Vandermeer,23,5,5,.500,2.98,52,0,46,0,0,22,63.1,51,27,21,6,29,1,67,6,0,2,277,1.263,7.2,0.9,4.1,9.5,2.31,0,2004,A,TBR
Aaron Walker*,22,0,0,,0.00,1,0,0,0,0,0,5.0,2,0,0,0,2,0,3,0,0,0,19,0.800,3.6,0.0,3.6,5.4,1.50,0,2004,A,TBR
Andrew Weimer,23,0,0,,12.00,6,0,6,0,0,0,9.0,18,12,12,1,5,0,10,0,0,1,50,2.556,18.0,1.0,5.0,10.0,2.00,0,2004,A,TBR
