Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Steve Bondurant*,24,14,5,.737,2.08,21,21,0,2,1,0,125.2,92,39,29,6,27,1,132,1,0,2,490,0.947,6.6,0.4,1.9,9.5,4.89,0,2004,A,OAK
Dallas Braden*,20,2,1,.667,4.70,5,5,0,0,0,0,23.0,22,13,12,2,6,1,33,0,1,1,101,1.217,8.6,0.8,2.3,12.9,5.50,1,2004,A,OAK
Santiago Casilla,23,1,0,1.000,0.30,25,0,24,0,0,16,30.0,16,2,1,0,6,2,49,4,0,3,117,0.733,4.8,0.0,1.8,14.7,8.17,1,2004,A,OAK
Jose Corchado,20,5,5,.500,3.12,33,6,20,0,0,3,60.2,45,26,21,4,26,2,73,3,1,5,249,1.170,6.7,0.6,3.9,10.8,2.81,0,2004,A,OAK
Justin Crowder*,24,2,1,.667,4.73,34,0,9,0,0,1,32.1,32,20,17,3,7,1,37,2,0,3,138,1.206,8.9,0.8,1.9,10.3,5.29,0,2004,A,OAK
Chris Dunwell,24,11,8,.579,4.41,28,28,0,0,0,0,157.0,179,90,77,13,36,2,145,4,0,12,681,1.369,10.3,0.7,2.1,8.3,4.03,0,2004,A,OAK
Drew Friedberg*,25,1,0,1.000,8.44,8,0,2,0,0,0,5.1,9,5,5,0,7,1,8,0,0,1,32,3.000,15.2,0.0,11.8,13.5,1.14,0,2004,A,OAK
Dan Fyvie,21,4,1,.800,3.69,59,0,17,0,0,5,78.0,70,36,32,4,22,2,72,7,1,6,332,1.179,8.1,0.5,2.5,8.3,3.27,0,2004,A,OAK
Brad Knox,22,14,5,.737,2.59,26,25,0,0,0,0,156.1,141,53,45,11,24,1,174,8,0,10,634,1.055,8.1,0.6,1.4,10.0,7.25,0,2004,A,OAK
Brigmer Leon,23,4,4,.500,2.90,46,1,7,0,0,0,80.2,82,41,26,4,20,2,56,5,2,5,344,1.264,9.1,0.4,2.2,6.2,2.80,0,2004,A,OAK
Jarod McAuliff,21,0,1,.000,4.15,3,0,0,0,0,0,4.1,5,2,2,0,1,1,4,1,0,0,20,1.385,10.4,0.0,2.1,8.3,4.00,0,2004,A,OAK
Mike McGirr,23,1,3,.250,4.37,16,3,7,0,0,0,35.0,41,23,17,3,15,2,38,2,0,5,165,1.600,10.5,0.8,3.9,9.8,2.53,0,2004,A,OAK
Trent Peterson*,22,8,5,.615,3.42,21,20,0,1,1,0,121.0,107,49,46,9,25,3,109,5,0,5,482,1.091,8.0,0.7,1.9,8.1,4.36,0,2004,A,OAK
J.R. Pickens,24,6,2,.750,3.44,54,0,26,0,0,5,81.0,80,36,31,8,26,6,75,5,0,11,354,1.309,8.9,0.9,2.9,8.3,2.88,0,2004,A,OAK
Manuel Rodriguez,23,2,4,.333,6.35,40,3,11,0,0,1,72.1,89,52,51,6,26,4,43,2,3,9,326,1.590,11.1,0.7,3.2,5.4,1.65,0,2004,A,OAK
Adiel Sanchez*,21,0,0,,16.20,8,0,2,0,0,0,6.2,16,13,12,1,9,1,4,0,0,0,45,3.750,21.6,1.4,12.2,5.4,0.44,0,2004,A,OAK
Huston Street,20,0,1,.000,1.69,9,0,7,0,0,4,10.2,9,2,2,0,5,1,14,0,0,1,46,1.313,7.6,0.0,4.2,11.8,2.80,1,2004,A,OAK
Jared Trout,22,7,10,.412,5.88,28,27,0,1,1,0,131.2,153,100,86,9,42,2,101,13,1,10,596,1.481,10.5,0.6,2.9,6.9,2.40,0,2004,A,OAK
Jason Windsor,21,1,0,1.000,2.77,9,0,3,0,0,3,13.0,11,4,4,0,5,1,13,0,0,1,55,1.231,7.6,0.0,3.5,9.0,2.60,1,2004,A,OAK
