Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Casey Brookens,24,3,3,.500,6.61,23,1,8,0,0,0,32.2,40,30,24,5,22,1,19,0,0,3,156,1.898,11.0,1.4,6.1,5.2,0.86,,0
Jon Cannon*,23,0,3,.000,3.73,7,7,0,1,0,0,31.1,37,22,13,1,12,0,28,0,0,1,142,1.564,10.6,0.3,3.4,8.0,2.33,,0
Javy DeJesus*,26,5,5,.500,5.23,43,1,14,0,0,0,53.1,63,34,31,7,24,1,55,2,0,2,249,1.631,10.6,1.2,4.1,9.3,2.29,,0
Scott Downs*,22,8,9,.471,3.90,27,27,0,2,0,0,161.2,179,83,70,12,55,0,117,4,4,12,713,1.447,10.0,0.7,3.1,6.5,2.13,,1
Jose Espinal,21,10,10,.500,4.73,28,22,3,0,0,0,144.2,165,95,76,16,50,1,117,6,0,10,641,1.486,10.3,1.0,3.1,7.3,2.34,,0
Barry Fennell*,21,2,2,.500,2.59,24,0,10,0,0,2,31.1,30,16,9,0,22,2,24,2,0,1,151,1.660,8.6,0.0,6.3,6.9,1.09,,0
Lou Fisher,21,3,4,.429,4.66,49,1,14,0,0,1,65.2,50,40,34,4,38,2,54,5,0,11,283,1.340,6.9,0.5,5.2,7.4,1.42,,0
Kevin Foster,29,0,0,,10.13,3,0,0,0,0,0,2.2,2,7,3,1,7,1,3,0,0,0,19,3.375,6.8,3.4,23.6,10.1,0.43,,1
Chris Gissell,20,7,6,.538,4.17,22,21,0,1,0,0,136.0,149,80,63,12,38,1,123,11,0,7,597,1.375,9.9,0.8,2.5,8.1,3.24,,1
Len Hart*,24,3,3,.500,3.55,37,0,11,0,0,2,50.2,52,28,20,4,20,1,46,2,0,2,221,1.421,9.2,0.7,3.6,8.2,2.30,,0
Steve Hoff*,20,0,3,.000,7.24,6,6,0,0,0,0,27.1,38,25,22,4,12,0,26,2,0,5,136,1.829,12.5,1.3,4.0,8.6,2.17,,0
Barry Markey,22,7,6,.538,4.81,43,9,15,0,0,3,106.2,119,62,57,6,31,5,59,10,0,4,473,1.406,10.0,0.5,2.6,5.0,1.90,,0
Phil Norton*,22,4,3,.571,3.27,10,10,0,0,0,0,66.0,57,30,24,4,26,1,54,2,1,4,275,1.258,7.8,0.5,3.5,7.4,2.08,,1
Chad Ricketts,23,2,1,.667,1.84,47,0,41,0,0,19,49.0,41,15,10,0,11,1,59,3,0,2,204,1.061,7.5,0.0,2.0,10.8,5.36,,0
Ronnie Sorzano,22,0,2,.000,6.64,23,0,13,0,0,1,42.0,50,35,31,4,17,2,31,6,1,4,195,1.595,10.7,0.9,3.6,6.6,1.82,,0
Nate Teut*,22,5,3,.625,5.48,11,11,0,1,0,0,65.2,88,48,40,7,19,0,54,3,1,5,302,1.629,12.1,1.0,2.6,7.4,2.84,,1
Ron Walker,22,0,0,,18.00,1,0,1,0,0,0,1.0,1,2,2,0,1,0,1,0,0,1,5,2.000,9.0,0.0,9.0,9.0,1.00,,0
Jeff Yoder,22,7,9,.438,5.03,26,24,1,1,0,0,143.0,158,97,80,16,47,0,128,6,2,10,645,1.434,9.9,1.0,3.0,8.1,2.72,,0
Danny Young*,26,1,1,.500,5.19,7,0,3,0,0,0,8.2,9,5,5,0,8,0,6,0,0,1,42,1.962,9.3,0.0,8.3,6.2,0.75,,1
19 Players,22.3,67,73,.479,4.50,140,140,134,6,1,28,1219.1,1328,754,610,103,460,19,1004,64,9,85,5449,1.466,9.8,0.8,3.4,7.4,2.18,,0
