Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Tyler Bain*,23,4,17,15,3,2,0,0,0,2,1,0,2,4,.133,.235,.133,.369,2,1,0,0,0,0,,0
Robert Berns,23,130,546,474,71,127,26,0,11,62,1,3,55,98,.268,.354,.392,.747,186,13,11,1,5,2,,0
Garrett Butler#,22,45,181,171,28,42,7,0,3,25,8,3,6,29,.246,.274,.339,.613,58,4,1,2,1,0,,0
Luis Cruz,21,34,149,137,15,26,5,1,1,11,4,1,11,28,.190,.250,.263,.513,36,1,0,1,0,0,,0
Kalin Foulds#,22,15,54,48,4,9,1,0,0,0,4,2,4,7,.188,.264,.208,.472,10,1,1,1,0,0,,0
Rafael Guerrero,23,25,102,91,11,20,9,0,0,12,1,0,8,17,.220,.284,.319,.603,29,1,1,0,2,1,,0
Toby Hall,22,105,427,377,59,121,25,1,6,50,3,7,39,32,.321,.386,.440,.827,166,15,5,0,6,2,,1
Paul Hoover,22,40,151,124,24,36,10,1,3,19,2,1,22,29,.290,.417,.460,.877,57,0,5,0,0,1,,1
Aubrey Huff*,21,69,294,265,38,85,19,1,13,54,3,1,24,40,.321,.371,.547,.918,145,5,0,0,5,0,,1
Jack Joffrion,22,72,275,263,22,50,11,0,6,33,2,7,9,69,.190,.223,.300,.523,79,2,2,1,0,0,,0
Kenny Kelly,19,54,242,218,46,61,7,5,3,17,19,4,19,52,.280,.347,.399,.746,87,1,4,0,1,0,,1
Mike Lopez-Cao*,22,14,30,24,2,6,0,0,0,4,2,0,4,4,.250,.367,.250,.617,6,0,1,0,1,0,,0
Scott Neuberger,20,132,526,475,53,115,18,1,4,58,5,7,41,134,.242,.304,.309,.613,147,16,3,3,4,2,,0
Luke Owens-Bragg#,24,9,40,34,3,4,2,0,0,2,0,0,2,8,.118,.162,.176,.339,6,0,0,3,1,0,,0
Nestor Pérez,21,62,236,211,20,37,4,0,0,22,3,4,13,36,.175,.220,.194,.415,41,6,0,9,3,0,,0
Tony Pigott,22,29,103,100,9,17,3,1,2,11,0,1,2,26,.170,.184,.280,.464,28,4,0,0,1,0,,0
Trey Salinas,23,47,167,147,26,39,6,1,4,17,2,1,18,22,.265,.353,.401,.755,59,8,2,0,0,0,,0
Jared Sandberg,20,56,222,191,31,35,11,0,3,25,4,0,27,76,.183,.293,.288,.581,55,6,3,0,1,0,,1
Damian Scioneaux*,23,72,315,270,44,67,9,4,3,26,16,9,42,44,.248,.350,.344,.695,93,11,1,1,1,0,,0
Miguel Suriel,21,4,14,12,0,1,0,0,0,0,1,0,2,2,.083,.214,.083,.298,1,0,0,0,0,0,,0
Mike Trahan,23,80,357,317,45,76,17,0,9,37,6,4,35,74,.240,.321,.379,.700,120,6,3,2,0,0,,0
Jose Velazquez*,22,111,476,413,71,127,20,2,11,64,0,2,55,70,.308,.391,.446,.836,184,4,4,0,4,6,,0
Ryan Ware,22,26,94,82,12,22,1,0,0,4,2,2,9,21,.268,.348,.280,.628,23,1,1,2,0,1,,0
Paul Wilder*,20,76,316,264,48,52,9,0,13,39,3,3,43,118,.197,.326,.379,.705,100,2,8,0,1,0,,0
24 Players,21.6,141,5334,4723,685,1177,220,18,95,594,92,62,492,1040,.249,.325,.364,.689,1718,108,56,26,37,15,,0
