Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brad Cherry,23,0,0,,3.00,2,0,0,0,0,0,3.0,1,1,1,0,2,0,5,0,0,0,12,1.000,3.0,0.0,6.0,15.0,2.50,0
Johnny Dillard,23,0,1,.000,7.17,22,0,9,0,0,1,21.1,13,18,17,1,22,0,22,4,1,5,103,1.641,5.5,0.4,9.3,9.3,1.00,0
Alex Farfan,21,1,5,.167,6.30,16,8,3,0,0,1,50.0,53,38,35,7,29,0,34,4,0,8,212,1.640,9.5,1.3,5.2,6.1,1.17,0
Rainer Feliz,21,3,5,.375,6.28,18,11,2,0,0,0,57.1,75,44,40,5,31,0,44,3,5,6,267,1.849,11.8,0.8,4.9,6.9,1.42,0
Adam Gillihan,20,1,0,1.000,0.00,3,0,0,0,0,0,4.1,6,1,0,0,4,0,3,0,0,0,23,2.308,12.5,0.0,8.3,6.2,0.75,0
Greg Goetz*,20,1,5,.167,7.16,17,8,3,0,0,0,44.0,51,42,35,2,39,0,35,2,0,10,219,2.045,10.4,0.4,8.0,7.2,0.90,0
David Griffin*,22,1,0,1.000,6.48,15,0,3,0,0,0,16.2,24,13,12,3,8,0,17,2,0,1,84,1.920,13.0,1.6,4.3,9.2,2.13,0
Chris Gruler,20,0,0,,19.29,1,1,0,0,0,0,2.1,4,5,5,0,2,0,2,0,0,0,13,2.571,15.4,0.0,7.7,7.7,1.00,0
Derek Hawk,21,0,2,.000,4.26,17,7,2,0,0,1,57.0,52,30,27,9,18,0,64,3,0,4,235,1.228,8.2,1.4,2.8,10.1,3.56,0
Drew Jenson*,22,2,0,1.000,2.00,19,0,4,0,0,0,18.0,14,4,4,0,11,1,16,2,0,1,81,1.389,7.0,0.0,5.5,8.0,1.45,0
T.J. Johnson*,23,4,1,.800,3.56,18,1,2,0,0,0,30.1,26,16,12,1,10,0,36,1,0,5,128,1.187,7.7,0.3,3.0,10.7,3.60,0
Justin Knoff,23,0,0,,1.86,6,0,3,0,0,0,9.2,8,4,2,0,4,0,9,0,0,0,41,1.241,7.4,0.0,3.7,8.4,2.25,0
Dustin Kupper,23,0,0,,9.82,4,0,2,0,0,0,3.2,6,7,4,0,4,0,2,2,0,0,23,2.727,14.7,0.0,9.8,4.9,0.50,0
Adam Lingenfelter,24,1,2,.333,6.12,9,4,2,0,0,0,25.0,28,17,17,4,9,0,22,1,0,2,109,1.480,10.1,1.4,3.2,7.9,2.44,0
Jacobo Meque*,20,1,1,.500,4.56,18,7,3,0,0,0,49.1,45,32,25,4,36,0,46,9,7,15,233,1.642,8.2,0.7,6.6,8.4,1.28,0
Brad Morenko,22,2,1,.667,4.09,18,0,11,0,0,3,22.0,24,12,10,2,5,0,19,1,0,1,96,1.318,9.8,0.8,2.0,7.8,3.80,0
Luis Noriega,21,3,3,.500,6.20,18,2,2,0,0,0,40.2,34,31,28,3,38,0,37,11,2,9,194,1.770,7.5,0.7,8.4,8.2,0.97,0
Charles O'Neal*,20,0,0,,0.00,2,0,0,0,0,0,2.0,1,0,0,0,1,0,3,1,0,0,9,1.000,4.5,0.0,4.5,13.5,3.00,0
Tyler Pelland*,20,9,3,.750,3.42,18,12,1,0,0,0,73.2,67,36,28,3,39,0,82,5,0,15,325,1.439,8.2,0.4,4.8,10.0,2.10,0
Ramon Ramirez,21,3,6,.333,3.39,17,12,2,0,0,1,74.1,63,36,28,7,36,0,60,9,2,5,310,1.332,7.6,0.8,4.4,7.3,1.67,1
Jared Sanders,22,4,1,.800,2.00,23,0,20,0,0,5,27.0,20,6,6,0,6,1,22,1,0,2,108,0.963,6.7,0.0,2.0,7.3,3.67,0
Zac Stott,20,0,1,.000,17.18,2,1,0,0,0,0,3.2,7,8,7,1,6,0,2,0,0,1,24,3.545,17.2,2.5,14.7,4.9,0.33,0
Camilo Vazquez*,20,1,0,1.000,0.00,2,0,0,0,0,0,2.2,1,0,0,0,3,0,6,0,0,0,12,1.500,3.4,0.0,10.1,20.3,2.00,0
