Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Daniel Baca,18,4,2,.667,1.93,23,0,10,0,0,0,28.0,26,9,6,1,11,1,23,0,1,1,120,1.321,8.4,0.3,3.5,7.4,2.09,0,2004,Rookie,SDP
Henry Colbert,22,1,0,1.000,0.00,3,0,1,0,0,0,3.1,2,0,0,0,1,1,6,1,0,1,14,0.900,5.4,0.0,2.7,16.2,6.00,0,2004,Rookie,SDP
Mat De Montigny,19,1,0,1.000,3.60,16,0,0,0,0,0,25.0,24,11,10,0,11,0,25,4,0,1,112,1.400,8.6,0.0,4.0,9.0,2.27,0,2004,Rookie,SDP
Steve Delabar,20,3,4,.429,4.37,14,6,1,0,0,0,45.1,51,32,22,1,21,0,39,6,1,2,200,1.588,10.1,0.2,4.2,7.7,1.86,1,2004,Rookie,SDP
Jose Geraldo,20,0,0,,0.00,2,0,0,0,0,0,2.1,1,0,0,0,0,0,1,0,0,0,8,0.429,3.9,0.0,0.0,3.9,,0,2004,Rookie,SDP
Clayton Hamilton,22,0,0,,2.08,3,0,0,0,0,0,4.1,2,1,1,0,1,0,3,0,0,0,17,0.692,4.2,0.0,2.1,6.2,3.00,0,2004,Rookie,SDP
B.J. Jenkins,22,0,0,,3.75,18,0,6,0,0,1,24.0,15,12,10,2,7,0,34,4,0,0,100,0.917,5.6,0.8,2.6,12.8,4.86,0,2004,Rookie,SDP
Fabian Jimenez Angulo*,17,2,6,.250,6.95,12,9,0,0,0,0,45.1,60,40,35,0,28,0,28,2,0,3,214,1.941,11.9,0.0,5.6,5.6,1.00,0,2004,Rookie,SDP
Juan Jimenez,18,1,0,1.000,0.89,4,1,0,0,0,0,20.1,12,4,2,0,2,0,14,2,1,0,75,0.689,5.3,0.0,0.9,6.2,7.00,0,2004,Rookie,SDP
Geoff Jones*,24,0,0,,5.14,7,0,1,0,0,0,7.0,11,5,4,0,2,0,9,1,0,0,37,1.857,14.1,0.0,2.6,11.6,4.50,0,2004,Rookie,SDP
Brandon Kintzler,19,3,2,.600,2.38,21,0,12,0,0,6,34.0,36,12,9,0,9,4,38,0,0,3,140,1.324,9.5,0.0,2.4,10.1,4.22,1,2004,Rookie,SDP
Adam Kroft,22,3,0,1.000,4.14,13,8,0,0,0,0,45.2,41,22,21,2,14,0,25,3,3,4,186,1.204,8.1,0.4,2.8,4.9,1.79,0,2004,Rookie,SDP
Ben Krosschell,18,1,3,.250,2.42,14,11,2,0,0,0,48.1,48,21,13,2,19,0,40,1,0,7,208,1.386,8.9,0.4,3.5,7.4,2.11,0,2004,Rookie,SDP
Daniel Moore*,22,0,0,,5.19,3,3,0,0,0,0,8.2,11,6,5,0,2,0,5,0,0,0,37,1.500,11.4,0.0,2.1,5.2,2.50,0,2004,Rookie,SDP
Jon Nourie*,22,0,0,,4.50,2,0,0,0,0,0,2.0,2,1,1,0,1,0,1,1,0,0,10,1.500,9.0,0.0,4.5,4.5,1.00,0,2004,Rookie,SDP
Chris Rayborn,20,3,3,.500,5.19,13,9,0,0,0,0,50.1,56,35,29,3,11,0,27,9,1,5,226,1.331,10.0,0.5,2.0,4.8,2.45,0,2004,Rookie,SDP
Joel Santo,20,0,3,.000,4.60,5,5,0,0,0,0,15.2,20,13,8,1,9,0,9,0,1,4,71,1.851,11.5,0.6,5.2,5.2,1.00,0,2004,Rookie,SDP
E.J. Shanks,22,2,1,.667,1.63,19,0,6,0,0,2,27.2,19,9,5,1,7,0,35,3,0,3,107,0.940,6.2,0.3,2.3,11.4,5.00,0,2004,Rookie,SDP
Luke Steidlmayer,23,0,0,,3.60,3,3,0,0,0,0,10.0,9,4,4,0,1,0,11,0,0,0,39,1.000,8.1,0.0,0.9,9.9,11.00,0,2004,Rookie,SDP
Ricky Steik,20,0,3,.000,3.07,14,0,10,0,0,5,14.2,13,8,5,1,5,0,9,0,0,1,63,1.227,8.0,0.6,3.1,5.5,1.80,0,2004,Rookie,SDP
Kyle Stutes*,22,2,2,.500,3.52,20,0,2,0,0,0,30.2,34,18,12,1,5,1,37,0,0,1,128,1.272,10.0,0.3,1.5,10.9,7.40,0,2004,Rookie,SDP
Rusty Tucker*,23,0,1,.000,4.22,10,1,5,0,0,1,10.2,9,6,5,0,4,0,8,5,0,1,51,1.219,7.6,0.0,3.4,6.8,2.00,0,2004,Rookie,SDP
