Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Chris Buechner,20,1,1,.500,3.95,13,0,13,0,0,4,13.2,11,6,6,1,1,0,14,0,0,1,53,0.878,7.2,0.7,0.7,9.2,14.00,0,2004,Rookie,COL
Pedro Chivilli,21,0,1,.000,6.75,5,5,0,0,0,0,17.1,26,13,13,2,6,0,11,0,0,2,76,1.846,13.5,1.0,3.1,5.7,1.83,0,2004,Rookie,COL
Matt Daley,22,2,1,.667,4.75,21,0,7,0,0,0,30.1,31,19,16,3,5,1,30,4,0,1,131,1.187,9.2,0.9,1.5,8.9,6.00,1,2004,Rookie,COL
Sam Deduno,20,6,4,.600,3.18,15,15,0,0,0,0,76.1,62,40,27,3,32,0,118,10,0,14,331,1.231,7.3,0.4,3.8,13.9,3.69,1,2004,Rookie,COL
George Delgado,20,2,1,.667,5.67,25,0,18,0,0,7,33.1,44,22,21,1,19,0,35,6,1,4,169,1.890,11.9,0.3,5.1,9.5,1.84,0,2004,Rookie,COL
Stephen Edsall,22,1,4,.200,12.19,5,5,0,0,0,0,20.2,43,30,28,4,6,0,10,2,0,6,106,2.371,18.7,1.7,2.6,4.4,1.67,0,2004,Rookie,COL
Shane Lindsay,19,1,1,.500,6.75,17,0,7,0,0,0,21.1,22,24,16,1,19,0,31,2,0,4,107,1.922,9.3,0.4,8.0,13.1,1.63,1,2004,Rookie,COL
Radhames Manzueta,21,1,3,.250,8.42,7,7,0,0,0,0,25.2,36,29,24,2,12,0,25,2,1,5,124,1.870,12.6,0.7,4.2,8.8,2.08,0,2004,Rookie,COL
Ryan Mattheus,20,3,3,.500,4.94,7,7,0,0,0,0,27.1,27,16,15,2,14,0,16,5,0,7,125,1.500,8.9,0.7,4.6,5.3,1.14,1,2004,Rookie,COL
Josh Merino,21,2,3,.400,9.24,8,6,0,0,0,0,25.1,38,29,26,5,13,0,26,3,0,2,130,2.013,13.5,1.8,4.6,9.2,2.00,0,2004,Rookie,COL
Jason Metzger*,22,2,5,.286,9.56,14,4,0,0,0,0,32.0,58,42,34,4,14,1,31,2,0,6,175,2.250,16.3,1.1,3.9,8.7,2.21,0,2004,Rookie,COL
Franklin Morales*,18,6,4,.600,7.62,15,15,0,1,1,0,65.0,92,61,55,8,39,0,82,5,4,7,320,2.015,12.7,1.1,5.4,11.4,2.10,1,2004,Rookie,COL
Juan Mosqueda,22,0,0,,8.10,8,0,1,0,0,0,13.1,19,17,12,2,10,0,9,2,0,0,71,2.175,12.8,1.4,6.8,6.1,0.90,0,2004,Rookie,COL
Josh Newman*,22,1,2,.333,3.48,27,0,8,0,0,1,33.2,30,17,13,2,8,0,46,0,0,1,139,1.129,8.0,0.5,2.1,12.3,5.75,1,2004,Rookie,COL
David Patton,20,2,3,.400,6.30,17,7,0,0,0,0,50.0,60,48,35,2,30,0,43,3,0,5,245,1.800,10.8,0.4,5.4,7.7,1.43,1,2004,Rookie,COL
Rafael Sanchez,21,0,1,.000,7.46,22,0,6,0,0,1,35.0,53,36,29,7,20,1,28,3,0,6,181,2.086,13.6,1.8,5.1,7.2,1.40,0,2004,Rookie,COL
Pat Stanley,21,1,1,.500,4.93,20,2,0,0,0,0,49.1,54,32,27,4,15,0,55,4,1,13,215,1.399,9.9,0.7,2.7,10.0,3.67,0,2004,Rookie,COL
Buzz Vargas,20,0,1,.000,5.54,21,0,9,0,0,1,26.0,37,16,16,6,7,0,30,1,1,2,123,1.692,12.8,2.1,2.4,10.4,4.29,0,2004,Rookie,COL
Fernando Veracierto,21,0,0,,45.00,1,0,1,0,0,0,1.0,2,5,5,2,3,0,0,0,0,0,8,5.000,18.0,18.0,27.0,0.0,0.00,0,2004,Rookie,COL
Jeremey White*,22,2,1,.667,8.24,20,0,2,0,0,0,31.2,46,36,29,7,17,1,25,5,0,3,163,1.989,13.1,2.0,4.8,7.1,1.47,0,2004,Rookie,COL
