Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ron Bourquin*,24,81,359,297,40,84,25,1,3,58,8,3,48,77,.283,.380,.404,.784,120,5,4,1,9,1,,0
Joe Bowen*,21,76,300,271,27,67,18,1,0,25,1,1,25,72,.247,.314,.321,.635,87,5,2,1,1,1,,0
Alden Carrithers*,24,45,181,150,29,46,3,3,0,19,9,5,24,22,.307,.395,.367,.762,55,4,0,4,3,2,,0
Tyler Conn*,23,39,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Brandon Douglas,23,83,373,329,47,106,11,3,0,35,9,1,29,33,.322,.384,.374,.758,123,4,8,1,6,1,,0
Angel Flores,22,52,198,182,14,37,4,0,1,12,1,2,13,27,.203,.268,.242,.509,44,3,3,0,0,0,,0
Avisail Garcia,18,81,315,299,36,79,11,2,1,31,8,7,8,70,.264,.289,.324,.613,97,13,4,0,4,0,,1
Mike Gosse*,23,43,180,167,19,44,11,0,1,28,0,0,8,18,.263,.306,.347,.653,58,6,3,0,2,0,,0
Ben Guez,22,104,438,404,64,111,34,7,12,64,11,4,18,95,.275,.320,.483,.802,195,7,10,3,3,0,,0
Keith Hernandez,24,4,14,14,2,2,1,0,0,1,0,0,0,2,.143,.143,.214,.357,3,0,0,0,0,0,,0
Jordan Lennerton*,23,119,505,433,56,122,30,0,12,71,1,2,64,127,.282,.370,.434,.804,188,12,1,0,7,7,,0
Jordan Newton,23,11,49,44,11,17,3,2,3,9,0,0,2,9,.386,.438,.750,1.188,33,1,2,1,0,0,,0
Billy Nowlin,22,112,480,418,69,130,29,2,13,77,2,0,37,67,.311,.390,.483,.873,202,10,20,0,5,3,,0
Gustavo Nunez#,21,112,514,464,82,146,16,10,5,40,45,25,25,62,.315,.360,.425,.785,197,2,11,9,5,0,,0
Luis Palacios,19,40,142,135,16,26,7,0,2,11,1,0,1,39,.193,.211,.289,.500,39,1,3,0,3,0,,0
Hernan Perez,18,12,45,44,0,10,0,1,0,5,2,1,0,8,.227,.227,.273,.500,12,1,0,1,0,0,,1
Bryan Pounds,23,97,417,341,55,97,27,2,3,60,2,2,57,87,.284,.399,.402,.801,137,7,12,1,6,0,,0
Luis Salas,20,74,271,254,33,61,11,4,4,27,6,3,11,96,.240,.280,.362,.643,92,4,4,0,2,0,,0
Chao Ting Tang*,21,21,86,82,6,16,3,1,0,5,0,1,4,18,.195,.233,.256,.489,21,0,0,0,0,0,,0
Brent Wyatt#,24,126,577,475,87,115,23,6,3,53,23,9,67,71,.242,.360,.335,.694,159,7,23,7,5,2,,0
20 Players,22.0,140,5445,4804,693,1316,267,45,63,631,129,66,441,1001,.274,.345,.388,.732,1862,92,110,29,61,17,,0
