Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
James Beresford*,20,114,505,450,52,130,11,0,0,38,15,11,34,70,.289,.342,.313,.656,141,5,3,17,1,0,,1
Evan Bigley,22,25,106,101,16,31,6,1,2,22,2,2,3,19,.307,.340,.446,.785,45,0,2,0,0,0,,0
Dominic De La Osa,23,106,411,366,44,75,10,2,1,24,8,5,33,86,.205,.283,.251,.534,92,9,7,4,1,2,,0
Allan de San Miguel,21,3,12,9,3,3,1,0,0,2,0,0,3,2,.333,.500,.444,.944,4,0,0,0,0,0,,0
Nate Hanson,22,106,411,360,47,91,21,3,3,30,6,3,31,65,.253,.322,.353,.675,127,9,8,7,5,0,,0
Michael Harrington*,23,107,406,373,44,85,31,1,4,46,3,1,30,98,.228,.286,.349,.635,130,9,1,1,1,2,,0
Aaron Hicks#,19,67,297,251,43,63,15,3,4,29,10,8,40,55,.251,.353,.382,.735,96,3,1,2,3,1,,1
Tyler Ladendorf,21,15,65,60,7,14,2,0,0,4,2,1,4,13,.233,.292,.267,.559,16,1,1,0,0,0,,1
Jeff Lanning,22,52,184,164,18,41,9,1,2,17,2,0,15,39,.250,.308,.354,.661,58,7,0,2,3,0,,0
Ozzie Lewis,23,108,437,401,43,109,22,1,7,53,7,4,24,91,.272,.317,.384,.701,154,10,5,1,6,0,,0
Angel Morales,19,115,418,376,63,100,22,5,13,62,19,6,30,104,.266,.329,.455,.784,171,6,7,2,3,0,,0
Buddy Munroe,21,5,20,19,3,5,1,0,0,0,0,0,1,5,.263,.300,.316,.616,6,1,0,0,0,0,,0
Danny Rams,20,48,195,175,24,40,14,0,7,23,0,0,18,77,.229,.308,.429,.736,75,4,2,0,0,4,,0
Juan Richardson,22,18,63,59,5,16,1,0,0,4,0,1,3,4,.271,.317,.288,.606,17,1,1,0,0,0,,0
Nicholas Romero#,21,31,131,108,18,24,2,1,2,14,4,1,16,29,.222,.326,.315,.640,34,1,2,2,3,0,,0
Hank Sanchez,22,4,16,13,3,3,1,0,0,2,0,0,3,9,.231,.375,.308,.683,4,0,0,0,0,0,,0
Ramon Santana,23,103,434,371,46,110,25,3,9,60,8,9,50,94,.296,.384,.453,.837,168,5,6,2,5,0,,0
Adan Severino*,22,45,131,111,19,19,5,1,0,4,4,6,13,33,.171,.258,.234,.492,26,1,0,7,0,0,,0
Alexander Soto,22,50,176,154,15,37,6,0,5,26,0,1,19,38,.240,.326,.377,.702,58,1,1,1,1,1,,0
Drew Thompson*,22,91,345,302,37,73,15,8,2,31,6,5,38,70,.242,.325,.364,.689,110,6,0,3,2,0,,0
Eli Tintor,24,12,45,38,6,7,1,0,0,3,0,2,7,14,.184,.311,.211,.522,8,1,0,0,0,0,,0
Jon Waltenbury*,21,109,444,402,48,95,17,2,5,38,3,1,41,91,.236,.306,.326,.632,131,7,0,0,1,1,,0
Reggie Williams*,20,3,12,10,2,6,2,0,0,2,0,1,2,2,.600,.667,.800,1.467,8,0,0,0,0,0,,0
23 Players,21.5,140,5264,4673,606,1177,240,32,66,534,99,68,458,1108,.252,.323,.359,.682,1679,87,47,51,35,11,,0
