Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Pedro Alvarez*,22,66,284,243,38,60,14,1,14,55,1,1,37,70,.247,.342,.486,.827,118,3,0,0,4,4,1
Ray Chang,25,36,144,122,22,37,9,0,0,28,1,1,14,14,.303,.387,.377,.764,46,4,4,2,2,0,0
Joel Collins,23,19,70,56,9,10,2,0,0,1,0,0,5,12,.179,.333,.214,.548,12,2,8,1,0,0,0
Chase d'Arnaud,22,54,253,210,45,62,19,4,4,26,14,5,30,41,.295,.402,.481,.883,101,0,9,2,2,0,1
Marcus Davis,24,17,69,61,9,11,2,1,2,4,4,1,5,24,.180,.265,.344,.609,21,0,2,1,0,1,0
Jose De Los Santos,24,114,497,453,70,112,5,6,0,31,53,8,29,96,.247,.295,.285,.580,129,1,3,9,3,1,0
Miles Durham,26,65,267,247,39,73,19,4,7,39,8,2,17,55,.296,.348,.490,.838,121,4,3,0,0,1,0
Eric Fryer,23,47,187,157,22,38,11,0,3,14,0,0,22,25,.242,.360,.369,.730,58,6,7,1,0,1,1
Angel Gonzalez*,23,8,31,29,1,4,0,0,0,2,0,0,2,9,.138,.194,.138,.331,4,1,0,0,0,0,0
Matt Hague,23,122,508,454,52,133,30,0,8,50,3,2,40,67,.293,.356,.412,.768,187,14,8,0,6,1,1
Josh Harrison,21,34,155,141,15,38,8,1,1,13,4,1,1,19,.270,.289,.362,.650,51,1,4,6,3,0,1
Erik Huber,24,33,130,122,9,32,9,0,0,11,1,0,3,17,.262,.289,.336,.625,41,2,2,2,1,0,0
Jared Keel,24,98,383,301,49,69,21,0,11,44,1,3,68,72,.229,.378,.409,.787,123,5,6,5,3,2,0
Maiko Loyola,23,43,149,131,20,26,7,1,5,22,4,3,12,34,.198,.260,.382,.642,50,1,0,3,3,0,0
Starling Marte,20,1,2,2,0,2,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,2,0,0,0,0,0,1
Jordy Mercer,22,131,580,513,64,131,36,4,10,83,10,6,41,93,.255,.314,.400,.713,205,11,9,3,14,0,1
Lastings Milledge,24,3,13,12,3,3,1,0,2,4,0,0,1,3,.250,.308,.833,1.141,10,0,0,0,0,0,1
Eddie Prasch*,23,47,184,151,20,27,10,2,0,19,1,2,22,40,.179,.301,.272,.572,41,3,6,1,4,0,0
Alex Presley*,23,115,456,417,51,107,17,11,4,37,9,5,30,87,.257,.305,.379,.684,158,1,0,7,2,0,1
Jamie Romak,23,42,180,160,15,34,9,0,3,14,0,2,14,44,.213,.294,.325,.619,52,3,5,0,1,1,1
Ciro Rosero,22,10,20,17,0,5,2,0,0,3,0,2,3,8,.294,.400,.412,.812,7,0,0,0,0,0,0
Kent Sakamoto,25,72,280,243,34,46,11,1,7,29,1,3,28,60,.189,.290,.329,.620,80,5,7,1,1,0,0
Tony Sanchez,21,3,13,10,2,2,2,0,0,1,0,0,1,4,.200,.385,.400,.785,4,0,2,0,0,0,1
Kris Watts*,24,103,412,340,54,99,21,3,7,49,2,0,55,51,.291,.405,.432,.837,147,6,12,2,3,5,0
