Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Drew Anderson#,26,36,149,131,14,36,6,4,2,19,1,1,11,27,.275,.327,.427,.754,56,2,1,2,4,0,0,2009,Adv A,TBR
Nevin Ashley,24,62,236,200,22,48,7,3,2,21,7,4,22,47,.240,.343,.335,.678,67,6,11,0,3,0,1,2009,Adv A,TBR
Jason Bartlett,29,3,13,11,2,5,0,1,0,0,0,1,2,2,.455,.538,.636,1.175,7,0,0,0,0,0,1,2009,Adv A,TBR
Pat Burrell,32,1,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2009,Adv A,TBR
Cody Cipriano,24,72,287,239,41,71,17,3,5,35,8,6,39,60,.297,.402,.456,.858,109,4,5,1,3,1,0,2009,Adv A,TBR
Matt Fields#,23,51,215,201,24,52,9,1,11,45,2,2,5,62,.259,.293,.478,.771,96,4,6,0,3,0,0,2009,Adv A,TBR
Reid Fronk*,22,112,418,343,43,69,17,0,4,32,9,6,47,88,.201,.321,.286,.607,98,8,16,7,5,2,0,2009,Adv A,TBR
Matt Hall,22,86,300,266,26,58,6,1,3,20,4,4,25,73,.218,.284,.282,.566,75,7,0,8,1,0,0,2009,Adv A,TBR
Christian Lopez,24,39,130,115,7,20,5,0,1,10,0,2,6,22,.174,.236,.243,.480,28,3,4,3,2,0,0,2009,Adv A,TBR
Diogenes Luis#,22,6,10,9,1,0,0,0,0,0,1,0,1,3,.000,.100,.000,.100,0,0,0,0,0,0,0,2009,Adv A,TBR
Omar Luna,22,76,275,259,26,48,6,1,0,19,5,3,11,32,.185,.219,.216,.435,56,11,0,5,0,0,0,2009,Adv A,TBR
John Matulia*,22,87,339,317,31,88,22,5,2,30,10,3,14,55,.278,.313,.397,.711,126,7,3,4,1,0,0,2009,Adv A,TBR
Michael McCormick,22,32,120,106,6,18,7,0,3,8,2,2,11,35,.170,.261,.321,.581,34,1,2,1,0,1,0,2009,Adv A,TBR
Shawn O'Malley#,21,103,447,366,73,98,9,2,1,27,40,14,58,80,.268,.388,.311,.699,114,4,15,6,2,1,1,2009,Adv A,TBR
Ian Paxton,25,28,84,80,8,23,4,0,2,11,0,1,2,19,.288,.310,.413,.722,33,1,1,0,1,0,0,2009,Adv A,TBR
Fernando Perez#,26,3,11,10,1,2,0,0,0,0,2,0,1,1,.200,.273,.200,.473,2,1,0,0,0,0,1,2009,Adv A,TBR
Pedro Powell#,25,26,91,79,11,24,4,0,0,10,12,1,9,14,.304,.375,.354,.729,28,0,0,3,0,0,0,2009,Adv A,TBR
Shawn Riggans,28,12,45,39,5,10,2,0,0,2,1,0,4,6,.256,.356,.308,.663,12,1,2,0,0,0,1,2009,Adv A,TBR
Ryan Royster,22,104,404,371,32,85,19,1,5,38,3,1,26,106,.229,.281,.326,.607,121,9,2,2,3,0,0,2009,Adv A,TBR
Emeel Salem*,24,99,404,357,54,91,12,7,0,22,24,9,36,36,.255,.327,.328,.654,117,6,3,6,2,0,0,2009,Adv A,TBR
Greg Sexton,24,67,276,238,37,58,7,2,3,37,4,2,25,30,.244,.313,.328,.640,78,6,2,4,7,0,0,2009,Adv A,TBR
Matthew Sweeney*,21,6,22,19,1,3,1,0,0,0,0,0,3,8,.158,.273,.211,.483,4,1,0,0,0,0,0,2009,Adv A,TBR
Mark Thomas,21,2,8,8,2,3,2,0,0,1,0,0,0,2,.375,.375,.625,1.000,5,0,0,0,0,0,0,2009,Adv A,TBR
B.J. Upton,24,3,14,9,1,4,0,0,0,2,4,3,4,2,.444,.643,.444,1.087,4,0,1,0,0,0,1,2009,Adv A,TBR
Stephen Vogt*,24,10,37,35,0,6,2,0,0,3,0,1,2,4,.171,.216,.229,.445,8,2,0,0,0,0,1,2009,Adv A,TBR
Shawn Williams#,25,96,366,317,32,78,18,2,3,30,2,1,30,84,.246,.330,.344,.673,109,3,11,5,3,2,0,2009,Adv A,TBR
Henry Wrigley,22,70,273,260,26,64,15,2,6,43,5,1,9,44,.246,.267,.388,.656,101,4,0,0,4,0,0,2009,Adv A,TBR
