Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Nielsen Abreu,19,24,72,66,6,16,2,0,0,4,5,2,3,7,.242,.286,.273,.558,18,5,1,2,0,0,0
Lawrence Alexander,19,53,222,193,28,46,5,0,2,12,15,5,26,32,.238,.330,.295,.626,57,4,1,1,1,0,0
Melvin Anderson,20,36,136,120,7,22,6,0,2,16,0,2,12,25,.183,.267,.283,.550,34,5,2,1,1,0,0
Julio Campos,22,54,224,203,37,63,9,2,1,16,22,3,11,17,.310,.341,.389,.730,79,3,0,7,3,0,0
Tony Cancio,18,18,76,69,8,16,2,1,1,9,0,0,5,19,.232,.303,.333,.636,23,3,2,0,0,0,0
Travis Chapman,22,9,39,32,3,6,3,1,0,5,0,1,4,4,.188,.308,.344,.651,11,0,2,0,1,0,1
Richard Driggers,18,36,126,118,14,31,3,0,0,8,7,3,5,26,.263,.298,.288,.587,34,1,1,2,0,0,0
Deudis Duran#,18,34,137,121,19,34,7,0,2,11,6,2,10,18,.281,.351,.388,.739,47,1,3,3,0,0,0
Gregg Foster,21,50,201,178,36,50,7,2,2,31,8,0,13,24,.281,.343,.376,.720,67,1,6,0,4,0,0
Reggie Griggs*,22,57,230,206,35,70,18,2,6,42,0,1,17,38,.340,.395,.534,.929,110,8,3,2,2,1,0
Mark McRoberts,18,6,18,16,2,3,1,0,0,1,0,0,1,11,.188,.278,.250,.528,4,0,1,0,0,1,0
Todd Oetting,19,20,68,60,8,15,4,0,0,6,0,2,6,5,.250,.328,.317,.645,19,1,1,1,0,0,0
Felix Ortega,18,19,60,50,6,9,0,0,1,4,0,0,10,19,.180,.317,.240,.557,12,0,0,0,0,0,0
Carlos Rivera,18,26,82,72,5,14,2,0,1,4,0,0,8,28,.194,.293,.264,.557,19,0,2,0,0,0,0
Erick Rivera,19,43,148,126,17,21,2,1,2,14,2,0,11,34,.167,.277,.246,.523,31,2,9,0,2,0,0
Carlos Ruiz,21,38,143,130,11,36,7,1,1,22,3,0,9,9,.277,.329,.369,.698,48,5,2,0,2,0,1
Andres Silvera,18,53,214,193,27,50,15,2,5,24,4,5,12,37,.259,.324,.435,.759,84,4,7,1,1,0,0
