Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
T.J. Bird*,21,45,199,171,38,49,8,6,4,38,3,2,21,27,.287,.379,.474,.852,81,4,5,1,1,0,0
Alvin Colina,18,35,139,122,25,43,7,1,4,28,2,3,9,26,.352,.417,.525,.942,64,2,6,0,2,0,1
Fred Essery,22,19,45,39,9,13,3,0,0,9,0,0,4,3,.333,.409,.410,.819,16,1,1,1,0,0,0
Carlos Figueroa*,19,24,107,88,21,30,4,4,0,12,4,1,16,12,.341,.443,.477,.921,42,0,1,1,1,0,0
Jerome Gearlds,20,41,192,168,36,55,5,2,1,20,16,5,19,28,.327,.403,.399,.802,67,2,3,1,1,0,0
Luis Guance,18,28,135,120,26,29,3,3,0,18,9,3,9,24,.242,.304,.317,.620,38,3,3,0,3,0,0
Oscar Materano,18,31,130,115,19,28,3,3,0,13,5,3,10,25,.243,.331,.322,.653,37,2,5,0,0,0,0
Esteban Montero,17,49,209,175,41,55,12,4,0,28,9,3,29,49,.314,.416,.429,.845,75,1,3,0,2,0,0
Dave Mulqueen#,19,46,211,180,43,55,14,8,6,48,7,2,19,43,.306,.398,.572,.970,103,2,10,0,2,0,0
Danny Ortega,23,24,89,81,16,26,2,2,0,13,3,1,7,18,.321,.375,.395,.770,32,2,0,1,0,0,0
Ross Pilkington,18,29,119,107,19,30,5,5,1,18,5,1,10,35,.280,.345,.449,.793,48,0,1,0,1,0,0
Eric Storey,22,47,222,180,40,59,13,4,9,40,10,3,36,56,.328,.441,.594,1.036,107,2,3,0,3,0,0
Mike Tejada#,21,5,21,17,4,4,1,0,1,3,0,0,3,3,.235,.381,.471,.852,8,2,1,0,0,0,0
Chris Testa*,19,44,197,177,43,61,10,3,2,30,8,4,16,24,.345,.401,.469,.870,83,0,2,0,2,0,0
Jose Vasquez*,17,46,209,177,37,55,12,5,5,38,10,2,27,73,.311,.411,.520,.931,92,1,4,0,1,0,0
