Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Aarom Baldiris,17,32,117,105,14,23,3,1,2,20,2,1,7,20,.219,.265,.324,.589,34,4,1,0,4,0,0
Josh Bell,20,27,78,62,9,13,5,0,0,5,0,2,9,27,.210,.338,.290,.628,18,0,3,4,0,0,0
Raynier Cardona#,19,5,18,12,1,3,0,0,0,2,1,0,5,5,.250,.500,.250,.750,3,1,1,0,0,0,0
Tony Coyne,21,13,46,40,6,9,3,0,1,3,2,1,4,10,.225,.311,.375,.686,15,0,1,1,0,0,0
Enrique Cruz,18,63,258,223,35,56,14,0,9,39,19,7,26,56,.251,.335,.435,.770,97,3,3,4,2,1,1
Noel Devarez,21,58,219,197,33,60,14,2,9,35,8,8,14,46,.305,.366,.533,.899,105,3,5,3,0,0,0
Harley Douglas*,22,16,53,47,6,13,2,1,0,4,6,1,3,11,.277,.314,.362,.675,17,0,0,2,1,0,0
Jose Estevez,20,2,6,4,0,1,0,0,0,0,0,1,2,2,.250,.500,.250,.750,1,0,0,0,0,0,0
Mike Jacobs*,19,59,241,204,28,55,15,4,7,40,6,3,33,62,.270,.371,.485,.856,99,3,1,1,2,1,1
Forrest Lawson,19,60,238,203,27,55,12,2,2,22,12,7,28,43,.271,.370,.379,.750,77,4,4,3,0,0,0
Roberto Lugo*,20,14,33,22,2,4,1,1,1,4,1,2,10,6,.182,.438,.455,.892,10,0,0,1,0,0,0
Wayne Lydon#,19,55,204,172,34,35,4,1,3,20,35,6,24,47,.203,.300,.291,.591,50,2,1,4,3,0,0
Robert McIntyre,19,53,222,197,33,58,13,3,3,29,13,13,14,60,.294,.362,.437,.799,86,2,8,1,2,0,0
Jason Osborn,20,11,38,35,1,5,2,0,0,2,0,0,1,6,.143,.184,.200,.384,7,1,1,0,1,0,0
Angel Pagan#,18,19,78,72,13,26,5,1,0,8,6,1,6,8,.361,.410,.458,.869,33,1,0,0,0,0,1
Josh Perich,20,24,88,80,12,19,1,0,3,11,2,4,8,24,.238,.307,.363,.669,29,4,0,0,0,0,0
John Raffo*,22,52,193,158,28,43,10,0,7,20,4,0,30,30,.272,.389,.468,.858,74,2,1,3,1,2,0
Jose Reyes#,17,49,159,132,22,33,3,3,0,8,10,4,20,37,.250,.359,.318,.677,42,1,3,3,1,0,1
Lissandro Royer,20,25,69,56,14,15,0,1,1,2,5,5,6,9,.268,.369,.357,.726,20,0,3,4,0,0,0
Francisco Sosa,21,32,86,78,12,25,2,1,0,10,12,4,2,12,.321,.345,.372,.717,29,1,2,2,2,0,0
Justin Wendt*,18,9,34,33,4,12,5,0,1,5,0,1,0,4,.364,.382,.606,.988,20,0,1,0,0,0,0
Brandon Wilson,17,8,27,25,0,4,0,0,0,1,0,1,1,13,.160,.222,.160,.382,4,1,1,0,0,0,0
