Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Kevin Altman,22,0,3,.000,5.13,34,3,16,0,0,0,47.1,62,36,27,0,37,2,42,9,0,6,249,2.092,11.8,0.0,7.0,8.0,1.14,0
Mike Ballard*,23,5,3,.625,4.99,14,14,0,0,0,0,88.1,96,52,49,12,22,0,72,1,0,4,377,1.336,9.8,1.2,2.2,7.3,3.27,0
Kendy Batista,25,6,2,.750,3.97,20,18,1,0,0,1,95.1,86,44,42,5,27,0,94,7,0,4,392,1.185,8.1,0.5,2.5,8.9,3.48,0
Bear Bay,23,3,7,.300,5.21,15,15,0,0,0,0,74.1,78,48,43,12,37,0,71,1,0,8,326,1.547,9.4,1.5,4.5,8.6,1.92,0
Mike Bumstead,29,1,1,.500,7.62,3,3,0,0,0,0,13.0,15,12,11,3,6,0,15,1,0,2,61,1.615,10.4,2.1,4.2,10.4,2.50,0
Craig Crow,23,0,0,,7.94,3,0,1,0,0,0,5.2,5,5,5,1,8,0,3,0,0,0,27,2.294,7.9,1.6,12.7,4.8,0.38,0
J.B. Diaz,24,4,3,.571,7.08,38,12,8,0,0,1,101.2,146,87,80,23,30,1,60,5,1,4,472,1.731,12.9,2.0,2.7,5.3,2.00,0
Pat Donovan*,23,0,0,,17.47,4,0,1,0,0,0,5.2,13,14,11,4,5,0,0,2,0,0,38,3.176,20.6,6.4,7.9,0.0,0.00,0
Matt Farnum,26,1,2,.333,8.44,13,0,4,0,0,1,16.0,25,19,15,3,6,0,21,0,0,0,81,1.938,14.1,1.7,3.4,11.8,3.50,0
Brennan Garr,23,0,0,,1.10,10,0,2,0,0,0,16.1,9,2,2,1,6,0,20,1,0,1,64,0.918,5.0,0.6,3.3,11.0,3.33,0
Josh Giles,22,6,7,.462,4.25,56,0,27,0,0,1,72.0,58,39,34,10,45,3,92,10,1,6,328,1.431,7.3,1.3,5.6,11.5,2.04,0
Danny Herrera*,22,2,0,1.000,3.27,7,1,4,0,0,1,11.0,14,4,4,1,5,1,11,0,0,0,52,1.727,11.5,0.8,4.1,9.0,2.20,1
Jared Hyatt,23,0,0,,3.00,9,0,3,0,0,0,9.0,5,4,3,2,6,1,12,0,0,0,39,1.222,5.0,2.0,6.0,12.0,2.00,0
Ivan Izquierdo,23,0,2,.000,8.31,7,0,2,0,0,0,8.2,11,11,8,0,8,0,7,3,0,0,46,2.192,11.4,0.0,8.3,7.3,0.88,0
Ryan Knippschild*,24,3,6,.333,5.32,44,0,8,0,0,3,64.1,77,42,38,7,24,0,45,6,2,4,292,1.570,10.8,1.0,3.4,6.3,1.88,0
Jose Marte,23,2,4,.333,5.91,40,0,26,0,0,11,45.2,48,37,30,5,36,2,58,2,2,7,218,1.839,9.5,1.0,7.1,11.4,1.61,0
Tony Pluta,24,2,0,1.000,8.68,15,0,5,0,0,0,18.2,22,18,18,0,30,0,20,3,0,4,105,2.786,10.6,0.0,14.5,9.6,0.67,0
Omar Poveda,19,1,2,.333,5.14,5,5,0,0,0,0,28.0,27,18,16,4,13,0,33,1,0,3,124,1.429,8.7,1.3,4.2,10.6,2.54,0
Jorge Quintero,20,0,1,.000,2.89,3,2,0,0,0,0,9.1,6,4,3,1,7,0,5,0,0,1,38,1.393,5.8,1.0,6.8,4.8,0.71,0
Keith Ramsey*,27,0,2,.000,15.63,3,2,0,0,0,0,6.1,17,15,11,4,4,0,3,0,0,0,41,3.316,24.2,5.7,5.7,4.3,0.75,0
Michael Schlact,21,5,7,.417,5.77,21,21,0,0,0,0,115.1,133,86,74,14,42,0,59,8,0,6,521,1.517,10.4,1.1,3.3,4.6,1.40,0
Scott Shoemaker,25,1,0,1.000,1.80,5,1,4,0,0,3,15.0,9,3,3,1,3,0,10,1,0,0,57,0.800,5.4,0.6,1.8,6.0,3.33,0
Glenn Swanson*,24,1,4,.200,4.87,7,7,0,0,0,0,40.2,48,25,22,3,16,1,41,1,0,3,182,1.574,10.6,0.7,3.5,9.1,2.56,0
Danny Touchet,25,4,5,.444,2.81,34,1,12,0,0,2,67.1,54,26,21,4,27,4,50,0,1,4,277,1.203,7.2,0.5,3.6,6.7,1.85,0
Jorge Vasquez,28,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,2,0.000,0.0,0.0,0.0,13.5,,1
Edinson Volquez,23,0,4,.000,7.13,7,7,0,0,0,0,35.1,27,28,28,4,20,0,38,2,0,5,153,1.330,6.9,1.0,5.1,9.7,1.90,1
Michael Wagner,22,1,3,.250,7.28,29,0,8,0,0,0,47.0,59,39,38,5,34,2,47,7,0,5,232,1.979,11.3,1.0,6.5,9.0,1.38,0
Andrew Walker,24,9,13,.409,4.99,28,28,0,1,1,0,167.2,196,113,93,31,30,1,107,8,0,4,725,1.348,10.5,1.7,1.6,5.7,3.57,0
Jon Wilson,24,0,2,.000,6.39,11,0,6,0,0,2,12.2,18,9,9,2,4,0,10,3,0,0,61,1.737,12.8,1.4,2.8,7.1,2.50,0
