Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Manny Ayala,22,11,3,.786,2.22,17,17,0,0,0,0,101.1,95,30,25,7,19,0,74,1,0,4,410,1.125,8.4,0.6,1.7,6.6,3.89,0,2007,Adv A,SDP
Doug Brocail,40,0,0,,0.00,1,1,0,0,0,0,2.0,2,0,0,0,0,0,3,0,0,0,8,1.000,9.0,0.0,0.0,13.5,,1,2007,Adv A,SDP
Greg Burke,24,4,4,.500,5.23,51,9,11,0,0,0,96.1,105,60,56,11,28,2,67,3,0,7,423,1.381,9.8,1.0,2.6,6.3,2.39,1,2007,Adv A,SDP
Matt Buschmann,23,12,6,.667,2.89,28,25,0,0,0,0,149.1,153,60,48,9,26,0,115,8,0,5,611,1.199,9.2,0.5,1.6,6.9,4.42,1,2007,Adv A,SDP
Brent Carter*,24,9,6,.600,6.77,31,16,1,0,0,0,103.2,149,82,78,15,18,0,66,0,0,1,470,1.611,12.9,1.3,1.6,5.7,3.67,0,2007,Adv A,SDP
Nathan Culp*,22,5,4,.556,4.81,12,10,1,0,0,0,63.2,90,44,34,5,11,0,39,3,0,0,283,1.586,12.7,0.7,1.6,5.5,3.55,0,2007,Adv A,SDP
Richie Daigle,24,5,8,.385,5.95,29,22,2,0,0,0,118.0,156,89,78,12,38,0,78,10,0,6,541,1.644,11.9,0.9,2.9,5.9,2.05,0,2007,Adv A,SDP
Steve Delabar,23,2,6,.250,5.59,20,0,5,0,0,0,29.0,26,21,18,5,16,1,33,2,1,3,131,1.448,8.1,1.6,5.0,10.2,2.06,1,2007,Adv A,SDP
Mike DeMark,24,2,1,.667,3.74,44,0,9,0,0,0,53.0,45,34,22,7,30,0,70,2,2,7,232,1.415,7.6,1.2,5.1,11.9,2.33,0,2007,Adv A,SDP
Brooks Dunn*,23,2,4,.333,2.10,20,6,4,0,0,0,51.1,58,19,12,2,9,1,36,1,0,2,218,1.305,10.2,0.4,1.6,6.3,4.00,0,2007,Adv A,SDP
Shawn Estes*,34,0,1,.000,1.93,3,3,0,0,0,0,14.0,12,5,3,0,3,0,14,0,0,1,54,1.071,7.7,0.0,1.9,9.0,4.67,1,2007,Adv A,SDP
Stephen Faris,23,2,0,1.000,4.09,2,2,0,0,0,0,11.0,7,5,5,0,2,0,7,2,0,2,42,0.818,5.7,0.0,1.6,5.7,3.50,0,2007,Adv A,SDP
Ernesto Frieri,21,1,0,1.000,1.25,13,1,6,0,0,1,21.2,11,3,3,1,6,0,27,0,0,1,78,0.785,4.6,0.4,2.5,11.2,4.50,1,2007,Adv A,SDP
Steve Garrison*,20,2,3,.400,2.79,7,7,0,0,0,0,42.0,32,15,13,2,6,0,28,1,1,1,166,0.905,6.9,0.4,1.3,6.0,4.67,1,2007,Adv A,SDP
Matt Handley*,24,1,0,1.000,0.77,10,0,3,0,0,0,11.2,3,1,1,1,9,0,11,1,0,1,47,1.029,2.3,0.8,6.9,8.5,1.22,0,2007,Adv A,SDP
Dirk Hayhurst,26,0,1,.000,1.80,13,0,4,0,0,0,20.0,23,11,4,0,6,2,16,1,0,1,87,1.450,10.4,0.0,2.7,7.2,2.67,1,2007,Adv A,SDP
Brandon Higelin*,24,0,3,.000,5.22,41,0,10,0,0,0,50.0,61,34,29,4,22,1,41,1,3,7,227,1.660,11.0,0.7,4.0,7.4,1.86,0,2007,Adv A,SDP
Orlando Lara*,22,2,1,.667,5.40,3,3,0,0,0,0,15.0,14,9,9,3,10,0,14,0,0,1,66,1.600,8.4,1.8,6.0,8.4,1.40,0,2007,Adv A,SDP
Wade LeBlanc*,22,6,5,.545,2.64,16,16,0,0,0,0,92.0,72,32,27,5,17,0,90,1,0,7,363,0.967,7.0,0.5,1.7,8.8,5.29,1,2007,Adv A,SDP
Jon Link,23,2,1,.667,3.07,41,0,33,0,0,13,41.0,32,16,14,5,11,1,45,0,0,1,164,1.049,7.0,1.1,2.4,9.9,4.09,1,2007,Adv A,SDP
Wilton Lopez,23,2,1,.667,6.10,22,0,15,0,0,3,20.2,35,16,14,3,1,0,19,0,0,3,95,1.742,15.2,1.3,0.4,8.3,19.00,1,2007,Adv A,SDP
Cory Luebke*,22,1,1,.500,7.71,2,1,0,0,0,0,7.0,10,6,6,1,1,0,5,1,0,0,31,1.571,12.9,1.3,1.3,6.4,5.00,1,2007,Adv A,SDP
John Madden,24,1,4,.200,5.74,43,0,25,0,0,5,42.1,56,31,27,2,21,0,44,3,0,4,203,1.819,11.9,0.4,4.5,9.4,2.10,0,2007,Adv A,SDP
R.J. Rodriguez,22,0,0,,4.50,12,0,2,0,0,0,14.0,18,7,7,0,1,0,10,0,0,3,60,1.357,11.6,0.0,0.6,6.4,10.00,0,2007,Adv A,SDP
Cody Smith,25,0,0,,12.00,4,0,0,0,0,0,6.0,10,8,8,0,3,0,6,1,0,1,30,2.167,15.0,0.0,4.5,9.0,2.00,0,2007,Adv A,SDP
Kyle Stutes*,25,0,2,.000,4.91,22,0,6,0,0,0,22.0,24,14,12,2,11,1,14,0,0,0,100,1.591,9.8,0.8,4.5,5.7,1.27,0,2007,Adv A,SDP
Grant Varnell,24,2,0,1.000,8.57,14,0,2,0,0,0,21.0,26,22,20,7,4,0,14,1,0,1,96,1.429,11.1,3.0,1.7,6.0,3.50,0,2007,Adv A,SDP
