Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Drew Anderson,20,4,4,.500,3.68,9,9,0,0,0,0,44.0,46,21,18,1,15,0,46,5,0,4,194,1.386,9.4,0.2,3.1,9.4,3.07,1
Alejandro Arteaga,20,3,6,.333,9.23,9,9,0,1,0,0,39.0,69,46,40,7,11,0,25,1,1,2,194,2.051,15.9,1.6,2.5,5.8,2.27,0
Aaron Baker,24,1,2,.333,4.26,12,0,9,0,0,2,25.1,30,14,12,0,6,2,27,1,0,3,116,1.421,10.7,0.0,2.1,9.6,4.50,0
Tyler Buckley,23,1,2,.333,6.64,15,0,8,0,0,0,20.1,27,17,15,1,14,1,20,3,1,4,103,2.016,12.0,0.4,6.2,8.9,1.43,0
Ranfi Casimiro,21,5,9,.357,4.92,25,25,0,1,1,0,122.2,128,84,67,12,65,0,92,4,0,16,561,1.573,9.4,0.9,4.8,6.8,1.42,0
Dan Child,21,1,1,.500,11.17,9,0,5,0,0,2,9.2,16,15,12,0,7,0,13,0,0,2,56,2.379,14.9,0.0,6.5,12.1,1.86,0
Joey DeNato*,22,2,1,.667,1.38,15,0,3,0,0,2,26.0,24,7,4,1,10,0,24,0,0,0,105,1.308,8.3,0.3,3.5,8.3,2.40,0
Cody Forsythe*,23,3,2,.600,2.45,23,0,18,0,0,9,29.1,28,11,8,1,6,0,25,3,0,1,127,1.159,8.6,0.3,1.8,7.7,4.17,0
Delvy Francisco,21,1,3,.250,8.29,22,0,9,0,0,2,38.0,43,41,35,0,21,0,39,4,1,5,186,1.684,10.2,0.0,5.0,9.2,1.86,0
Scott Harris*,21,2,0,1.000,4.05,6,0,1,0,0,0,13.1,9,9,6,1,3,0,10,3,0,0,55,0.900,6.1,0.7,2.0,6.8,3.33,0
Matt Hockenberry,22,0,0,,9.22,10,0,5,0,0,1,13.2,21,16,14,0,9,1,6,3,0,2,73,2.195,13.8,0.0,5.9,4.0,0.67,0
Matt Imhof*,20,0,2,.000,4.28,7,7,0,0,0,0,27.1,32,14,13,3,6,0,27,1,0,2,116,1.390,10.5,1.0,2.0,8.9,4.50,0
Ulises Joaquin,22,0,1,.000,3.97,30,0,20,0,0,8,47.2,42,22,21,4,20,1,35,3,0,5,205,1.301,7.9,0.8,3.8,6.6,1.75,0
Mark Leiter Jr.,23,5,7,.417,4.38,16,16,0,0,0,0,84.1,91,48,41,5,22,0,85,5,0,4,366,1.340,9.7,0.5,2.3,9.1,3.86,1
Shane Martin,23,0,3,.000,10.29,12,3,1,0,0,0,28.0,47,32,32,3,8,1,15,0,0,4,131,1.964,15.1,1.0,2.6,4.8,1.88,0
Manny Martinez,22,0,1,.000,10.29,5,0,2,0,0,0,7.0,9,9,8,0,3,0,7,2,0,2,36,1.714,11.6,0.0,3.9,9.0,2.33,0
Yoel Mecias*,20,3,3,.500,3.21,7,7,0,0,0,0,33.2,29,12,12,2,9,0,23,2,0,1,136,1.129,7.8,0.5,2.4,6.1,2.56,0
Will Morris,21,1,3,.250,3.52,23,0,8,0,0,0,46.0,45,18,18,2,6,0,51,7,1,4,194,1.109,8.8,0.4,1.2,10.0,8.50,0
Christopher O'Hare*,23,0,4,.000,7.94,12,0,7,0,0,0,17.0,19,20,15,0,14,0,22,3,0,6,87,1.941,10.1,0.0,7.4,11.6,1.57,0
Jon Prosinski,23,5,5,.500,3.82,17,17,0,1,0,0,96.2,107,52,41,2,24,0,52,3,1,3,427,1.355,10.0,0.2,2.2,4.8,2.17,0
Julio Reyes,23,3,4,.429,3.65,33,6,7,0,0,0,81.1,71,39,33,5,24,0,55,5,1,8,341,1.168,7.9,0.6,2.7,6.1,2.29,0
Yacksel Rios,21,6,2,.750,3.69,33,13,11,0,0,1,102.1,102,51,42,9,40,0,73,6,3,9,449,1.388,9.0,0.8,3.5,6.4,1.83,1
Frank Rivas,21,0,1,.000,4.67,10,0,4,0,0,0,17.1,17,10,9,2,5,0,19,0,0,5,72,1.269,8.8,1.0,2.6,9.9,3.80,0
Nick Rodesky,23,0,1,.000,5.68,4,0,4,0,0,1,6.1,7,4,4,1,3,0,8,0,0,2,28,1.579,9.9,1.4,4.3,11.4,2.67,0
Keive Rojas,21,1,0,1.000,3.18,11,0,5,0,0,0,22.2,19,11,8,3,13,0,17,0,0,1,101,1.412,7.5,1.2,5.2,6.8,1.31,0
Jesen Therrien,21,3,0,1.000,6.27,27,1,7,0,0,2,56.0,63,42,39,3,25,0,38,5,0,5,261,1.571,10.1,0.5,4.0,6.1,1.52,1
Tyler Viza,19,3,17,.150,5.29,24,24,0,0,0,0,126.0,172,88,74,9,24,2,80,4,2,8,571,1.556,12.3,0.6,1.7,5.7,3.33,0
