Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Erick Almonte,25,48,199,179,26,43,11,1,4,26,4,3,17,46,.240,.310,.380,.690,68,5,1,2,0,2,,1
Randy Choate*,27,55,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Bubba Crosby*,26,16,71,63,9,19,2,1,2,8,3,0,6,12,.302,.366,.460,.827,29,0,1,0,1,0,,1
Brad Elwood,27,5,16,15,1,2,0,0,0,1,0,0,0,4,.133,.133,.133,.267,2,1,0,1,0,0,,0
Charles Gipson,30,31,135,120,17,33,6,1,0,5,5,6,9,18,.275,.351,.342,.692,41,1,5,1,0,0,,1
Drew Henson,23,133,537,483,60,113,40,2,14,78,8,4,32,122,.234,.291,.412,.703,199,8,11,1,10,3,,1
Michel Hernandez,24,89,325,282,39,79,14,0,4,30,0,2,37,35,.280,.367,.372,.740,105,9,3,1,2,1,,1
Marcus Jensen#,30,66,237,196,20,44,8,0,3,15,0,0,36,53,.224,.348,.311,.659,61,4,1,4,0,0,,1
Nick Johnson*,24,3,12,10,1,5,2,0,1,3,0,0,2,2,.500,.583,1.000,1.583,10,0,0,0,0,0,,1
Ryan McGuire*,31,65,217,191,17,44,7,1,2,19,0,0,23,36,.230,.313,.309,.622,59,3,1,0,2,2,,1
Deivi Mendez,20,5,15,13,1,0,0,0,0,0,0,0,1,4,.000,.071,.000,.071,0,1,0,1,0,0,,0
Jose Nieves,28,44,162,147,20,32,2,5,2,16,1,1,10,22,.218,.286,.340,.626,50,6,4,1,0,0,,1
Teuris Olivares,24,5,13,12,0,4,0,0,0,1,0,0,0,1,.333,.333,.333,.667,4,0,0,1,0,0,,0
Andy Phillips,26,17,72,67,7,14,4,0,2,5,0,0,5,17,.209,.264,.358,.622,24,4,0,0,0,0,,1
Dave Post,29,72,292,248,36,55,12,2,4,28,3,3,30,35,.222,.315,.335,.649,83,3,5,6,3,0,,0
Curtis Pride*,34,55,250,225,44,65,11,4,7,34,7,7,20,48,.289,.357,.467,.824,105,7,4,1,0,4,,1
Kevin Reese*,25,15,63,55,11,12,1,0,1,3,1,0,6,8,.218,.295,.291,.586,16,0,0,2,0,0,,1
Juan Rivera,24,79,337,308,47,100,21,0,7,37,1,3,26,37,.325,.374,.461,.835,142,8,0,0,3,1,,1
Bo Robinson,27,2,7,7,0,1,0,0,0,1,0,0,0,1,.143,.143,.143,.286,1,0,0,0,0,0,,0
John Rodriguez*,25,79,261,232,35,61,9,2,10,33,6,0,24,50,.263,.333,.448,.782,104,2,1,3,1,1,,1
Nate Rolison*,26,113,439,385,54,95,17,2,16,55,0,3,48,113,.247,.330,.426,.756,164,8,2,0,4,2,,1
Fernando Seguignol#,28,106,446,402,78,137,28,1,28,87,0,0,34,81,.341,.401,.624,1.026,251,19,8,0,2,3,,1
Bob Smith,29,119,515,458,68,129,36,5,8,69,4,4,40,74,.282,.341,.434,.776,199,17,5,5,7,0,,1
Marcus Thames,26,52,217,194,26,54,15,2,2,28,3,4,17,48,.278,.332,.407,.739,79,4,1,0,5,0,,1
Mike Vento,25,51,201,184,28,56,14,1,5,31,1,2,14,36,.304,.363,.473,.836,87,6,3,0,0,0,,1
Craig Wilson,32,103,452,403,52,107,17,0,7,40,1,2,38,54,.266,.332,.360,.692,145,15,2,9,0,0,,1
26 Players,27.3,144,5492,4880,697,1304,277,30,129,653,48,44,475,958,.267,.337,.416,.752,2028,131,58,39,40,19,,0
