Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Michael Affronti,22,72,313,273,43,58,10,1,4,31,8,3,21,47,.212,.276,.300,.577,82,6,5,9,5,0,0
Chad Boyd*,21,5,22,18,4,7,0,0,0,4,2,1,3,2,.389,.455,.389,.843,7,0,0,0,1,0,0
Larry Cobb,20,63,290,253,42,74,14,2,1,14,9,6,27,49,.292,.358,.375,.733,95,1,1,5,4,0,0
Greg Dowling*,22,72,296,261,20,70,17,0,1,28,2,1,26,50,.268,.336,.345,.680,90,8,3,1,5,0,0
Samuel Hernandez,21,47,186,156,24,33,7,0,1,16,9,4,23,39,.212,.322,.276,.598,43,7,3,3,1,0,0
Todd Johnson*,21,10,43,36,9,12,3,1,0,3,3,0,5,7,.333,.429,.472,.901,17,0,1,1,0,0,0
Michael Klug,23,45,141,115,21,21,6,0,2,9,3,1,13,45,.183,.291,.287,.578,33,0,5,7,1,0,0
Lorenzo Macias,20,35,143,133,15,22,4,1,2,9,2,0,6,24,.165,.210,.256,.465,34,4,2,0,2,0,0
Ramiro Mendez,21,28,115,102,15,20,3,0,6,17,1,1,10,33,.196,.263,.402,.665,41,3,0,1,2,0,0
Jermaine Mitchell*,21,37,163,138,23,50,7,2,3,23,14,6,22,27,.362,.460,.507,.967,70,1,3,0,0,3,0
Casey Myers,27,17,57,48,2,11,4,0,0,6,0,0,6,3,.229,.321,.313,.634,15,2,1,1,1,0,0
Wilber Perez#,22,40,143,129,18,27,5,1,0,11,1,2,9,21,.209,.268,.264,.531,34,1,2,1,2,0,0
Andre Piper-Jordan,22,45,151,137,19,35,8,1,3,14,4,4,11,40,.255,.325,.394,.719,54,2,3,0,0,0,0
Anthony Rea,23,23,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Gustavo Rosendo,20,32,111,103,6,16,2,1,0,9,0,1,4,13,.155,.194,.194,.389,20,1,1,3,0,0,0
Jake Smith,23,51,199,172,16,37,15,1,2,32,2,2,21,20,.215,.302,.349,.650,60,6,2,0,4,1,0
Matthew Sulentic*,18,38,162,144,24,51,10,1,2,22,3,4,14,30,.354,.409,.479,.888,69,5,0,3,1,0,0
Don Sutton,22,19,67,52,8,8,2,0,3,8,0,0,13,14,.154,.313,.365,.679,19,2,0,0,2,0,0
Alex Valdez#,21,67,276,249,30,68,16,4,3,31,3,2,15,63,.273,.320,.406,.725,101,2,4,4,4,1,0
Christian Vitters*,21,12,50,45,3,11,4,1,0,7,1,0,4,9,.244,.300,.378,.678,17,0,0,0,1,0,0
