Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
P.J. Antoniato,22,32,131,120,19,36,4,0,0,11,6,1,6,8,.300,.344,.333,.677,40,4,3,0,2,1,0
Quintin Berry*,21,62,247,210,34,46,2,2,0,13,19,4,25,51,.219,.314,.248,.562,52,0,5,5,2,1,1
Brian Capps#,23,34,85,78,13,20,5,0,1,10,4,4,3,10,.256,.293,.359,.652,28,2,1,3,0,0,0
Phillip Cuevas,21,26,71,68,6,12,3,1,0,3,2,0,2,21,.176,.200,.250,.450,17,0,0,1,0,0,0
Jacob Dempsey*,22,58,230,210,32,55,17,0,7,36,4,0,14,65,.262,.313,.443,.756,93,2,3,0,3,0,0
Jason Donald,21,63,243,213,33,56,14,2,1,24,12,1,23,42,.263,.347,.362,.709,77,5,5,1,1,0,1
Tim Kennelly,19,42,153,134,10,30,6,1,0,12,2,1,11,26,.224,.293,.284,.577,38,1,3,3,2,1,0
Shawn McGill,22,21,67,60,6,12,1,0,0,3,2,0,7,17,.200,.284,.217,.500,13,3,0,0,0,1,0
Jay Miller,22,65,253,225,34,58,11,2,2,27,5,2,14,39,.258,.316,.351,.667,79,7,7,3,4,2,0
Gus Milner,22,70,270,241,28,63,10,6,3,39,4,3,20,55,.261,.335,.390,.725,94,4,7,1,1,0,0
Cody Montgomery,22,46,155,141,10,22,4,0,0,5,3,4,7,31,.156,.199,.184,.383,26,4,1,4,2,0,0
Doug Morales*,20,48,103,88,9,21,1,0,0,6,3,1,11,15,.239,.324,.250,.574,22,3,1,1,2,0,0
Joel Naughton*,19,45,150,136,13,28,5,0,1,8,0,1,12,20,.206,.268,.265,.533,36,3,0,1,1,0,0
Zach Penprase,21,59,216,190,26,40,3,2,0,19,19,6,19,40,.211,.282,.247,.529,47,5,1,3,3,0,0
Charlie Yarbrough,21,60,224,204,16,43,15,1,4,27,0,0,15,58,.211,.272,.353,.625,72,8,3,0,2,0,0
