Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chris Ashby,26,62,215,197,21,45,8,1,2,12,2,2,16,39,.228,.286,.310,.596,61,8,0,2,0,0,0,2001,AAA,CHW
Harold Baines*,42,2,8,8,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2001,AAA,CHW
Jeff Barry#,31,13,49,41,6,5,1,0,0,2,0,0,5,7,.122,.224,.146,.371,6,1,1,0,2,0,1,2001,AAA,CHW
Danny Bravo#,24,39,135,126,11,24,2,0,3,13,1,1,7,16,.190,.233,.278,.511,35,4,0,2,0,0,0,2001,AAA,CHW
McKay Christensen*,25,69,312,273,53,75,15,6,7,25,17,3,30,52,.275,.347,.451,.798,123,3,2,4,3,0,1,2001,AAA,CHW
Joe Crede,23,124,520,463,67,128,34,1,17,65,2,1,46,88,.276,.349,.464,.813,215,5,7,1,3,3,1,2001,AAA,CHW
Mark Dalesandro,33,75,277,262,16,68,18,0,4,23,0,1,6,24,.260,.281,.374,.655,98,6,3,3,3,0,1,2001,AAA,CHW
Jason Dellaero#,24,115,404,377,32,67,10,0,11,28,4,4,17,113,.178,.217,.292,.509,110,4,2,8,0,0,1,2001,AAA,CHW
Amaury Garcia,26,34,130,118,9,28,4,1,0,7,4,0,7,26,.237,.286,.288,.574,34,2,1,4,0,0,1,2001,AAA,CHW
Creighton Gubanich,29,32,129,114,19,28,3,0,7,19,0,0,13,32,.246,.318,.456,.774,52,1,0,0,2,1,1,2001,AAA,CHW
Jason Hardtke#,29,57,232,208,33,54,14,0,10,25,2,1,18,27,.260,.330,.471,.802,98,0,4,2,0,0,1,2001,AAA,CHW
Chris Heintz,26,5,11,10,1,1,1,0,0,1,0,0,0,3,.100,.091,.200,.291,2,0,0,0,1,0,1,2001,AAA,CHW
Jeff Inglin,25,128,533,481,66,131,25,6,24,75,3,4,43,103,.272,.338,.499,.837,240,13,6,0,3,0,0,2001,AAA,CHW
Adam Johnson*,25,7,20,18,1,8,2,0,0,4,0,1,0,0,.444,.474,.556,1.029,10,0,1,1,0,0,0,2001,AAA,CHW
Mark Johnson*,25,55,228,196,24,53,5,2,4,24,2,1,29,34,.270,.363,.378,.740,74,4,0,2,1,1,1,2001,AAA,CHW
Jeff Liefer*,26,32,139,119,23,34,7,0,6,21,3,1,15,41,.286,.381,.496,.877,59,1,4,0,1,1,1,2001,AAA,CHW
Josh Paul,26,22,84,75,11,21,4,0,4,14,0,0,7,18,.280,.337,.493,.831,37,0,0,1,1,0,1,2001,AAA,CHW
Rick Prieto#,28,11,33,26,4,6,0,0,0,1,0,0,6,6,.231,.375,.231,.606,6,2,0,1,0,0,0,2001,AAA,CHW
Julio Ramirez,23,88,344,319,36,69,11,1,8,25,15,6,20,80,.216,.266,.332,.598,106,1,2,2,1,0,1,2001,AAA,CHW
Liu Rodriguez#,24,118,502,444,53,129,25,0,0,37,7,4,41,60,.291,.352,.347,.699,154,8,3,11,3,0,1,2001,AAA,CHW
Aaron Rowand,23,82,362,329,54,97,28,0,16,48,8,2,21,47,.295,.353,.526,.879,173,9,9,2,1,3,1,2001,AAA,CHW
Toby Rumfield,28,121,500,463,49,126,28,0,20,69,0,0,28,64,.272,.319,.462,.781,214,16,5,1,3,2,0,2001,AAA,CHW
Chris Saunders,30,12,45,39,3,8,1,0,2,3,0,0,5,7,.205,.311,.385,.696,15,0,1,0,0,0,0,2001,AAA,CHW
Mario Valenzuela,24,49,190,176,19,46,7,1,10,26,2,0,8,34,.261,.291,.483,.774,85,7,1,1,4,1,0,2001,AAA,CHW
