Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jeff Abbott,28,47,185,175,25,56,9,0,9,24,1,2,6,33,.320,.337,.526,.863,92,3,0,1,3,0,1,2001,AAA,MIA
Pat Ahearne,31,28,31,28,2,4,0,0,0,1,0,0,1,12,.143,.172,.143,.315,4,1,0,2,0,0,1,2001,AAA,MIA
Benito Baez*,24,50,6,6,1,2,0,0,0,2,0,0,0,2,.333,.333,.333,.667,2,0,0,0,0,0,1,2001,AAA,MIA
Brian Banks#,30,101,395,357,70,104,27,4,23,63,5,4,32,97,.291,.352,.583,.935,208,5,3,0,3,3,1,2001,AAA,MIA
Rich Becker*,29,50,193,163,35,43,9,0,8,28,3,1,28,40,.264,.368,.466,.834,76,3,0,0,2,0,1,2001,AAA,MIA
Jason Brown,27,12,41,39,7,12,3,0,1,7,0,0,1,11,.308,.341,.462,.803,18,2,1,0,0,1,0,2001,AAA,MIA
Ben Candelaria*,26,61,172,163,23,52,17,1,5,29,0,0,7,19,.319,.343,.528,.871,86,3,0,0,2,3,0,2001,AAA,MIA
Ramon Castro,25,108,433,390,81,131,33,0,27,90,1,1,38,74,.336,.393,.628,1.021,245,11,1,0,4,3,1,2001,AAA,MIA
Chris Clapinski#,29,58,218,199,31,50,10,1,7,20,1,2,17,43,.251,.317,.417,.734,83,2,2,0,0,0,1,2001,AAA,MIA
John DeSilva,33,26,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,1,2001,AAA,MIA
Mike Drumright*,27,19,3,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,1,0,0,0,0,0,0,2001,AAA,MIA
Matt Easterday,22,15,49,46,6,9,1,1,0,3,0,1,2,10,.196,.245,.261,.506,12,1,1,0,0,0,0,2001,AAA,MIA
Brian Edmondson,28,23,5,4,1,0,0,0,0,0,0,0,1,1,.000,.200,.000,.200,0,0,0,0,0,0,1,2001,AAA,MIA
Matt Erickson*,25,115,472,413,66,128,21,1,2,29,11,4,39,69,.310,.386,.380,.766,157,13,12,8,0,0,1,2001,AAA,MIA
Joe Espada,25,79,339,290,61,87,20,2,3,30,13,7,39,49,.300,.387,.414,.801,120,4,4,3,3,0,0,2001,AAA,MIA
Andy Fox*,30,11,46,42,10,18,2,1,2,8,1,1,3,2,.429,.478,.667,1.145,28,1,1,0,0,0,1,2001,AAA,MIA
Kevin Grijak*,30,45,161,142,17,35,7,0,5,27,1,0,12,13,.246,.317,.401,.718,57,6,4,0,3,0,0,2001,AAA,MIA
Jason Grilli,24,8,9,9,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,0,0,0,0,0,0,1,2001,AAA,MIA
Mike Gulan,30,124,533,485,78,157,44,2,22,92,2,6,35,145,.324,.375,.559,.934,271,12,8,0,5,1,1,2001,AAA,MIA
Gary Knotts,24,21,33,27,1,3,0,0,0,3,0,0,2,11,.111,.172,.111,.284,3,0,0,4,0,0,1,2001,AAA,MIA
David Lamb#,26,23,84,67,15,20,6,0,1,6,0,0,11,11,.299,.413,.433,.845,29,3,2,4,0,0,1,2001,AAA,MIA
Brandon Leese,25,9,12,7,1,2,0,0,0,0,0,0,0,0,.286,.286,.286,.571,2,0,0,5,0,0,0,2001,AAA,MIA
Chris Lemonis*,27,9,28,25,3,4,0,0,0,1,0,0,2,7,.160,.250,.160,.410,4,1,1,0,0,0,0,2001,AAA,MIA
Andrew Lorraine*,28,30,25,24,2,5,0,0,0,1,0,0,1,8,.208,.240,.208,.448,5,0,0,0,0,0,1,2001,AAA,MIA
Oswaldo Mairena*,25,31,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,1,2001,AAA,MIA
Norberto Martin,34,93,351,333,45,102,20,4,5,38,8,3,14,41,.306,.334,.435,.770,145,13,1,1,2,3,1,2001,AAA,MIA
Ryan McGuire*,29,62,269,239,45,72,14,2,8,42,0,1,26,49,.301,.369,.477,.846,114,10,1,1,2,0,1,2001,AAA,MIA
Gabe Molina,26,43,28,26,1,4,1,0,1,5,0,0,0,12,.154,.154,.308,.462,8,1,0,2,0,0,1,2001,AAA,MIA
Steve Morales#,23,2,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,0,2001,AAA,MIA
Chad Mottola,29,119,492,457,66,135,23,2,15,66,11,5,30,85,.295,.343,.453,.796,207,5,4,0,1,0,1,2001,AAA,MIA
Eric Owens,30,3,15,15,2,4,2,0,0,2,1,0,0,2,.267,.267,.400,.667,6,1,0,0,0,0,1,2001,AAA,MIA
Joe Roa,29,19,19,15,0,0,0,0,0,0,0,0,1,7,.000,.063,.000,.063,0,0,0,3,0,0,1,2001,AAA,MIA
Mark Roberts,25,33,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,0,2001,AAA,MIA
Bobby Rodgers,26,18,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,0,2001,AAA,MIA
Nate Rolison*,24,3,13,12,1,2,0,0,0,1,0,0,1,3,.167,.231,.167,.397,2,1,0,0,0,0,1,2001,AAA,MIA
Mandy Romero#,33,3,9,6,0,0,0,0,0,0,0,0,3,3,.000,.333,.000,.333,0,0,0,0,0,0,1,2001,AAA,MIA
Jesus Sanchez*,26,17,19,14,3,3,0,0,0,1,0,0,2,4,.214,.313,.214,.527,3,1,0,3,0,0,1,2001,AAA,MIA
Jamie Saylor*,26,15,30,27,5,3,0,0,1,3,0,0,3,11,.111,.200,.222,.422,6,1,0,0,0,0,0,2001,AAA,MIA
Chuck Smith,31,2,6,5,0,0,0,0,0,1,0,0,1,2,.000,.167,.000,.167,0,0,0,0,0,0,1,2001,AAA,MIA
Joe Strong#,38,46,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2001,AAA,MIA
Ryan Thompson,33,78,317,300,53,93,26,0,19,69,4,3,14,65,.310,.342,.587,.928,176,11,1,1,1,1,1,2001,AAA,MIA
B.J. Waszgis,30,96,352,311,50,78,18,0,23,65,0,1,31,90,.251,.332,.531,.863,165,10,8,0,2,2,1,2001,AAA,MIA
Preston Wilson,26,4,15,10,3,5,2,0,0,1,2,0,5,1,.500,.667,.700,1.367,7,0,0,0,0,0,1,2001,AAA,MIA
Steve Wojciechowski*,30,8,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,1,2001,AAA,MIA
