Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Evert Jean 't Hoen,25,18,67,64,8,14,5,0,2,7,0,1,1,18,.219,.254,.391,.644,25,3,2,0,0,0,0
Chuck Abbott,26,4,11,9,1,0,0,0,0,0,0,0,2,4,.000,.182,.000,.182,0,0,0,0,0,0,0
Alfredo Amezaga#,23,49,220,200,28,50,5,4,1,16,9,6,14,45,.250,.307,.330,.637,66,2,3,2,1,1,1
Larry Barnes*,26,100,436,404,78,117,21,8,18,73,6,1,29,90,.290,.337,.515,.852,208,6,1,0,2,1,1
Kimera Bartee#,28,40,189,167,23,46,13,2,3,27,5,1,19,26,.275,.348,.431,.779,72,1,0,2,1,2,1
Justin Baughman,26,77,317,288,52,87,15,5,3,32,21,6,20,54,.302,.356,.420,.776,121,7,5,2,2,0,1
Jamie Burke,29,61,245,215,25,47,10,3,0,27,1,0,19,28,.219,.292,.293,.585,63,6,5,2,4,0,1
Wilmy Caceres#,27,87,346,325,38,81,5,4,0,21,12,6,12,45,.249,.281,.289,.570,94,8,3,4,2,1,0
Jeff DaVanon#,27,69,296,256,46,80,19,8,10,48,8,3,32,57,.313,.390,.566,.956,145,4,3,1,4,2,1
Angel Diaz,24,7,27,26,5,6,2,0,0,4,0,0,0,7,.231,.259,.308,.567,8,0,1,0,0,0,0
Trent Durrington,25,39,139,122,20,40,11,4,3,21,7,4,11,24,.328,.387,.557,.944,68,3,2,2,2,0,1
Bien Encarnacion,23,6,25,23,6,7,0,0,0,3,0,0,2,6,.304,.360,.304,.664,7,0,0,0,0,0,0
Jose Fernandez,26,122,522,452,99,153,37,1,30,114,9,7,55,91,.338,.421,.624,1.045,282,9,12,0,3,2,1
Jeff Guiel*,27,61,244,224,37,72,14,1,10,35,2,0,17,39,.321,.370,.527,.897,118,2,1,1,1,1,0
Jason Hill,24,8,29,27,3,10,1,1,0,3,0,0,2,4,.370,.414,.481,.895,13,1,0,0,0,0,0
Kevin Lidle,29,30,103,88,10,26,7,0,1,10,2,1,9,27,.295,.376,.409,.785,36,0,3,2,1,0,0
Norberto Lopez,24,2,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Bengie Molina,26,5,20,18,2,5,1,0,0,3,0,0,2,3,.278,.350,.333,.683,6,2,0,0,0,0,1
Jose Molina,26,61,235,213,29,64,11,1,5,31,1,2,14,49,.300,.349,.432,.781,92,7,2,6,0,0,1
Ramon Moreta,25,2,7,7,0,2,0,0,0,1,0,1,0,0,.286,.286,.286,.571,2,0,0,0,0,0,0
Scott Morgan,27,128,549,501,93,133,39,3,28,83,2,0,41,117,.265,.326,.523,.849,262,10,5,0,2,4,0
Nate Murphy*,26,53,197,177,28,44,8,1,5,21,1,3,16,53,.249,.318,.390,.708,69,2,2,2,0,1,0
Jose Nieves,26,61,273,258,50,85,15,4,11,37,8,7,8,36,.329,.354,.547,.901,141,3,3,2,2,0,1
Chris Pritchett*,31,125,527,476,66,144,36,3,17,75,3,2,45,102,.303,.362,.498,.860,237,7,1,2,3,5,1
Juan Tolentino,25,114,489,452,70,125,35,3,11,66,17,4,25,87,.277,.320,.440,.760,199,7,5,4,3,0,0
Junior Zamora,25,6,22,20,3,6,1,1,2,4,0,0,2,3,.300,.364,.750,1.114,15,0,0,0,0,0,0
