Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Brent Abernathy,23,61,275,252,45,76,20,0,4,23,11,4,16,23,.302,.346,.429,.774,108,3,2,3,2,0,1
Pat Borders,38,87,332,313,26,74,15,1,2,28,3,2,16,61,.236,.278,.310,.588,97,14,2,1,0,0,1
Dustin Carr,26,73,264,227,25,55,6,1,4,26,5,2,25,47,.242,.329,.330,.660,75,5,5,6,1,0,0
Mike Caruso*,24,110,427,387,62,113,10,9,0,35,11,9,22,22,.292,.340,.364,.704,141,4,7,9,2,0,1
Jason Conti*,26,38,168,157,24,48,12,0,5,18,3,1,9,31,.306,.347,.478,.825,75,0,1,1,0,1,1
Chris Gomez,30,23,104,93,16,28,5,1,4,17,1,1,11,5,.301,.375,.505,.880,47,5,0,0,0,0,1
Jose Guillen,25,33,124,119,18,35,9,0,7,29,0,0,3,28,.294,.306,.546,.853,65,3,0,0,2,0,1
Toby Hall,25,94,408,373,59,125,28,1,19,72,1,3,29,22,.335,.385,.568,.953,212,15,3,0,3,7,1
Chris Hatcher,32,69,277,251,31,67,12,0,11,38,4,2,19,63,.267,.321,.446,.768,112,3,3,0,4,0,1
Paul Hoover,25,89,320,293,37,63,18,4,3,21,5,3,11,66,.215,.260,.334,.594,98,7,7,8,1,0,1
Aubrey Huff*,24,17,71,66,14,19,6,0,3,10,0,0,5,7,.288,.338,.515,.853,34,3,0,0,0,0,1
Norm Hutchins#,25,78,279,261,32,60,10,1,7,28,15,2,9,64,.230,.267,.356,.623,93,4,5,2,2,0,0
Terrell Lowery,30,71,287,253,28,66,14,3,1,18,6,3,28,69,.261,.335,.352,.686,89,6,1,3,2,0,1
Alex Marconi,23,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Greg Martinez#,29,62,281,242,36,71,6,2,1,21,14,7,29,46,.293,.377,.347,.724,84,3,4,5,1,0,1
Jared Sandberg,23,93,368,322,39,77,16,0,16,50,0,1,38,81,.239,.331,.438,.768,141,13,6,2,0,0,1
Andy Sheets,29,66,255,225,28,63,14,2,4,22,8,3,25,45,.280,.356,.413,.769,93,6,2,2,1,0,1
Bob Smith,27,107,454,396,67,119,25,2,22,70,10,2,45,91,.301,.379,.540,.919,214,7,8,0,5,1,1
Jason Smith*,23,8,32,31,2,6,1,0,0,3,0,0,0,11,.194,.194,.226,.419,7,0,0,1,0,0,1
Jason Tyner*,24,39,179,157,25,49,2,1,0,12,11,5,15,10,.312,.371,.338,.708,53,1,2,1,4,1,1
Ron Wright,25,121,497,439,63,115,27,0,20,75,2,2,51,103,.262,.340,.460,.800,202,11,3,0,4,3,1
