Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chad Akers,29,86,334,316,44,94,16,3,3,32,6,5,13,36,.297,.330,.396,.726,125,7,3,1,1,0,0,2001,AAA,SEA
Chad Alexander,27,137,589,527,76,153,45,0,14,77,1,1,53,92,.290,.355,.455,.811,240,16,3,1,5,2,0,2001,AAA,SEA
Manny Alexander,30,97,366,344,46,97,26,2,8,51,5,9,14,55,.282,.311,.439,.750,151,6,2,3,3,0,1,2001,AAA,SEA
Blake Barthol,28,79,318,278,37,77,15,1,9,37,5,0,24,67,.277,.340,.435,.775,121,3,4,9,3,1,0,2001,AAA,SEA
Todd Betts*,28,135,565,506,87,156,40,5,14,65,3,4,51,55,.308,.372,.490,.862,248,11,3,1,4,4,0,2001,AAA,SEA
Jim Betzsold,28,48,181,157,20,25,4,2,8,25,0,0,21,71,.159,.271,.363,.634,57,3,3,0,0,0,0,2001,AAA,SEA
Pat Borders,38,3,13,11,2,3,0,0,1,2,0,0,1,1,.273,.385,.545,.930,6,1,1,0,0,0,1,2001,AAA,SEA
Jay Buhner,36,11,40,34,5,8,0,0,3,9,0,0,5,13,.235,.350,.500,.850,17,1,1,0,0,0,1,2001,AAA,SEA
Jermaine Clark*,24,74,250,216,35,54,7,3,1,26,13,2,27,39,.250,.340,.324,.664,70,6,3,3,1,0,1,2001,AAA,SEA
Luis Figueroa,24,24,80,76,9,26,4,0,0,9,0,1,3,8,.342,.363,.395,.757,30,4,0,0,1,0,0,2001,AAA,SEA
Corey Freeman,21,7,14,14,3,3,0,0,0,1,0,0,0,5,.214,.214,.214,.429,3,0,0,0,0,0,0,2001,AAA,SEA
Jason Grabowski*,25,114,462,394,60,117,32,3,9,58,7,4,61,94,.297,.390,.462,.852,182,8,2,0,5,5,1,2001,AAA,SEA
Jim Horner,27,65,262,236,45,67,16,0,6,29,1,0,10,41,.284,.342,.428,.770,101,7,12,2,2,1,0,2001,AAA,SEA
Gene Kingsale#,24,51,228,215,30,63,14,4,3,24,12,4,8,25,.293,.327,.437,.765,94,1,3,2,0,0,1,2001,AAA,SEA
Ramon Moreta,25,23,80,69,8,15,3,1,1,13,3,3,6,31,.217,.288,.333,.621,23,3,2,0,3,0,0,2001,AAA,SEA
Adrian Myers,26,71,281,260,30,66,10,8,0,33,4,4,18,59,.254,.304,.354,.657,92,5,1,1,1,0,0,2001,AAA,SEA
Scott Podsednik*,25,66,288,269,46,78,15,4,3,30,12,5,13,46,.290,.327,.409,.736,110,0,2,4,0,0,1,2001,AAA,SEA
Ed Sprague,33,5,23,19,6,6,2,0,2,4,0,0,1,5,.316,.391,.737,1.128,14,0,2,0,1,0,1,2001,AAA,SEA
Juan Thomas,29,129,550,503,75,151,39,2,23,95,2,2,40,141,.300,.351,.523,.874,263,9,2,0,5,2,0,2001,AAA,SEA
Ramon Vazquez*,24,127,550,466,85,140,28,1,10,79,9,7,76,84,.300,.397,.429,.827,200,13,1,4,3,3,1,2001,AAA,SEA
