Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Brian Anderson#,29,2,4,2,1,1,0,0,0,1,0,0,1,0,.500,.500,.500,1.000,1,0,0,0,1,0,1
Rod Barajas,25,45,176,162,23,52,13,0,9,32,3,1,9,23,.321,.366,.568,.934,92,2,3,1,1,2,1
Jay Belflower,21,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Nick Bierbrodt*,23,7,17,16,2,2,0,0,0,0,0,0,1,6,.125,.176,.125,.301,2,0,0,0,0,0,1
Shawn Boskie,34,12,17,15,1,3,0,0,0,0,0,0,1,3,.200,.250,.200,.450,3,0,0,1,0,0,1
Troy Brohawn*,28,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Anthony Chavez,30,51,8,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,1
Ryan Christenson,27,57,243,215,32,62,17,0,6,27,5,2,23,43,.288,.353,.451,.804,97,4,0,2,3,0,1
Alex Cintron#,22,107,468,425,53,124,24,3,3,35,9,6,15,48,.292,.315,.384,.698,163,12,2,20,6,1,1
Greg Colbrunn,31,5,15,13,1,5,1,0,0,4,0,0,2,0,.385,.467,.462,.928,6,1,0,0,0,0,1
Jason Conti*,26,92,413,362,68,120,23,6,9,52,2,5,33,54,.331,.402,.503,.905,182,2,12,3,3,1,1
Joe Crawford*,31,10,12,12,2,1,1,0,0,0,0,0,0,1,.083,.083,.167,.250,2,0,0,0,0,0,1
Midre Cummings*,29,77,290,263,38,87,23,9,5,38,2,3,24,49,.331,.383,.544,.926,143,4,0,0,3,1,1
Jack Cust*,22,135,554,442,81,123,24,2,27,79,6,3,102,160,.278,.415,.525,.940,232,10,5,0,5,3,1
Derek Dace*,26,17,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Mike Difelice,32,7,29,26,6,9,0,0,1,2,0,0,3,6,.346,.414,.462,.875,12,2,0,0,0,0,1
Erubiel Durazo*,27,3,12,11,3,3,0,0,1,1,0,0,1,3,.273,.333,.545,.879,6,0,0,0,0,0,1
Robert Ellis,30,5,6,3,0,1,0,0,0,0,0,0,1,1,.333,.600,.333,.933,1,0,1,1,0,0,1
Brian Epke,24,2,5,3,1,0,0,0,0,0,0,0,1,2,.000,.400,.000,.400,0,0,1,0,0,0,0
Jamie Gann,26,7,15,15,2,4,1,0,1,4,0,0,0,0,.267,.267,.533,.800,8,0,0,0,0,0,0
Derrick Gibson,26,32,106,97,8,24,8,1,2,15,5,0,5,19,.247,.311,.412,.724,40,2,4,0,0,0,1
Geraldo Guzman,28,20,17,15,1,0,0,0,0,0,0,0,1,7,.000,.063,.000,.063,0,0,0,1,0,0,1
Ken Huckaby,30,78,272,262,31,76,15,1,2,34,1,3,7,62,.290,.313,.378,.690,99,3,2,0,1,2,1
Jason Jacome*,30,35,18,15,1,1,1,0,0,0,0,0,0,4,.067,.067,.133,.200,2,2,0,3,0,0,1
Jonathan Johnson,26,15,17,15,0,3,0,0,0,2,0,0,1,5,.200,.250,.200,.450,3,0,0,1,0,0,1
Danny Klassen,25,7,21,18,5,4,0,0,1,3,0,0,2,3,.222,.333,.389,.722,7,0,1,0,0,0,1
Eric Knott*,26,25,14,14,0,1,0,0,0,0,0,0,0,7,.071,.071,.071,.143,1,1,0,0,0,0,1
Mike Koplove,24,17,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Sean Lawrence*,30,18,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Chris Lemonis*,27,9,24,23,3,5,2,0,0,0,0,0,1,3,.217,.250,.304,.554,7,1,0,0,0,0,0
Jason Martines*,25,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Sean McNally,28,74,277,249,24,60,5,2,6,28,4,1,24,77,.241,.314,.349,.663,87,1,3,0,1,2,0
Chad Moeller,26,78,304,274,41,75,20,0,8,36,1,4,25,54,.274,.337,.434,.771,119,8,2,1,2,1,1
Mike Mohler,32,40,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Bry Nelson#,27,85,347,326,37,98,15,0,6,41,9,5,16,20,.301,.332,.402,.734,131,12,1,1,3,2,1
John Patterson,23,14,19,19,1,5,0,0,0,4,0,0,0,6,.263,.263,.263,.526,5,0,0,0,0,0,1
Chris Petersen,30,43,140,123,16,26,2,0,2,8,2,0,8,18,.211,.274,.276,.550,34,6,3,5,1,1,1
Steve Randolph*,27,20,8,7,1,2,1,0,0,0,0,0,0,3,.286,.286,.429,.714,3,0,0,1,0,0,1
Todd Revenig,32,46,5,4,1,0,0,0,0,0,0,0,1,2,.000,.200,.000,.200,0,0,0,0,0,0,1
Carlos Reyes,32,8,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Armando Reynoso,35,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,1
Willie Romero,26,9,28,26,2,6,1,0,0,1,0,1,2,7,.231,.286,.269,.555,7,0,0,0,0,0,0
Melvin Rosario#,28,19,39,37,1,9,3,0,0,3,0,0,1,8,.243,.263,.324,.587,12,2,0,1,0,0,1
Mike Rose#,24,20,69,55,9,10,1,2,0,8,0,0,12,16,.182,.324,.273,.596,15,3,0,1,1,1,1
Rob Ryan*,28,63,252,216,45,71,17,5,12,50,1,3,29,34,.329,.417,.620,1.037,134,3,5,0,2,3,1
Erik Sabel,26,18,5,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,1,0,0,1
Reggie Sanders,33,2,8,6,0,2,1,0,0,1,1,0,2,0,.333,.500,.500,1.000,3,2,0,0,0,0,1
Chip Sell*,30,94,267,248,34,65,10,2,6,28,3,2,12,49,.262,.299,.391,.690,97,6,2,3,2,3,0
Pete Sikaras,22,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Juan Sosa,25,64,198,182,17,35,6,1,0,12,5,1,9,22,.192,.232,.236,.468,43,11,1,4,2,1,1
Junior Spivey,26,54,221,194,25,45,6,0,6,27,9,6,27,32,.232,.326,.356,.681,69,4,0,0,0,1,1
Russ Springer,32,7,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1
Kennie Steenstra,30,29,47,43,4,7,2,0,0,1,0,0,1,21,.163,.182,.209,.391,9,1,0,3,0,0,1
Jeremy Ward,23,40,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Walt White,29,35,89,79,11,17,4,1,0,8,1,0,8,23,.215,.287,.291,.578,23,1,0,2,0,0,0
Matt Williams,35,5,19,17,4,6,2,0,2,5,1,0,2,2,.353,.421,.824,1.245,14,0,0,0,0,1,1
Desi Wilson*,32,83,337,320,45,105,20,1,3,38,4,2,14,48,.328,.359,.425,.784,136,8,2,0,1,0,1
