Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Josh Alliston,26,5,3,.625,2.28,38,0,33,0,0,9,43.1,36,13,11,0,11,1,40,1,0,3,178,1.085,7.5,0.0,2.3,8.3,3.64,0,2006,Adv A,MIL
Yovani Gallardo,20,6,3,.667,2.09,13,13,0,0,0,0,77.2,54,24,18,4,23,0,103,4,0,4,307,0.991,6.3,0.5,2.7,11.9,4.48,1,2006,Adv A,MIL
Bo Hall,25,5,5,.500,5.77,36,3,10,0,0,1,82.2,86,58,53,15,28,3,102,3,0,6,367,1.379,9.4,1.6,3.0,11.1,3.64,0,2006,Adv A,MIL
Steve Hammond*,24,6,5,.545,2.53,14,14,0,0,0,0,85.1,68,32,24,7,23,0,70,6,2,6,348,1.066,7.2,0.7,2.4,7.4,3.04,0,2006,Adv A,MIL
Brandon Harmsen,24,1,0,1.000,5.51,10,0,5,0,0,1,16.1,13,10,10,1,11,0,19,0,0,1,73,1.469,7.2,0.6,6.1,10.5,1.73,0,2006,Adv A,MIL
Robert Hinton,21,5,4,.556,3.31,36,6,9,0,0,2,89.2,88,40,33,6,26,0,95,4,0,8,383,1.271,8.8,0.6,2.6,9.5,3.65,0,2006,Adv A,MIL
David Johnson,23,7,6,.538,4.16,41,0,16,0,0,1,88.2,92,51,41,8,32,4,77,2,0,7,388,1.398,9.3,0.8,3.2,7.8,2.41,0,2006,Adv A,MIL
Mike Jones,23,0,2,.000,2.80,19,13,2,0,0,0,54.2,45,19,17,1,27,1,30,2,0,4,232,1.317,7.4,0.2,4.4,4.9,1.11,0,2006,Adv A,MIL
Jeremy Lewis*,25,2,6,.250,3.65,43,1,22,0,0,6,69.0,71,32,28,3,25,3,64,7,0,3,302,1.391,9.3,0.4,3.3,8.3,2.56,0,2006,Adv A,MIL
Derek Miller*,24,1,3,.250,3.91,9,7,0,0,0,0,46.0,39,23,20,2,19,0,43,2,0,1,193,1.261,7.6,0.4,3.7,8.4,2.26,0,2006,Adv A,MIL
Sam Narron*,24,2,4,.333,3.25,18,9,1,0,0,1,55.1,48,21,20,5,15,0,46,2,0,2,225,1.139,7.8,0.8,2.4,7.5,3.07,1,2006,Adv A,MIL
Tomo Ohka,30,1,0,1.000,0.00,2,2,0,0,0,0,10.2,12,2,0,0,1,0,10,0,0,0,45,1.219,10.1,0.0,0.8,8.4,10.00,1,2006,Adv A,MIL
Manny Parra*,23,1,3,.250,2.96,15,14,0,0,0,0,54.2,47,29,18,4,32,0,61,3,0,1,239,1.445,7.7,0.7,5.3,10.0,1.91,1,2006,Adv A,MIL
Luis Pena,23,4,6,.400,4.41,23,11,5,0,0,1,65.1,68,34,32,6,33,0,59,3,0,4,288,1.546,9.4,0.8,4.5,8.1,1.79,0,2006,Adv A,MIL
Mark Rogers,20,1,2,.333,5.07,16,16,0,0,0,0,71.0,68,46,40,6,53,0,96,3,0,12,329,1.704,8.6,0.8,6.7,12.2,1.81,1,2006,Adv A,MIL
Ben Stanczyk,23,8,4,.667,4.54,39,0,12,0,0,1,81.1,91,45,41,5,22,0,82,5,0,4,355,1.389,10.1,0.6,2.4,9.1,3.73,0,2006,Adv A,MIL
Joe Thatcher*,24,3,1,.750,0.29,16,0,12,0,0,2,30.2,12,6,1,1,9,1,32,2,0,0,114,0.685,3.5,0.3,2.6,9.4,3.56,1,2006,Adv A,MIL
Joshua Wahpepah,21,6,8,.429,4.49,24,20,2,0,0,1,100.1,104,55,50,9,58,0,64,10,0,5,466,1.615,9.3,0.8,5.2,5.7,1.10,0,2006,Adv A,MIL
