Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Brian Allen,26,5,5,.500,5.17,38,0,16,0,0,2,78.1,105,54,45,10,13,1,39,6,0,4,354,1.506,12.1,1.1,1.5,4.5,3.00,0,2006,Adv A,TBR
Jon Barratt*,21,9,6,.600,2.93,21,20,0,1,1,0,110.2,93,43,36,8,37,0,100,8,2,8,457,1.175,7.6,0.7,3.0,8.1,2.70,0,2006,Adv A,TBR
Richard De Los Santos,22,5,3,.625,3.44,41,0,30,0,0,13,68.0,72,26,26,1,19,0,49,3,1,4,295,1.338,9.5,0.1,2.5,6.5,2.58,0,2006,Adv A,TBR
Nick DeBarr,22,4,3,.571,2.74,40,0,30,0,0,9,69.0,61,25,21,3,17,1,61,4,1,2,278,1.130,8.0,0.4,2.2,8.0,3.59,0,2006,Adv A,TBR
Kris Dufner,26,0,0,,0.00,2,0,2,0,0,0,1.1,1,0,0,0,0,0,1,0,0,0,5,0.750,6.8,0.0,0.0,6.8,,0,2006,Adv A,TBR
Derek Feldkamp,23,8,6,.571,6.41,28,28,0,0,0,0,137.2,176,112,98,21,56,0,91,4,0,5,624,1.685,11.5,1.4,3.7,5.9,1.63,0,2006,Adv A,TBR
Jino Gonzalez*,23,6,7,.462,5.53,30,8,9,1,0,0,86.1,101,76,53,12,40,0,53,9,0,5,403,1.633,10.5,1.3,4.2,5.5,1.33,0,2006,Adv A,TBR
James Houser*,21,12,4,.750,4.41,28,27,0,0,0,0,151.0,140,80,74,20,46,0,137,10,4,1,630,1.232,8.3,1.2,2.7,8.2,2.98,1,2006,Adv A,TBR
Josh Johnson,23,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,4,0.000,0.0,0.0,0.0,0.0,,0,2006,Adv A,TBR
Ruddy Lugo,26,0,0,,6.75,4,0,1,0,0,1,4.0,6,4,3,0,2,0,5,0,0,0,21,2.000,13.5,0.0,4.5,11.3,2.50,1,2006,Adv A,TBR
Brandon Mann*,22,4,9,.308,5.64,29,24,0,0,0,0,137.1,145,99,86,19,66,0,120,5,4,10,618,1.536,9.5,1.2,4.3,7.9,1.82,1,2006,Adv A,TBR
Chris Mason,21,12,10,.545,5.02,28,27,0,0,0,0,152.1,177,96,85,17,44,0,111,7,0,2,667,1.451,10.5,1.0,2.6,6.6,2.52,0,2006,Adv A,TBR
Jarod Matthews,23,0,7,.000,5.85,23,6,3,0,0,0,52.1,51,42,34,11,29,0,53,7,0,8,247,1.529,8.8,1.9,5.0,9.1,1.83,0,2006,Adv A,TBR
Evan Meek,23,0,1,.000,9.00,2,0,0,0,0,0,5.0,6,5,5,0,4,0,7,2,0,1,26,2.000,10.8,0.0,7.2,12.6,1.75,1,2006,Adv A,TBR
Nick Moran,26,2,1,.667,5.51,21,0,5,0,0,0,49.0,56,35,30,1,20,0,48,1,0,3,217,1.551,10.3,0.2,3.7,8.8,2.40,0,2006,Adv A,TBR
Antonio Perez*,25,1,1,.500,6.11,39,0,20,0,0,1,56.0,74,41,38,6,22,0,31,7,0,1,263,1.714,11.9,1.0,3.5,5.0,1.41,0,2006,Adv A,TBR
Brett Wayne,26,7,2,.778,3.54,45,0,21,0,0,7,81.1,63,36,32,5,34,0,83,4,0,5,337,1.193,7.0,0.6,3.8,9.2,2.44,0,2006,Adv A,TBR
