Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Andrew Heaney*,27,9,10,.474,4.15,30,30,0,1,1,0,180.0,171,91,83,27,45,0,180,8,0,9,749,101,3.99,1.200,8.6,1.4,2.3,9.0,4.00,1
SP,Jaime Barria,21,10,9,.526,3.41,26,26,0,0,0,0,129.1,117,50,49,17,47,0,98,6,1,3,537,123,4.58,1.268,8.1,1.2,3.3,6.8,2.09,1
SP,Tyler Skaggs*,26,8,10,.444,4.02,24,24,0,0,0,0,125.1,127,60,56,14,40,0,129,5,0,2,533,104,3.63,1.332,9.1,1.0,2.9,9.3,3.23,1
SP,Felix Pena,28,3,5,.375,4.18,19,17,1,0,0,0,92.2,87,45,43,12,28,0,85,4,0,7,389,101,4.04,1.241,8.4,1.2,2.7,8.3,3.04,1
SP,Garrett Richards,30,5,4,.556,3.66,16,16,0,0,0,0,76.1,64,43,31,11,34,0,87,1,0,15,324,115,4.13,1.284,7.5,1.3,4.0,10.3,2.56,1
SP,Nick Tropeano,27,5,6,.455,4.74,14,14,0,0,0,0,76.0,68,41,40,16,31,2,64,2,0,2,316,89,5.52,1.303,8.1,1.9,3.7,7.6,2.06,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Blake Parker,33,2,1,.667,3.26,67,0,41,0,0,14,66.1,63,24,24,12,19,1,70,3,0,8,276,129,4.40,1.236,8.5,1.6,2.6,9.5,3.68,1
RP,Noe Ramirez,28,7,5,.583,4.54,69,1,12,0,0,1,83.1,75,43,42,15,30,3,95,6,0,4,353,93,4.52,1.260,8.1,1.6,3.2,10.3,3.17,1
RP,Cam Bedrosian,26,5,4,.556,3.80,71,0,7,0,0,1,64.0,63,30,27,7,26,0,57,2,0,1,271,111,4.11,1.391,8.9,1.0,3.7,8.0,2.19,1
RP,Jim Johnson,35,5,3,.625,3.84,62,1,14,0,0,2,63.1,64,38,27,9,22,1,45,1,0,5,268,110,4.68,1.358,9.1,1.3,3.1,6.4,2.05,1
