Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Blake Snell*,25,21,5,.808,1.89,31,31,0,0,0,0,180.2,112,41,38,16,64,2,221,1,0,13,700,217,2.94,0.974,5.6,0.8,3.2,11.0,3.45,1
SP,Chris Archer,29,3,5,.375,4.31,17,17,0,0,0,0,96.0,102,50,46,11,31,0,102,4,0,3,413,95,3.62,1.385,9.6,1.0,2.9,9.6,3.29,1
SP,Jake Faria,24,4,4,.500,5.40,17,12,1,0,0,0,65.0,60,39,39,9,33,1,50,3,0,2,281,76,5.08,1.431,8.3,1.2,4.6,6.9,1.52,1
SP,Tyler Glasnow,24,1,5,.167,4.20,11,11,0,0,0,0,55.2,42,27,26,10,19,1,64,3,1,5,225,98,4.38,1.096,6.8,1.6,3.1,10.3,3.37,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Sergio Romo,35,3,4,.429,4.14,73,5,39,0,0,25,67.1,65,31,31,11,20,0,75,2,0,2,284,99,4.04,1.262,8.7,1.5,2.7,10.0,3.75,1
RP,Ryne Stanek,26,2,3,.400,2.98,59,29,10,0,0,0,66.1,45,23,22,8,27,1,81,1,0,5,263,138,3.55,1.085,6.1,1.1,3.7,11.0,3.00,1
RP,Jose Alvarado*,23,1,6,.143,2.39,70,0,17,0,0,8,64.0,42,21,17,1,29,4,80,1,0,2,263,172,2.27,1.109,5.9,0.1,4.1,11.3,2.76,1
RP,Diego Castillo,24,4,2,.667,3.18,43,11,5,0,0,0,56.2,36,21,20,6,18,0,65,2,1,5,222,130,3.30,0.953,5.7,1.0,2.9,10.3,3.61,1
RP,Chaz Roe,31,1,3,.250,3.58,61,0,6,0,0,1,50.1,35,21,20,6,16,1,53,8,0,1,203,115,4.03,1.013,6.3,1.1,2.9,9.5,3.31,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ryan Yarbrough*,26,16,6,.727,3.91,38,6,3,0,0,0,147.1,140,70,64,18,50,6,128,8,0,1,628,105,4.19,1.290,8.6,1.1,3.1,7.8,2.56,1
,Yonny Chirinos,24,5,5,.500,3.51,18,7,2,0,0,0,89.2,84,40,35,7,25,2,75,5,0,5,370,117,3.51,1.216,8.4,0.7,2.5,7.5,3.00,1
,Austin Pruitt,28,2,3,.400,4.65,23,0,11,0,0,4,69.2,72,40,36,7,16,0,42,1,0,1,291,89,3.99,1.263,9.3,0.9,2.1,5.4,2.63,1
