Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Luis Severino,24,19,8,.704,3.39,32,32,0,1,1,0,191.1,173,76,72,19,46,0,220,5,0,8,780,124,2.95,1.145,8.1,0.9,2.2,10.3,4.78,1
SP,Masahiro Tanaka,29,12,6,.667,3.75,27,27,0,1,1,0,156.0,141,68,65,25,35,0,159,7,0,3,635,112,4.01,1.128,8.1,1.4,2.0,9.2,4.54,1
SP,CC Sabathia*,37,9,7,.563,3.65,29,29,0,0,0,0,153.0,150,72,62,19,51,0,140,11,0,3,665,115,4.16,1.314,8.8,1.1,3.0,8.2,2.75,1
SP,Sonny Gray,28,11,9,.550,4.90,30,23,2,0,0,0,130.1,138,73,71,14,57,0,123,8,1,9,582,86,4.17,1.496,9.5,1.0,3.9,8.5,2.16,1
SP,Domingo German,25,2,6,.250,5.57,21,14,2,0,0,0,85.2,81,55,53,15,33,0,102,5,1,7,375,75,4.39,1.331,8.5,1.6,3.5,10.7,3.09,1
SP,J.A. Happ*,35,7,0,1.000,2.69,11,11,0,0,0,0,63.2,51,20,19,10,16,0,63,5,1,3,258,157,4.21,1.052,7.2,1.4,2.3,8.9,3.94,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Aroldis Chapman*,30,3,0,1.000,2.45,55,0,43,0,0,32,51.1,24,15,14,2,30,0,93,5,0,9,212,172,2.09,1.052,4.2,0.4,5.3,16.3,3.10,1
RP,Chad Green,27,8,3,.727,2.50,63,0,3,0,0,0,75.2,64,22,21,9,15,2,94,1,0,3,298,168,2.86,1.044,7.6,1.1,1.8,11.2,6.27,1
RP,David Robertson,33,8,3,.727,3.23,69,0,11,0,0,5,69.2,46,30,25,7,26,1,91,0,0,1,283,130,2.97,1.033,5.9,0.9,3.4,11.8,3.50,1
RP,Dellin Betances,30,4,6,.400,2.70,66,0,15,0,0,4,66.2,44,22,20,7,26,2,115,5,1,4,272,156,2.47,1.050,5.9,0.9,3.5,15.5,4.42,1
RP,Jonathan Holder,25,1,3,.250,3.14,60,1,14,0,0,0,66.0,53,27,23,4,19,3,60,1,0,1,272,134,3.04,1.091,7.2,0.5,2.6,8.2,3.16,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lance Lynn,31,3,2,.600,4.14,11,9,0,0,0,0,54.1,58,26,25,2,14,0,61,0,0,2,231,102,2.17,1.325,9.6,0.3,2.3,10.1,4.36,1
,Luis Cessa,26,1,4,.200,5.24,16,5,6,0,0,2,44.2,51,27,26,5,13,0,39,0,0,7,195,81,3.74,1.433,10.3,1.0,2.6,7.9,3.00,1
