Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Matthew Boyd*,27,9,13,.409,4.39,31,31,0,0,0,0,170.1,146,87,83,27,51,0,159,11,2,6,709,102,4.45,1.157,7.7,1.4,2.7,8.4,3.12,1
SP,Francisco Liriano*,34,5,12,.294,4.58,27,26,0,0,0,0,133.2,127,84,68,19,73,0,110,5,0,9,586,98,5.11,1.496,8.6,1.3,4.9,7.4,1.51,1
SP,Michael Fulmer,25,3,12,.200,4.69,24,24,0,0,0,0,132.1,128,75,69,19,46,1,110,5,0,1,558,96,4.52,1.315,8.7,1.3,3.1,7.5,2.39,1
SP,Jordan Zimmermann,32,7,8,.467,4.52,25,25,0,0,0,0,131.1,140,76,66,28,26,0,111,2,0,1,556,99,4.88,1.264,9.6,1.9,1.8,7.6,4.27,1
SP,Mike Fiers,33,7,6,.538,3.48,21,21,0,0,0,0,119.0,121,49,46,20,26,1,87,5,0,2,502,129,4.66,1.235,9.2,1.5,2.0,6.6,3.35,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Shane Greene,29,4,6,.400,5.12,66,0,58,0,0,32,63.1,68,39,36,12,19,1,65,3,0,3,279,88,4.61,1.374,9.7,1.7,2.7,9.2,3.42,1
RP,Buck Farmer,27,3,4,.429,4.15,66,1,12,0,0,0,69.1,67,34,32,6,41,1,57,1,0,2,308,108,4.46,1.558,8.7,0.8,5.3,7.4,1.39,1
RP,Joe Jimenez,23,5,4,.556,4.31,68,0,17,0,0,3,62.2,53,34,30,5,22,3,78,3,0,3,267,105,2.90,1.197,7.6,0.7,3.2,11.2,3.55,1
RP,Alex Wilson,31,2,4,.333,3.36,59,0,13,0,0,0,61.2,50,24,23,8,15,2,43,2,0,2,245,134,4.28,1.054,7.3,1.2,2.2,6.3,2.87,1
RP,Daniel Stumpf*,27,1,5,.167,4.93,56,0,5,0,0,0,38.1,44,23,21,5,16,1,37,0,0,2,173,92,4.18,1.565,10.3,1.2,3.8,8.7,2.31,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Blaine Hardy*,31,4,5,.444,3.56,30,13,5,0,0,1,86.0,79,37,34,10,22,1,66,2,0,2,351,127,3.97,1.174,8.3,1.0,2.3,6.9,3.00,1
,Drew VerHagen,27,3,3,.500,4.63,41,1,4,0,0,0,56.1,46,29,29,6,19,0,53,3,0,6,233,97,3.83,1.154,7.3,1.0,3.0,8.5,2.79,1
,Louis Coleman,32,4,1,.800,3.51,51,0,9,0,0,0,51.1,43,21,20,5,24,2,41,6,0,0,217,129,4.58,1.305,7.5,0.9,4.2,7.2,1.71,1
,Daniel Norris*,25,0,5,.000,5.68,11,8,0,0,0,0,44.1,46,28,28,8,19,0,51,2,1,2,200,79,4.63,1.466,9.3,1.6,3.9,10.4,2.68,1
,Artie Lewicki,26,0,2,.000,4.89,13,3,6,0,0,0,38.2,48,24,21,4,14,1,30,1,0,0,170,93,4.12,1.603,11.2,0.9,3.3,7.0,2.14,1
,Warwick Saupold,28,4,1,.800,4.46,31,0,13,0,0,1,34.1,41,17,17,6,13,1,16,2,0,2,158,102,5.81,1.573,10.7,1.6,3.4,4.2,1.23,1
