Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Mike Minor*,30,12,8,.600,4.18,28,28,0,0,0,0,157.0,138,76,73,25,38,1,132,8,1,3,640,113,4.43,1.121,7.9,1.4,2.2,7.6,3.47,1
SP,Bartolo Colon,45,7,12,.368,5.78,28,24,1,1,0,0,146.1,172,97,94,32,25,1,81,3,0,2,628,82,5.47,1.346,10.6,2.0,1.5,5.0,3.24,1
SP,Cole Hamels*,34,5,9,.357,4.72,20,20,0,0,0,0,114.1,115,70,60,23,42,0,114,12,2,6,502,101,5.20,1.373,9.1,1.8,3.3,9.0,2.71,1
SP,Yovani Gallardo,32,8,8,.500,5.77,18,18,0,0,0,0,92.0,99,60,59,13,43,2,56,2,0,6,403,82,5.25,1.543,9.7,1.3,4.2,5.5,1.30,1
SP,Martin Perez*,27,2,7,.222,6.22,22,15,3,0,0,0,85.1,116,68,59,16,36,1,52,2,1,3,397,76,5.71,1.781,12.2,1.7,3.8,5.5,1.44,1
SP,Doug Fister,34,1,7,.125,4.50,12,12,0,0,0,0,66.0,73,40,33,11,19,0,40,6,0,1,289,106,5.25,1.394,10.0,1.5,2.6,5.5,2.11,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Keone Kela,25,3,3,.500,3.44,38,0,31,0,0,24,36.2,28,14,14,3,14,1,44,0,2,4,152,139,2.97,1.145,6.9,0.7,3.4,10.8,3.14,1
RP,Alex Claudio*,26,4,2,.667,4.48,66,1,20,0,0,1,68.1,91,35,34,4,13,3,41,3,1,0,299,106,3.42,1.522,12.0,0.5,1.7,5.4,3.15,1
RP,Jose Leclerc,24,2,3,.400,1.56,59,0,21,0,0,12,57.2,24,16,10,1,25,1,85,3,0,2,223,305,1.89,0.850,3.7,0.2,3.9,13.3,3.40,1
