Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Clayton Richard*,34,7,11,.389,5.33,27,27,0,0,0,0,158.2,159,98,94,19,60,1,108,10,1,7,682,72,4.68,1.380,9.0,1.1,3.4,6.1,1.80,1
SP,Joey Lucchesi*,25,8,9,.471,4.08,26,26,0,0,0,0,130.0,125,63,59,23,43,2,145,4,0,4,548,94,4.31,1.292,8.7,1.6,3.0,10.0,3.37,1
SP,Tyson Ross,31,6,9,.400,4.45,22,22,0,0,0,0,123.1,112,64,61,16,52,3,107,7,0,4,530,86,4.55,1.330,8.2,1.2,3.8,7.8,2.06,1
SP,Eric Lauer*,23,6,7,.462,4.34,23,23,0,0,0,0,112.0,127,61,54,15,46,2,100,6,1,2,504,89,4.51,1.545,10.2,1.2,3.7,8.0,2.17,1
SP,Bryan Mitchell,27,2,4,.333,5.42,16,11,2,0,0,0,73.0,85,45,44,12,43,1,38,2,0,1,337,71,6.11,1.753,10.5,1.5,5.3,4.7,0.88,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Brad Hand*,28,2,4,.333,3.05,41,0,31,0,0,24,44.1,33,21,15,5,15,1,65,7,0,1,186,127,3.18,1.083,6.7,1.0,3.0,13.2,4.33,1
RP,Craig Stammen,34,8,3,.727,2.73,73,0,7,0,0,0,79.0,65,25,24,3,17,3,88,3,0,3,317,141,2.19,1.038,7.4,0.3,1.9,10.0,5.18,1
RP,Kirby Yates,31,5,3,.625,2.14,65,0,28,0,0,12,63.0,41,15,15,6,17,0,90,4,0,2,250,180,2.54,0.921,5.9,0.9,2.4,12.9,5.29,1
RP,Adam Cimber,27,3,5,.375,3.17,42,0,10,0,0,0,48.1,42,19,17,2,10,3,51,2,0,0,192,122,2.33,1.076,7.8,0.4,1.9,9.5,5.10,1
