Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Ronald Barnes,22,1,1,.500,0.90,14,0,13,0,0,7,20.0,8,2,2,1,4,0,22,0,0,0,71,0.600,3.6,0.5,1.8,9.9,5.50,,0
Andy Beltre,19,0,1,.000,7.20,2,0,1,0,0,0,5.0,5,4,4,1,2,0,8,0,0,2,21,1.400,9.0,1.8,3.6,14.4,4.00,,0
Austin Brice,21,8,11,.421,5.73,26,23,1,0,0,0,113.0,118,84,72,11,82,0,111,14,0,7,541,1.770,9.4,0.9,6.5,8.8,1.35,,1
Ramon Del Orbe,21,5,8,.385,4.75,23,23,0,0,0,0,115.2,139,75,61,13,41,0,77,3,5,2,521,1.556,10.8,1.0,3.2,6.0,1.88,,0
Sean Donatello,22,2,1,.667,1.11,14,0,5,0,0,0,24.1,12,4,3,1,9,1,20,3,0,1,97,0.863,4.4,0.4,3.3,7.4,2.22,,0
Brian Ellington,22,3,2,.600,4.64,16,2,3,0,0,0,42.2,40,26,22,3,23,0,27,9,0,1,194,1.477,8.4,0.6,4.9,5.7,1.17,,1
Miguel Fermin,28,0,2,.000,3.30,22,0,12,0,0,1,30.0,35,13,11,2,4,1,33,2,0,3,132,1.300,10.5,0.6,1.2,9.9,8.25,,0
Mason Hope,21,6,6,.500,4.94,26,17,3,0,0,1,98.1,100,73,54,12,53,0,73,6,5,4,446,1.556,9.2,1.1,4.9,6.7,1.38,,0
Justin Jackson,24,1,0,1.000,0.00,1,0,0,0,0,0,5.0,4,0,0,0,3,0,2,0,0,0,21,1.400,7.2,0.0,5.4,3.6,0.67,,0
Chad James*,22,2,6,.250,5.74,13,13,0,0,0,0,53.1,57,37,34,6,28,0,57,8,0,3,242,1.594,9.6,1.0,4.7,9.6,2.04,,0
Blake Logan,21,2,6,.250,5.01,41,0,26,0,0,11,59.1,57,37,33,9,20,0,67,8,1,1,258,1.298,8.6,1.4,3.0,10.2,3.35,,0
Scott Lyman,23,4,6,.400,4.11,20,20,0,0,0,0,105.0,101,53,48,11,37,0,102,7,0,14,448,1.314,8.7,0.9,3.2,8.7,2.76,,0
Jheyson Manzueta,23,4,5,.444,3.08,39,0,12,0,0,2,79.0,62,38,27,7,22,0,66,6,2,4,333,1.063,7.1,0.8,2.5,7.5,3.00,,0
Matt Milroy,22,0,2,.000,5.49,17,9,1,0,0,0,57.1,63,41,35,5,33,0,59,3,0,5,267,1.674,9.9,0.8,5.2,9.3,1.79,,0
Dejai Oliver,22,6,4,.600,4.77,20,18,1,0,0,0,100.0,103,56,53,16,38,0,78,6,1,8,443,1.410,9.3,1.4,3.4,7.0,2.05,,0
Robert Ravago,22,0,0,,0.00,3,0,2,0,0,0,6.2,2,0,0,0,2,0,4,1,0,1,24,0.600,2.7,0.0,2.7,5.4,2.00,,0
Frankie Reed*,25,5,0,1.000,0.60,36,0,28,0,0,12,44.2,26,6,3,1,17,0,40,2,0,1,176,0.963,5.2,0.2,3.4,8.1,2.35,,0
Helpi Reyes,20,0,2,.000,3.86,14,1,4,0,0,0,28.0,28,12,12,3,14,0,16,1,0,3,122,1.500,9.0,1.0,4.5,5.1,1.14,,0
Chipper Smith*,23,8,3,.727,2.74,34,6,9,0,0,2,88.2,70,34,27,7,33,0,98,8,0,4,360,1.162,7.1,0.7,3.3,9.9,2.97,,0
Drew Steckenrider,22,1,1,.500,4.58,5,4,1,0,0,0,19.2,15,14,10,2,10,0,28,2,0,0,85,1.271,6.9,0.9,4.6,12.8,2.80,,1
Dane Stone,22,5,5,.500,4.92,32,0,12,0,0,2,53.0,57,39,29,10,16,0,61,2,0,3,237,1.377,9.7,1.7,2.7,10.4,3.81,,0
Trevor Williams,21,0,0,,0.00,1,1,0,0,0,0,3.0,2,0,0,0,0,0,3,0,0,0,11,0.667,6.0,0.0,0.0,9.0,,,1
Beau Wright*,22,2,0,1.000,2.36,14,0,3,0,0,0,26.2,19,8,7,1,10,0,18,2,1,3,108,1.088,6.4,0.3,3.4,6.1,1.80,,0
23 Players,22.3,65,72,.474,4.16,137,137,137,0,5,38,1178.1,1123,656,545,122,501,2,1070,93,15,70,5158,1.378,8.6,0.9,3.8,8.2,2.14,,0
