Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Willy Aybar#,25,5,24,20,3,6,3,0,0,3,0,0,4,1,.300,.417,.450,.867,9,0,0,0,0,0,,1
Jeff Bannon,28,17,63,58,7,14,3,0,4,8,0,0,3,12,.241,.274,.500,.774,29,4,0,1,1,0,,0
Reid Brignac#,22,97,386,352,43,88,26,2,9,43,5,2,25,93,.250,.299,.412,.711,145,10,2,1,6,2,,1
Andy Cannizaro,29,51,198,171,16,41,8,0,1,14,1,0,17,18,.240,.311,.304,.615,52,1,2,5,3,0,,1
Mike Difelice,39,68,236,217,19,47,13,0,3,24,0,0,15,53,.217,.271,.318,.589,69,5,2,0,2,0,,1
Hector Gimenez#,25,43,157,146,11,33,8,2,2,16,0,0,8,36,.226,.269,.349,.619,51,3,1,1,1,1,,1
Jonny Gomes,27,26,123,107,19,27,11,0,2,14,0,1,12,32,.252,.341,.411,.753,44,1,3,0,1,0,,1
Joel Guzman,23,116,464,436,52,108,23,0,20,72,1,2,19,103,.248,.276,.438,.714,191,8,1,0,8,0,,1
Nathan Haynes*,28,77,297,277,28,70,8,2,2,24,13,3,11,59,.253,.287,.318,.604,88,7,3,4,2,1,,1
Alex Jamieson*,25,9,33,28,4,4,0,0,0,0,0,0,5,8,.143,.273,.143,.416,4,0,0,0,0,0,,0
John Jaso*,24,31,118,108,14,30,7,0,5,24,1,1,10,14,.278,.339,.481,.820,52,2,0,0,0,0,,1
Dan Johnson*,28,113,486,394,85,121,23,0,25,83,0,1,84,75,.307,.424,.556,.980,219,6,1,0,7,1,,1
Elliot Johnson#,24,107,427,387,49,101,26,5,9,50,15,3,33,104,.261,.322,.424,.746,164,6,2,5,0,1,,1
Josh Johnson,25,31,95,83,10,14,3,0,2,10,1,0,8,33,.169,.258,.277,.535,23,0,2,2,0,0,,0
Josh Labandeira,29,25,88,68,11,14,1,0,1,3,0,1,15,24,.206,.357,.265,.622,18,2,1,4,0,0,,1
Evan Longoria,22,7,30,25,2,5,0,0,0,1,0,0,4,5,.200,.333,.200,.533,5,1,1,0,0,1,,1
Ronnie Merrill#,29,22,86,73,12,14,4,0,0,1,1,1,9,20,.192,.289,.247,.536,18,1,1,3,0,0,,0
Chris Nowak,25,14,61,54,7,17,2,0,0,4,0,1,7,12,.315,.393,.352,.745,19,1,0,0,0,0,,0
Jeremy Owens,31,18,69,67,5,10,0,0,3,7,1,0,2,21,.149,.174,.284,.457,19,0,0,0,0,0,,0
Fernando Perez#,25,129,579,511,86,147,17,11,5,36,43,12,58,156,.288,.361,.393,.754,201,3,2,5,3,2,,1
Chris Richard*,34,131,539,467,82,137,32,4,26,88,5,0,55,127,.293,.375,.546,.922,255,5,10,1,6,4,,1
John Rodriguez*,30,26,96,85,12,22,3,0,6,12,0,1,10,26,.259,.344,.506,.850,43,1,1,0,0,1,,1
Justin Ruggiano,26,66,289,257,49,81,18,3,11,51,20,3,22,77,.315,.374,.537,.911,138,6,5,0,5,1,,1
Jon Weber*,30,108,439,389,58,103,24,4,13,51,11,6,40,99,.265,.334,.447,.781,174,4,3,2,5,2,,0
Ben Zobrist#,27,20,88,71,15,26,3,0,4,13,4,1,15,16,.366,.471,.577,1.049,41,0,0,1,1,0,,1
25 Players,27.4,144,5471,4851,699,1280,266,33,153,652,122,39,491,1224,.264,.334,.427,.761,2071,77,43,35,51,17,,0
