Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Matt Ball,19,3,6,.333,7.26,14,13,0,0,0,0,57.0,81,60,46,6,21,0,42,1,1,3,277,1.789,12.8,0.9,3.3,6.6,2.00,0,2014,Rookie,CHW
Jon Bengard,23,2,0,1.000,2.76,22,0,20,0,0,8,32.2,37,12,10,3,6,0,42,0,1,3,143,1.316,10.2,0.8,1.7,11.6,7.00,0,2014,Rookie,CHW
Mike Blanke,25,0,0,,4.61,13,0,3,0,0,0,13.2,17,11,7,0,12,0,10,1,0,7,68,2.122,11.2,0.0,7.9,6.6,0.83,0,2014,Rookie,CHW
Brandon Brennan,22,1,1,.500,3.20,5,5,0,0,0,0,19.2,17,8,7,2,7,0,12,2,0,3,79,1.220,7.8,0.9,3.2,5.5,1.71,1,2014,Rookie,CHW
Aaron Bummer*,20,0,0,,2.45,16,0,3,0,0,1,22.0,18,7,6,1,6,0,28,2,0,3,89,1.091,7.4,0.4,2.5,11.5,4.67,1,2014,Rookie,CHW
Brian Clark*,21,3,4,.429,3.35,15,9,0,0,0,0,48.1,47,27,18,1,14,0,52,3,0,3,206,1.262,8.8,0.2,2.6,9.7,3.71,0,2014,Rookie,CHW
Matt Cooper,22,4,2,.667,3.18,21,0,6,0,0,1,34.0,32,12,12,3,10,0,47,1,0,5,144,1.235,8.5,0.8,2.6,12.4,4.70,0,2014,Rookie,CHW
Devon Davis*,22,0,1,.000,2.77,15,0,5,0,0,2,26.0,17,9,8,0,11,0,31,0,0,7,105,1.077,5.9,0.0,3.8,10.7,2.82,0,2014,Rookie,CHW
Chris Freudenberg*,21,3,3,.500,3.17,9,9,0,0,0,0,48.1,54,21,17,3,15,0,38,2,1,7,212,1.428,10.1,0.6,2.8,7.1,2.53,0,2014,Rookie,CHW
Jace Fry*,20,1,0,1.000,2.79,7,0,1,0,0,0,9.2,7,3,3,0,3,0,10,0,0,0,38,1.034,6.5,0.0,2.8,9.3,3.33,1,2014,Rookie,CHW
Luis Martinez,19,2,1,.667,1.42,5,5,0,0,0,0,25.1,24,4,4,2,10,0,22,0,0,1,103,1.342,8.5,0.7,3.6,7.8,2.20,0,2014,Rookie,CHW
Jeff McKenzie*,23,1,0,1.000,1.54,2,2,0,0,0,0,11.2,7,4,2,1,0,0,4,0,0,0,42,0.600,5.4,0.8,0.0,3.1,,0,2014,Rookie,CHW
Grant Monroe,25,1,3,.250,4.50,18,1,3,0,0,0,32.0,36,20,16,3,7,0,27,3,1,5,136,1.344,10.1,0.8,2.0,7.6,3.86,0,2014,Rookie,CHW
Yelmison Peralta,19,0,1,.000,3.68,2,2,0,0,0,0,7.1,8,3,3,0,9,0,4,1,0,1,36,2.318,9.8,0.0,11.0,4.9,0.44,0,2014,Rookie,CHW
Alex Powers,22,3,1,.750,1.54,11,0,6,0,0,2,23.1,15,5,4,0,3,0,29,0,0,0,88,0.771,5.8,0.0,1.2,11.2,9.67,0,2014,Rookie,CHW
Bradley Salgado,22,1,0,1.000,2.57,3,0,2,0,0,1,7.0,6,2,2,0,2,0,12,0,0,2,28,1.143,7.7,0.0,2.6,15.4,6.00,0,2014,Rookie,CHW
Anthony Santiago,24,3,3,.500,6.13,17,2,4,0,0,0,39.2,44,33,27,4,20,0,20,8,0,5,184,1.613,10.0,0.9,4.5,4.5,1.00,0,2014,Rookie,CHW
Charlie Sharrer,23,1,1,.500,5.65,18,0,5,0,0,1,28.2,33,20,18,3,11,0,19,2,1,3,128,1.535,10.4,0.9,3.5,6.0,1.73,0,2014,Rookie,CHW
Dane Stone,23,6,3,.667,3.99,15,15,0,0,0,0,79.0,95,41,35,4,20,0,76,2,0,4,348,1.456,10.8,0.5,2.3,8.7,3.80,0,2014,Rookie,CHW
Zach Thompson,20,2,3,.400,3.27,11,11,0,0,0,0,44.0,43,22,16,6,14,0,26,2,0,3,182,1.295,8.8,1.2,2.9,5.3,1.86,1,2014,Rookie,CHW
David Trexler,23,1,2,.333,3.42,14,0,5,0,0,0,23.2,24,11,9,5,9,0,27,1,1,3,103,1.394,9.1,1.9,3.4,10.3,3.00,0,2014,Rookie,CHW
Kelvis Valerio,22,0,1,.000,1.64,2,2,0,0,0,0,11.0,9,2,2,1,1,0,5,1,0,0,41,0.909,7.4,0.8,0.8,4.1,5.00,0,2014,Rookie,CHW
Connor Walsh,21,1,1,.500,2.66,15,0,13,0,0,2,20.1,15,8,6,0,14,0,23,1,0,3,90,1.426,6.6,0.0,6.2,10.2,1.64,0,2014,Rookie,CHW
